Ano,Código_IBGE,Magreza_total_%
2016,3159506,1.77
2016,3159605,3.62
2016,3159704,0.0
2016,3159803,2.05
2016,3158300,2.16
2016,3158409,0.0
2016,3158508,6.92
2016,3158607,0.0
2016,3158706,5.13
2016,3158805,0.91
2016,3158904,2.7
2016,3158953,4.79
2016,3159001,3.67
2016,3159100,4.63
2016,3159902,2.07
2016,3160009,3.01
2016,3160108,3.33
2016,3160207,0.47
2016,3160306,5.63
2016,3160405,3.4799999999999995
2016,3160454,2.9899999999999998
2016,3160504,0.0
2016,3160603,4.49
2016,3160702,2.76
2016,3160801,5.08
2016,3160900,4.42
2016,3160959,3.59
2016,3161007,3.6500000000000004
2016,3161056,6.54
2016,2513984,4.86
2016,3161205,3.94
2016,3161304,2.74
2016,3161403,0.0
2016,3161502,3.25
2016,3161601,6.25
2016,3161650,5.550000000000001
2016,3161700,4.78
2016,3161809,5.42
2016,3161908,5.0
2016,3125507,1.83
2016,3162005,1.91
2016,3162104,3.52
2016,3162203,8.0
2016,3162252,2.13
2016,3162302,10.0
2016,3162401,2.26
2016,3162450,2.45
2016,3162500,3.84
2016,3162559,3.9399999999999995
2016,3162575,4.75
2016,3162609,3.77
2016,3162658,8.33
2016,2111052,3.0799999999999996
2016,3162807,4.0
2016,3162906,3.4299999999999997
2016,3162922,2.2600000000000002
2016,3162948,1.35
2016,3162955,5.22
2016,3163003,2.91
2016,3163102,4.35
2016,3163201,2.67
2016,2210052,5.37
2016,3163409,3.26
2016,3163508,6.199999999999999
2016,3163607,4.06
2016,3163706,3.0
2016,3163805,5.3100000000000005
2016,3163904,2.09
2016,3164100,1.12
2016,3164001,4.85
2016,3164209,4.71
2016,3164308,6.449999999999999
2016,3164407,2.25
2016,3164431,1.96
2016,3164472,2.33
2016,3164506,4.07
2016,3164605,3.8600000000000003
2016,3164704,2.0100000000000002
2016,3164803,5.12
2016,3164902,2.27
2016,3165206,2.04
2016,3165008,5.33
2016,3165107,0.66
2016,3165305,3.66
2016,3165404,2.7
2016,3165503,6.43
2016,3165537,4.68
2016,3165560,3.98
2016,3165578,3.4000000000000004
2016,3165602,0.0
2016,3165701,0.0
2016,3165800,3.13
2016,3165909,4.06
2016,3166006,1.8399999999999999
2016,3166105,3.7
2016,3166204,4.59
2016,3166303,5.210000000000001
2016,3166402,6.35
2016,3166501,4.26
2016,3166600,1.96
2016,3166808,6.6899999999999995
2016,3166709,5.17
2016,3166907,3.35
2016,3166956,3.99
2016,3167004,6.6
2016,3167103,4.140000000000001
2016,3167202,5.04
2016,3165552,5.74
2016,3167301,4.35
2016,3167400,1.59
2016,3167509,3.23
2016,3167608,1.62
2016,3167707,4.94
2016,3167806,3.0300000000000002
2016,3167905,1.45
2016,3168002,4.09
2016,3168051,7.59
2016,3168101,6.07
2016,3168200,6.460000000000001
2016,3168309,3.68
2016,3168408,5.3
2016,3168507,3.07
2016,3168606,5.03
2016,3168705,5.48
2016,3168804,2.87
2016,3168903,5.840000000000001
2016,3169000,1.3900000000000001
2016,3169059,20.0
2016,3169109,2.7
2016,3169208,0.77
2016,3169307,3.84
2016,3169356,3.62
2016,3169406,2.7800000000000002
2016,3169505,5.07
2016,3169604,2.34
2016,3169703,3.66
2016,3169802,6.25
2016,3169901,4.59
2016,3170008,4.63
2016,3170057,3.41
2016,3170107,4.4399999999999995
2016,3170206,4.58
2016,3170305,0.0
2016,3170404,5.72
2016,3170438,2.74
2016,3170479,6.119999999999999
2016,3170503,3.64
2016,3170529,2.88
2016,3170578,3.45
2016,3170602,2.04
2016,3170651,4.26
2016,3170701,2.09
2016,3170750,7.41
2016,3170800,3.47
2016,3170909,5.79
2016,3171006,4.04
2016,3171030,3.25
2016,3171071,8.4
2016,3171105,7.050000000000001
2016,3171154,2.9
2016,3171204,2.86
2016,2414902,3.87
2016,3171402,1.72
2016,3171600,5.87
2016,3171709,1.1400000000000001
2016,3171808,2.96
2016,3171907,3.16
2016,3172004,2.58
2016,3172103,0.38
2016,3172202,1.82
2016,3300100,3.63
2016,3300159,3.7800000000000002
2016,3300209,3.87
2016,3300225,7.41
2016,3300233,0.8999999999999999
2016,3300258,2.96
2016,3300308,3.75
2016,3300407,3.41
2016,3300456,3.25
2016,2102002,4.33
2016,3300605,2.25
2016,3300704,3.4000000000000004
2016,3300803,2.32
2016,3300902,3.93
2016,3301009,3.46
2016,3112059,4.89
2016,3300936,2.13
2016,3301157,4.0
2016,3301207,2.85
2016,3301306,2.8899999999999997
2016,3300951,2.6799999999999997
2016,3301405,3.38
2016,3301504,3.47
2016,3301603,1.16
2016,3301702,4.13
2016,3301801,4.59
2016,3301850,4.56
2016,3301876,1.6800000000000002
2016,3301900,4.5600000000000005
2016,3302007,3.49
2016,3302056,3.7800000000000002
2016,3302106,1.11
2016,3302205,1.36
2016,3302254,3.12
2016,3302270,5.92
2016,3302304,6.069999999999999
2016,3302403,3.42
2016,3302452,4.1
2016,3302502,4.26
2016,3302601,3.9000000000000004
2016,3302700,2.8
2016,3302809,5.6899999999999995
2016,3141702,4.26
2016,3302908,2.41
2016,3303005,1.97
2016,1714203,3.6399999999999997
2016,3303203,4.66
2016,3303302,3.2699999999999996
2016,3303401,2.83
2016,3303500,5.91
2016,3303609,1.53
2016,3303708,5.33
2016,3303807,2.94
2016,3303856,3.6100000000000003
2016,3303906,2.37
2016,3303955,2.0300000000000002
2016,3304003,2.52
2016,3304102,4.34
2016,3304110,2.39
2016,3304128,9.84
2016,3304144,4.9
2016,3304151,3.43
2016,3304201,3.67
2016,3304300,4.51
2016,3304409,3.15
2016,3304508,2.58
2016,3304524,2.0300000000000002
2016,3304557,3.1100000000000003
2016,3304607,9.28
2016,3304706,3.5
2016,3304805,1.29
2016,3304755,4.4399999999999995
2016,3304904,5.76
2016,3305000,2.7800000000000002
2016,3305109,4.9
2016,3305133,3.66
2016,3305158,3.7800000000000002
2016,3305208,2.79
2016,3305307,3.86
2016,1507755,3.74
2016,3305505,1.74
2016,3305554,2.96
2016,3305604,2.09
2016,3305703,2.24
2016,3305752,0.0
2016,3305802,3.7
2016,3305901,2.22
2016,3306008,4.15
2016,2932903,3.06
2016,3306156,0.96
2016,3306206,3.7399999999999998
2016,3306305,4.03
2016,3500105,3.19
2016,3500204,4.0
2016,3500303,4.12
2016,3500402,0.0
2016,3500501,1.43
2016,3500550,2.76
2016,3500600,0.0
2016,3500709,3.9699999999999998
2016,3500758,4.2299999999999995
2016,3500808,3.3200000000000003
2016,3500907,0.0
2016,3501004,6.93
2016,1400050,4.58
2016,3501152,2.8
2016,3501202,2.7399999999999998
2016,3501301,2.14
2016,3501400,1.92
2016,3501509,3.9000000000000004
2016,3501608,2.21
2016,3501707,3.12
2016,3501806,1.56
2016,2500734,2.8
2016,3502002,0.0
2016,3502101,3.01
2016,3502200,2.7800000000000002
2016,3502309,5.029999999999999
2016,3502408,4.55
2016,2500775,5.24
2016,3502606,4.44
2016,3502705,1.92
2016,3502754,2.0500000000000003
2016,3502804,4.529999999999999
2016,3502903,2.82
2016,3503000,3.41
2016,3503109,1.01
2016,3503158,0.0
2016,3503208,3.34
2016,3503307,2.65
2016,3503356,7.6899999999999995
2016,3503406,5.88
2016,3503505,2.4
2016,3503604,3.15
2016,3503703,3.03
2016,3503802,5.26
2016,3503901,2.6100000000000003
2016,3503950,0.0
2016,3504008,3.78
2016,3504107,2.02
2016,3504206,2.53
2016,3504305,1.95
2016,3504404,3.25
2016,3504503,1.7
2016,3504602,2.44
2016,3504701,0.0
2016,3504800,0.0
2016,3504909,2.87
2016,3505005,3.57
2016,3505104,1.32
2016,3505203,3.87
2016,3505302,2.96
2016,3505351,0.0
2016,3505401,3.16
2016,3505500,3.5
2016,3505609,1.67
2016,3505708,2.73
2016,3505807,3.2600000000000002
2016,3505906,3.65
2016,3506003,3.21
2016,3506102,3.8200000000000003
2016,3506201,2.38
2016,3506300,4.0
2016,3506359,2.59
2016,3506409,4.66
2016,3506508,4.63
2016,3506607,4.7
2016,3506706,5.4399999999999995
2016,2201804,0.0
2016,3506904,6.89
2016,3507001,1.41
2016,3507100,1.25
2016,3507159,2.01
2016,3507209,0.0
2016,3507308,4.050000000000001
2016,2502706,7.300000000000001
2016,3507456,2.3
2016,3507506,2.7199999999999998
2016,3507605,2.9899999999999998
2016,3507704,1.67
2016,3507753,3.41
2016,3507803,2.71
2016,3507902,5.840000000000001
2016,3508009,4.5
2016,3508108,5.23
2016,3508207,6.06
2016,3508306,1.42
2016,3508405,0.95
2016,3508504,2.41
2016,3508603,4.41
2016,3508702,4.43
2016,3508801,12.6
2016,3508900,3.09
2016,3509007,0.0
2016,3509106,4.36
2016,3509205,3.79
2016,3509254,3.21
2016,3509304,2.41
2016,3509403,3.6
2016,3509452,0.64
2016,3509502,4.14
2016,3509601,2.0100000000000002
2016,3509700,8.12
2016,3509809,3.23
2016,3509908,1.79
2016,3509957,2.61
2016,3510005,1.73
2016,3510104,5.41
2016,3510153,1.43
2016,3510203,2.32
2016,3510302,4.43
2016,3510401,2.88
2016,3510500,3.8200000000000003
2016,3510609,2.84
2016,3510708,3.16
2016,3510807,2.2
2016,3510906,3.66
2016,3511003,4.92
2016,3511102,3.12
2016,3511201,3.12
2016,2103109,3.96
2016,3511409,2.62
2016,3511508,7.41
2016,3511607,1.9700000000000002
2016,3511706,2.71
2016,3557204,2.1399999999999997
2016,3511904,4.35
2016,3512001,2.04
2016,3512100,1.75
2016,3512209,3.16
2016,3512308,5.47
2016,3512407,2.08
2016,3512506,3.7
2016,3512605,1.72
2016,3512704,7.7
2016,3512803,3.33
2016,3512902,3.23
2016,3513009,2.34
2016,3513108,3.1100000000000003
2016,3513207,3.66
2016,3513306,6.16
2016,3513405,4.16
2016,3513504,3.4699999999999998
2016,3513603,1.57
2016,3513702,2.12
2016,3513801,2.9699999999999998
2016,3513850,0.0
2016,3513900,2.08
2016,3514007,2.64
2016,3514106,1.52
2016,3514205,1.89
2016,3514304,0.0
2016,3514403,2.42
2016,3514502,1.22
2016,3514601,0.0
2016,3514700,3.5900000000000003
2016,3514809,2.78
2016,3514908,4.21
2016,3514924,5.26
2016,3514957,3.45
2016,3515004,2.91
2016,3515103,2.21
2016,3515129,4.49
2016,3515152,2.5799999999999996
2016,3515186,2.95
2016,3515194,2.54
2016,3557303,3.61
2016,3515202,5.12
2016,3515301,3.45
2016,3515350,4.0600000000000005
2016,3515400,2.56
2016,3515608,1.9
2016,3515509,5.510000000000001
2016,3515657,6.26
2016,3515707,2.64
2016,3515806,3.06
2016,3515905,2.5
2016,3516002,3.76
2016,3516101,1.41
2016,3516200,4.13
2016,3516309,3.5300000000000002
2016,3516408,2.34
2016,3516507,2.8
2016,3516606,2.07
2016,3516705,2.54
2016,3516804,4.55
2016,3516853,3.13
2016,3516903,0.0
2016,3517000,4.54
2016,3517109,1.12
2016,3517208,4.5
2016,3517307,3.0
2016,3517406,2.77
2016,3517505,3.23
2016,3517604,1.1
2016,3517703,4.61
2016,3517802,4.44
2016,3517901,1.68
2016,3518008,0.0
2016,3518107,1.47
2016,3518206,2.74
2016,3518305,1.3
2016,3518404,3.28
2016,3518503,0.75
2016,3518602,3.45
2016,3518701,2.44
2016,3518800,2.93
2016,3518859,1.9
2016,3518909,2.9099999999999997
2016,3519006,4.35
2016,3519055,5.17
2016,3519071,3.05
2016,3519105,1.06
2016,3519204,2.9699999999999998
2016,3519253,2.06
2016,3519303,3.4299999999999997
2016,3519402,10.15
2016,3519501,2.36
2016,3519600,2.7
2016,3519709,4.35
2016,3519808,4.52
2016,3519907,1.05
2016,3520004,3.77
2016,3520103,2.94
2016,3520202,4.05
2016,3520301,3.5300000000000002
2016,3520426,1.98
2016,3520442,3.5
2016,3520400,2.4299999999999997
2016,3520509,4.07
2016,3520608,1.68
2016,3520707,3.28
2016,3520806,4.76
2016,3520905,2.93
2016,3521002,10.34
2016,3521101,1.1
2016,3521150,0.0
2016,3521200,0.58
2016,3521309,3.79
2016,3521408,3.58
2016,3521507,3.8
2016,3521606,5.24
2016,3521705,3.46
2016,3521804,3.64
2016,3521903,0.94
2016,3522000,2.17
2016,3522109,2.6399999999999997
2016,3522158,0.0
2016,3522208,2.86
2016,3522307,2.42
2016,3133600,2.54
2016,3522505,4.0
2016,3522604,4.33
2016,3522653,1.83
2016,3522703,4.17
2016,2507002,0.85
2016,3522901,2.0
2016,3523008,4.34
2016,3523107,3.42
2016,3523206,1.9900000000000002
2016,3523305,3.07
2016,3523404,2.13
2016,3523503,1.82
2016,3523602,3.05
2016,3523701,0.72
2016,3523800,1.24
2016,3523909,1.5799999999999998
2016,3524006,2.92
2016,3524105,3.8
2016,2917359,3.21
2016,3524303,3.48
2016,3524402,2.77
2016,3524501,3.0900000000000003
2016,3524600,2.46
2016,3524709,0.88
2016,3524808,3.56
2016,3524907,4.92
2016,3525003,4.67
2016,3525102,5.04
2016,3525201,2.96
2016,3525300,3.67
2016,3525409,4.55
2016,3525508,0.95
2016,3525607,2.86
2016,3525706,3.41
2016,3525805,2.2
2016,3525854,0.0
2016,3525904,2.38
2016,3526001,2.87
2016,3526100,2.84
2016,3526209,2.21
2016,3526308,3.31
2016,3526407,0.32
2016,3526506,2.9299999999999997
2016,3526605,3.92
2016,3526704,3.55
2016,3526803,2.2
2016,3526902,2.94
2016,3527009,1.04
2016,3527108,3.39
2016,3527207,3.49
2016,3527256,1.28
2016,3527306,3.18
2016,3527405,2.58
2016,3527504,4.55
2016,3527603,3.6
2016,3527702,3.44
2016,3527801,3.69
2016,3527900,1.28
2016,3528007,2.55
2016,3528106,2.13
2016,3528205,3.5
2016,3528304,4.0
2016,3528403,5.32
2016,3528502,3.81
2016,3528601,1.71
2016,3528700,2.35
2016,3528809,2.35
2016,3528858,9.31
2016,3528908,4.1
2016,3529005,2.77
2016,3529104,2.44
2016,3529203,5.71
2016,3529302,4.9
2016,3529401,3.79
2016,3529500,13.33
2016,3529609,1.06
2016,3529658,2.63
2016,3529708,1.6500000000000001
2016,3529807,3.43
2016,3530003,3.91
2016,3529906,2.79
2016,3530102,3.0
2016,3530201,3.48
2016,3530300,1.43
2016,3530409,0.0
2016,3530508,3.06
2016,3530607,2.8800000000000003
2016,3530706,3.67
2016,3530805,4.21
2016,3530904,3.08
2016,3531001,9.09
2016,3531100,2.41
2016,3531209,1.94
2016,3531308,2.75
2016,3531407,0.0
2016,3531506,0.93
2016,3531605,0.69
2016,3531803,2.84
2016,3531704,2.0
2016,3531902,2.1799999999999997
2016,3532009,2.3
2016,3532058,3.08
2016,3532108,2.4699999999999998
2016,3532157,0.0
2016,3532207,3.82
2016,3532306,2.94
2016,3532405,1.01
2016,3532504,1.64
2016,3532603,3.64
2016,3532702,3.66
2016,3532801,3.06
2016,3532827,1.46
2016,3532843,9.26
2016,3532868,3.28
2016,3532900,7.01
2016,3533007,0.0
2016,3533106,0.0
2016,3533205,1.33
2016,3533304,4.65
2016,3533403,2.09
2016,3533254,2.04
2016,2923035,3.38
2016,3533601,6.16
2016,3533700,0.0
2016,3533809,2.17
2016,3533908,3.27
2016,3534005,14.280000000000001
2016,3534104,1.54
2016,3534203,1.45
2016,3534302,2.42
2016,3534401,5.82
2016,3534500,3.76
2016,3534609,2.8499999999999996
2016,3534708,2.94
2016,3534807,2.37
2016,3534757,2.66
2016,3534906,6.94
2016,2706208,2.49
2016,3535101,0.8
2016,3535200,2.6
2016,3535309,3.36
2016,3535408,3.73
2016,3535507,3.04
2016,3535606,5.050000000000001
2016,3535705,1.22
2016,3535804,2.42
2016,3535903,9.68
2016,3536000,4.109999999999999
2016,3536109,3.76
2016,3536208,3.9799999999999995
2016,3536257,11.11
2016,3536307,4.88
2016,3536406,3.79
2016,3536505,4.32
2016,3536570,1.63
2016,3536604,3.13
2016,3536703,5.06
2016,3536802,1.1
2016,3536901,2.9
2016,3537008,5.45
2016,3537107,5.609999999999999
2016,3537156,1.89
2016,3537206,2.94
2016,3537305,2.75
2016,3537404,2.35
2016,3537503,9.09
2016,3537602,1.1
2016,3537701,0.0
2016,3537800,0.0
2016,3537909,3.47
2016,3538006,2.6799999999999997
2016,3538105,4.59
2016,3538204,0.0
2016,3538303,6.890000000000001
2016,3538501,2.29
2016,3538600,3.12
2016,3538709,2.15
2016,3538808,2.92
2016,3538907,2.6399999999999997
2016,3539004,0.0
2016,3539103,1.15
2016,3539202,3.06
2016,3539301,1.8299999999999998
2016,3539400,2.34
2016,3539509,4.15
2016,2925006,3.7
2016,3539707,0.9
2016,3539806,1.5299999999999998
2016,3539905,0.0
2016,3540002,2.67
2016,3540101,1.96
2016,3540200,3.73
2016,3540259,3.74
2016,3540309,3.5700000000000003
2016,3540408,1.96
2016,3540507,1.69
2016,3540606,1.27
2016,3540705,4.02
2016,3540754,1.97
2016,3540804,1.14
2016,3540853,0.0
2016,3540903,3.08
2016,3541000,2.45
2016,3541059,1.47
2016,3541109,1.45
2016,3153103,4.82
2016,3541307,4.11
2016,3541406,2.4299999999999997
2016,3541505,2.98
2016,3541604,2.66
2016,3541653,2.63
2016,3541703,4.35
2016,3541802,1.37
2016,3541901,3.07
2016,3542008,2.6
2016,3542107,1.92
2016,3542206,2.17
2016,3542305,5.38
2016,3542404,3.17
2016,3542503,1.3
2016,3542602,3.24
2016,3542701,1.69
2016,3542800,2.42
2016,3542909,3.43
2016,3543006,2.7
2016,3543105,2.67
2016,3543204,3.6100000000000003
2016,3543238,1.56
2016,3543253,1.28
2016,3543303,2.88
2016,3543402,5.26
2016,3543600,4.71
2016,3543709,3.2
2016,3543808,1.93
2016,3304409,3.19
2016,3544004,6.52
2016,3544103,3.9899999999999998
2016,3544202,1.59
2016,3543501,1.26
2016,3544251,5.68
2016,3544301,3.11
2016,3544400,3.97
2016,3544509,0.0
2016,3544608,3.49
2016,3544707,1.83
2016,3544806,1.28
2016,3544905,2.43
2016,3545001,3.46
2016,3545100,1.25
2016,3545159,0.0
2016,3545209,3.6300000000000003
2016,3545308,2.9499999999999997
2016,3545407,4.82
2016,3545506,6.21
2016,3545605,3.67
2016,3545704,3.7
2016,3545803,3.5300000000000002
2016,3546009,2.9
2016,3546108,3.41
2016,3546207,5.41
2016,3546256,0.0
2016,3546306,4.34
2016,3546405,3.1399999999999997
2016,3546504,4.19
2016,3546603,1.8499999999999999
2016,3546702,5.04
2016,3546801,3.37
2016,3546900,4.65
2016,3547007,0.0
2016,3547106,2.33
2016,3547403,0.0
2016,3547502,2.17
2016,3547601,2.8499999999999996
2016,3547650,5.1
2016,3547205,0.0
2016,3547304,3.92
2016,3547700,3.54
2016,2513851,2.75
2016,3547908,3.03
2016,3548005,2.39
2016,3548054,0.88
2016,3548104,3.64
2016,3548203,1.33
2016,3548302,2.47
2016,3548401,1.82
2016,3548500,3.58
2016,3548609,3.93
2016,3548708,3.3000000000000003
2016,3548807,1.95
2016,3548906,3.1799999999999997
2016,2513984,6.82
2016,3549102,5.08
2016,3549201,0.0
2016,3549250,0.78
2016,3549300,2.48
2016,3549409,3.86
2016,3549508,3.31
2016,3549607,3.8
2016,3549706,2.7800000000000002
2016,3549805,3.4400000000000004
2016,3549904,3.13
2016,3549953,4.7
2016,3550001,4.11
2016,3550100,2.28
2016,3550209,3.87
2016,3550308,2.99
2016,2412708,0.7
2016,3550506,3.35
2016,3550605,2.24
2016,2708808,2.82
2016,3550803,3.05
2016,3550902,2.54
2016,2413003,3.9699999999999998
2016,3551108,0.0
2016,3551207,2.4
2016,3551306,3.39
2016,3551405,4.220000000000001
2016,3551603,2.82
2016,3551504,5.25
2016,2515930,1.52
2016,3551801,4.33
2016,3551900,2.34
2016,3552007,2.41
2016,3552106,2.15
2016,3552205,2.32
2016,3552304,2.06
2016,3552403,0.65
2016,3552551,1.67
2016,3552502,3.4799999999999995
2016,3552601,1.03
2016,1304062,3.91
2016,3552809,3.6100000000000003
2016,3552908,3.3899999999999997
2016,3553005,2.18
2016,3553104,3.66
2016,3553203,4.0
2016,3553302,3.23
2016,3553401,0.0
2016,3168200,1.45
2016,3553609,2.14
2016,3553658,6.39
2016,3553708,3.3000000000000003
2016,3553807,1.94
2016,3553856,1.74
2016,3553906,6.33
2016,3553955,2.75
2016,3554003,2.2800000000000002
2016,3554102,2.75
2016,3554201,1.39
2016,2931400,3.31
2016,3554409,5.17
2016,3554508,3.02
2016,3554607,4.44
2016,3554656,1.41
2016,3554706,0.93
2016,3554755,0.0
2016,3554805,1.6800000000000002
2016,3554904,0.0
2016,3554953,4.55
2016,3555000,5.08
2016,3555109,3.11
2016,3555208,0.0
2016,3169703,0.0
2016,3555356,3.33
2016,3555406,2.76
2016,3555505,4.17
2016,3555604,3.64
2016,3555703,0.0
2016,3555802,3.44
2016,3555901,5.26
2016,3556008,2.66
2016,3556107,1.58
2016,3556206,3.74
2016,3556305,2.82
2016,3556354,1.41
2016,3556404,4.029999999999999
2016,3556453,3.76
2016,3556503,3.9299999999999997
2016,2414803,2.0999999999999996
2016,3556701,0.6000000000000001
2016,3556800,3.4499999999999997
2016,3556909,0.0
2016,3556958,8.33
2016,3557006,2.6799999999999997
2016,3557105,2.24
2016,3557154,0.0
2016,4100103,4.11
2016,4100202,1.2
2016,4100301,3.94
2016,4100400,1.48
2016,4100459,2.13
2016,1100403,4.76
2016,4100608,2.86
2016,4100707,2.9299999999999997
2016,4100509,4.67
2016,4100806,4.2299999999999995
2016,4100905,2.24
2016,4101002,1.55
2016,4101051,2.48
2016,4101101,3.95
2016,4101150,9.09
2016,4101200,2.95
2016,4101309,0.96
2016,4101408,3.64
2016,4101507,1.79
2016,4101606,3.65
2016,3103801,1.08
2016,2501005,2.15
2016,4101804,2.41
2016,4101853,8.16
2016,4101903,3.4
2016,4102000,3.1
2016,4102109,2.69
2016,2700409,1.23
2016,4102307,2.96
2016,4102406,4.64
2016,4102505,2.69
2016,4102703,2.22
2016,4102604,2.12
2016,4102752,1.81
2016,4102802,3.79
2016,4102901,1.4900000000000002
2016,3107109,0.0
2016,4103024,1.87
2016,4103040,3.49
2016,4103057,2.89
2016,4103107,2.08
2016,4103156,3.23
2016,2502300,2.56
2016,4103222,1.35
2016,4103305,1.46
2016,4103354,1.89
2016,4103370,4.76
2016,4103404,3.26
2016,3508801,1.52
2016,4103479,0.0
2016,4103503,3.37
2016,4103602,2.66
2016,4103701,3.44
2016,4103800,4.67
2016,4103909,5.3
2016,4103958,5.12
2016,4104006,5.54
2016,4104055,0.0
2016,4104105,1.96
2016,4104204,2.6799999999999997
2016,4104253,2.4
2016,4104303,3.4799999999999995
2016,4104402,2.64
2016,4104428,2.11
2016,3112059,3.16
2016,1502202,1.52
2016,4104600,0.79
2016,4104659,0.0
2016,4104709,4.4
2016,2303501,2.89
2016,4104907,4.37
2016,4105003,0.0
2016,4105102,3.18
2016,4105201,1.71
2016,4105300,2.3499999999999996
2016,4105409,2.62
2016,4105508,2.61
2016,4105607,3.76
2016,4105706,2.1399999999999997
2016,4105805,1.54
2016,4105904,4.67
2016,4106001,0.94
2016,4106100,1.82
2016,4106209,3.0
2016,4106308,3.36
2016,4106407,2.58
2016,4106456,4.68
2016,4106506,1.77
2016,4106555,2.0
2016,4106803,1.29
2016,4106571,4.08
2016,4106605,1.57
2016,1200203,3.75
2016,4106852,3.31
2016,4106902,2.83
2016,4107009,3.16
2016,4107157,10.91
2016,4107108,0.97
2016,4107124,0.84
2016,4107207,2.72
2016,4107256,2.9
2016,4107306,0.0
2016,4128633,1.77
2016,4107405,1.6
2016,4107504,0.0
2016,4107538,1.9
2016,4107520,0.0
2016,4107546,2.5
2016,4107553,3.34
2016,4107603,2.24
2016,4107652,2.17
2016,4107702,1.46
2016,4107736,2.12
2016,4107751,2.61
2016,4107850,0.81
2016,4107801,0.0
2016,2605707,2.08
2016,4108007,0.0
2016,4108106,1.87
2016,4108205,1.49
2016,4108304,4.07
2016,4108452,1.35
2016,4108320,0.62
2016,4108403,2.46
2016,4108502,1.87
2016,4108551,1.85
2016,4108601,2.55
2016,4108650,3.2199999999999998
2016,4108700,1.4
2016,3517406,1.5
2016,4108908,3.21
2016,4108957,4.4399999999999995
2016,4109005,0.0
2016,4109104,10.0
2016,3517901,7.14
2016,4109302,1.05
2016,4109401,2.02
2016,4109500,1.75
2016,4109609,2.12
2016,4109658,1.18
2016,4109708,3.12
2016,4109757,0.0
2016,4109807,5.5200000000000005
2016,4109906,0.0
2016,4110003,6.98
2016,2305506,1.9100000000000001
2016,4110078,5.04
2016,4110102,2.3
2016,4110201,1.93
2016,2607000,0.0
2016,3130705,0.0
2016,4110508,0.8999999999999999
2016,4110607,4.84
2016,4110656,5.56
2016,4110706,2.83
2016,4110805,3.64
2016,4110904,0.0
2016,4110953,2.55
2016,4111001,2.75
2016,2607653,3.45
2016,4111209,1.86
2016,4111258,1.47
2016,4111308,5.77
2016,4111407,2.21
2016,4111506,1.55
2016,4111555,1.49
2016,4111605,0.0
2016,4111704,0.0
2016,4111803,5.22
2016,4111902,3.57
2016,4112009,0.95
2016,4112108,5.3100000000000005
2016,4112207,2.04
2016,4112306,2.54
2016,1302108,4.65
2016,4112504,4.17
2016,4112603,0.0
2016,4112702,3.57
2016,4112751,3.3
2016,4112801,1.49
2016,4112900,3.0
2016,4112959,3.87
2016,2918506,4.62
2016,4113106,0.93
2016,4113205,2.2800000000000002
2016,3138005,2.52
2016,4113304,1.69
2016,4113403,1.43
2016,4113429,3.54
2016,4113452,0.0
2016,4113502,2.0
2016,4113601,3.8
2016,4113700,3.0700000000000003
2016,4113734,5.58
2016,4113759,2.13
2016,4113809,2.02
2016,4113908,5.65
2016,4114005,4.07
2016,4114104,3.32
2016,4114203,2.7800000000000002
2016,4114302,2.04
2016,4114351,1.1
2016,4114401,2.99
2016,4114500,3.52
2016,4114609,3.91
2016,4114708,6.67
2016,4114807,3.34
2016,4114906,0.84
2016,4115002,4.42
2016,4115101,3.75
2016,4115200,2.96
2016,4115309,1.23
2016,4115358,2.0
2016,4115408,2.1
2016,4115457,0.0
2016,4115507,0.0
2016,4115606,1.73
2016,4115705,4.11
2016,4115739,2.58
2016,4115754,3.17
2016,4115804,2.23
2016,4115853,1.56
2016,2106706,3.08
2016,4116000,2.86
2016,4116059,5.06
2016,4116109,4.86
2016,4116208,2.7600000000000002
2016,4116307,0.0
2016,4116406,1.82
2016,4116505,0.0
2016,4116604,1.92
2016,4116703,0.53
2016,4116802,2.03
2016,4116901,1.64
2016,4116950,0.0
2016,2922730,1.56
2016,4117057,2.36
2016,4117107,4.02
2016,4117206,2.86
2016,4117255,2.73
2016,4117214,1.79
2016,4117222,0.0
2016,4117271,2.56
2016,4117297,0.0
2016,4117305,2.5700000000000003
2016,4117404,0.0
2016,4117453,2.67
2016,4117503,2.3
2016,1721000,2.61
2016,4117701,2.59
2016,3535309,3.19
2016,4117909,2.29
2016,4118006,4.85
2016,4118105,4.4
2016,4118204,1.55
2016,4118303,3.48
2016,4118402,2.4000000000000004
2016,4118451,4.0
2016,4118501,2.97
2016,4118600,3.18
2016,4118709,4.32
2016,4118808,0.52
2016,4118857,2.33
2016,4118907,3.55
2016,4119004,1.28
2016,4119103,2.46
2016,4119152,2.02
2016,4119251,0.0
2016,4119202,4.81
2016,2805208,3.0599999999999996
2016,4119400,9.09
2016,4119509,2.27
2016,4119608,1.96
2016,3539509,3.6100000000000003
2016,4119707,3.4000000000000004
2016,2925006,3.97
2016,4119905,3.01
2016,4119954,2.09
2016,4120002,0.0
2016,4120101,0.81
2016,4120150,2.2
2016,4120200,2.44
2016,4120309,2.8699999999999997
2016,4120333,3.94
2016,4120358,1.48
2016,4120408,2.44
2016,4120507,3.15
2016,4120606,2.31
2016,4120655,1.32
2016,4120705,5.03
2016,4120804,2.79
2016,4120853,1.21
2016,4120903,2.24
2016,4121000,0.77
2016,4121109,0.0
