Ano,Região,UF,Código do Município,Nome do Município,Localização,Dependência Administrativa,Aprovação,Reprovação,Abandono
2016,Nordeste,SE,2802205,Feira Nova,Urbana,Pública,58.5,23.4,18.1
2016,Nordeste,SE,2802304,Frei Paulo,Urbana,Pública,76.9,9.9,13.2
2016,Nordeste,SE,2802403,Gararu,Urbana,Pública,72.6,10.2,17.2
2016,Nordeste,SE,2802502,General Maynard,Urbana,Pública,70.4,20.4,9.2
2016,Nordeste,SE,2802601,Gracho Cardoso,Urbana,Pública,72.9,18.8,8.3
2016,Nordeste,SE,2802700,Ilha das Flores,Urbana,Pública,85.7,8.8,5.5
2016,Nordeste,SE,2802809,Indiaroba,Urbana,Pública,63.3,14.3,22.4
2016,Nordeste,SE,2802908,Itabaiana,Urbana,Pública,65.4,17.5,17.1
2016,Nordeste,SE,2803005,Itabaianinha,Urbana,Pública,74.0,8.0,18.0
2016,Nordeste,SE,2803104,Itabi,Urbana,Pública,68.0,21.5,10.5
2016,Nordeste,SE,2803203,Itaporanga d'Ajuda,Urbana,Pública,61.8,26.8,11.4
2016,Nordeste,SE,2803302,Japaratuba,Urbana,Pública,71.1,18.6,10.3
2016,Nordeste,SE,2803401,Japoatã,Urbana,Pública,53.0,39.1,7.9
2016,Nordeste,SE,2803500,Lagarto,Urbana,Pública,76.4,11.0,12.6
2016,Nordeste,SE,2803609,Laranjeiras,Urbana,Pública,53.2,21.2,25.6
2016,Nordeste,SE,2803708,Macambira,Urbana,Pública,81.0,12.6,6.4
2016,Nordeste,SE,2803807,Malhada dos Bois,Urbana,Pública,75.3,5.5,19.2
2016,Nordeste,SE,2803906,Malhador,Urbana,Pública,49.0,32.5,18.5
2016,Nordeste,SE,2804003,Maruim,Urbana,Pública,70.6,8.8,20.6
2016,Nordeste,SE,2804102,Moita Bonita,Urbana,Pública,83.0,9.6,7.4
2016,Nordeste,SE,2804201,Monte Alegre de Sergipe,Urbana,Pública,79.4,14.6,6.0
2016,Nordeste,SE,2804300,Muribeca,Urbana,Pública,77.7,11.0,11.3
2016,Nordeste,SE,2804409,Neópolis,Urbana,Pública,74.5,13.5,12.0
2016,Nordeste,SE,2804458,Nossa Senhora Aparecida,Urbana,Pública,60.2,24.7,15.1
2016,Nordeste,SE,2804508,Nossa Senhora da Glória,Urbana,Pública,64.2,24.8,11.0
2016,Nordeste,SE,2804607,Nossa Senhora das Dores,Urbana,Pública,77.7,13.4,8.9
2016,Nordeste,SE,2804706,Nossa Senhora de Lourdes,Urbana,Pública,76.0,18.5,5.5
2016,Nordeste,SE,2804805,Nossa Senhora do Socorro,Urbana,Pública,65.0,20.0,15.0
2016,Nordeste,SE,2804904,Pacatuba,Urbana,Pública,88.4,0.8,10.8
2016,Nordeste,SE,2805000,Pedra Mole,Urbana,Pública,87.2,2.3,10.5
2016,Nordeste,SE,2805109,Pedrinhas,Urbana,Pública,92.8,5.0,2.2
2016,Nordeste,SE,2805208,Pinhão,Urbana,Pública,43.7,34.9,21.4
2016,Nordeste,SE,2805307,Pirambu,Urbana,Pública,60.5,22.0,17.5
2016,Nordeste,SE,2805406,Poço Redondo,Urbana,Pública,57.1,23.0,19.9
2016,Nordeste,SE,2805505,Poço Verde,Urbana,Pública,61.7,17.0,21.3
2016,Nordeste,SE,2805604,Porto da Folha,Urbana,Pública,81.0,6.6,12.4
2016,Nordeste,SE,2805703,Propriá,Urbana,Pública,71.5,20.5,8.0
2016,Nordeste,SE,2805802,Riachão do Dantas,Urbana,Pública,75.6,9.7,14.7
2016,Nordeste,SE,2805901,Riachuelo,Urbana,Pública,74.5,2.9,22.6
2016,Nordeste,SE,2806008,Ribeirópolis,Urbana,Pública,74.9,16.8,8.3
2016,Nordeste,SE,2806107,Rosário do Catete,Urbana,Pública,63.4,25.3,11.3
2016,Nordeste,SE,2806206,Salgado,Urbana,Pública,61.7,32.8,5.5
2016,Nordeste,SE,2806305,Santa Luzia do Itanhy,Urbana,Pública,73.0,12.9,14.1
2016,Nordeste,SE,2806404,Santana do São Francisco,Urbana,Pública,77.0,6.6,16.4
2016,Nordeste,SE,2806503,Santa Rosa de Lima,Urbana,Pública,96.3,3.7,0.0
2016,Nordeste,SE,2806602,Santo Amaro das Brotas,Urbana,Pública,81.7,6.5,11.8
2016,Nordeste,SE,2806701,São Cristóvão,Urbana,Pública,64.5,19.1,16.4
2016,Nordeste,SE,2806800,São Domingos,Urbana,Pública,81.4,6.9,11.7
2016,Nordeste,SE,2806909,São Francisco,Urbana,Pública,79.5,11.0,9.5
2016,Nordeste,SE,2807006,São Miguel do Aleixo,Urbana,Pública,73.0,9.0,18.0
2016,Nordeste,SE,2807105,Simão Dias,Urbana,Pública,66.6,16.2,17.2
2016,Nordeste,SE,2807204,Siriri,Urbana,Pública,76.4,11.3,12.3
2016,Nordeste,SE,2807303,Telha,Urbana,Pública,70.3,12.7,17.0
2016,Nordeste,SE,2807402,Tobias Barreto,Urbana,Pública,80.7,9.0,10.3
2016,Nordeste,SE,2807501,Tomar do Geru,Urbana,Pública,73.6,17.8,8.6
2016,Nordeste,SE,2807600,Umbaúba,Urbana,Pública,82.8,6.5,10.7
2016,Nordeste,BA,2900108,Abaíra,Urbana,Pública,87.7,7.7,4.6
2016,Nordeste,BA,2900207,Abaré,Urbana,Pública,93.1,5.5,1.4
2016,Nordeste,BA,2900306,Acajutiba,Urbana,Pública,74.4,14.1,11.5
2016,Nordeste,BA,2900355,Adustina,Urbana,Pública,59.6,37.0,3.4
2016,Nordeste,BA,2900405,Água Fria,Urbana,Pública,76.8,5.5,17.7
2016,Nordeste,BA,2900504,Érico Cardoso,Urbana,Pública,92.5,5.9,1.6
2016,Nordeste,BA,2900603,Aiquara,Urbana,Pública,78.7,13.5,7.8
2016,Nordeste,BA,2900702,Alagoinhas,Urbana,Pública,67.1,26.2,6.7
2016,Nordeste,BA,2900801,Alcobaça,Urbana,Pública,65.5,6.8,27.7
2016,Nordeste,BA,2900900,Almadina,Urbana,Pública,75.3,16.2,8.5
2016,Nordeste,BA,2901007,Amargosa,Urbana,Pública,76.1,10.4,13.5
2016,Nordeste,BA,2901106,Amélia Rodrigues,Urbana,Pública,72.3,22.9,4.8
2016,Nordeste,BA,2901155,América Dourada,Urbana,Pública,76.4,11.4,12.2
2016,Nordeste,BA,2901205,Anagé,Urbana,Pública,81.8,12.6,5.6
2016,Nordeste,BA,2901304,Andaraí,Urbana,Pública,51.6,41.3,7.1
2016,Nordeste,BA,2901353,Andorinha,Urbana,Pública,76.4,20.8,2.8
2016,Nordeste,BA,2901403,Angical,Urbana,Pública,80.5,10.5,9.0
2016,Nordeste,BA,2901502,Anguera,Urbana,Pública,82.1,13.3,4.6
2016,Nordeste,BA,2901601,Antas,Urbana,Pública,71.6,19.0,9.4
2016,Nordeste,BA,2901700,Antônio Cardoso,Urbana,Pública,91.8,8.2,0.0
2016,Nordeste,BA,2901809,Antônio Gonçalves,Urbana,Pública,80.4,18.0,1.6
2016,Nordeste,BA,2901908,Aporá,Urbana,Pública,78.4,13.0,8.6
2016,Nordeste,BA,2901957,Apuarema,Urbana,Pública,54.2,21.4,24.4
2016,Nordeste,BA,2902005,Aracatu,Urbana,Pública,90.4,6.7,2.9
2016,Nordeste,BA,2902054,Araças,Urbana,Pública,83.5,13.0,3.5
2016,Nordeste,BA,2902104,Araci,Urbana,Pública,75.6,22.1,2.3
2016,Nordeste,BA,2902203,Aramari,Urbana,Pública,54.5,37.2,8.3
2016,Nordeste,BA,2902252,Arataca,Urbana,Pública,49.1,41.2,9.7
2016,Nordeste,BA,2902302,Aratuípe,Urbana,Pública,79.0,10.4,10.6
2016,Nordeste,BA,2902401,Aurelino Leal,Urbana,Pública,63.7,28.9,7.4
2016,Nordeste,BA,2902500,Baianópolis,Urbana,Pública,87.2,5.3,7.5
2016,Nordeste,BA,2902609,Baixa Grande,Urbana,Pública,68.3,21.2,10.5
2016,Nordeste,BA,2902658,Banzaê,Urbana,Pública,70.7,21.2,8.1
2016,Nordeste,BA,2902708,Barra,Urbana,Pública,85.9,5.9,8.2
2016,Nordeste,BA,2902807,Barra da Estiva,Urbana,Pública,83.1,10.8,6.1
2016,Nordeste,BA,2902906,Barra do Choça,Urbana,Pública,78.4,15.0,6.6
2016,Nordeste,BA,2903003,Barra do Mendes,Urbana,Pública,86.7,7.4,5.9
2016,Nordeste,BA,2903102,Barra do Rocha,Urbana,Pública,85.1,5.0,9.9
2016,Nordeste,BA,2903201,Barreiras,Urbana,Pública,74.3,17.2,8.5
2016,Nordeste,BA,2903235,Barro Alto,Urbana,Pública,91.5,2.3,6.2
2016,Nordeste,BA,2903276,Barrocas,Urbana,Pública,83.3,13.5,3.2
2016,Nordeste,BA,2903300,Barro Preto,Urbana,Pública,86.8,7.9,5.3
2016,Nordeste,BA,2903409,Belmonte,Urbana,Pública,67.3,9.2,23.5
2016,Nordeste,BA,2903508,Belo Campo,Urbana,Pública,81.3,9.4,9.3
2016,Nordeste,BA,2903607,Biritinga,Urbana,Pública,80.0,9.9,10.1
2016,Nordeste,BA,2903706,Boa Nova,Urbana,Pública,74.1,23.3,2.6
2016,Nordeste,BA,2903805,Boa Vista do Tupim,Urbana,Pública,71.4,19.9,8.7
2016,Nordeste,BA,2903904,Bom Jesus da Lapa,Urbana,Pública,80.5,11.3,8.2
2016,Nordeste,BA,2903953,Bom Jesus da Serra,Urbana,Pública,82.0,13.6,4.4
2016,Nordeste,BA,2904001,Boninal,Urbana,Pública,88.6,5.4,6.0
2016,Nordeste,BA,2904050,Bonito,Urbana,Pública,81.4,18.6,0.0
2016,Nordeste,BA,2904100,Boquira,Urbana,Pública,87.1,7.6,5.3
2016,Nordeste,BA,2904209,Botuporã,Urbana,Pública,86.2,9.3,4.5
2016,Nordeste,BA,2904308,Brejões,Urbana,Pública,82.2,16.6,1.2
2016,Nordeste,BA,2904407,Brejolândia,Urbana,Pública,83.4,8.1,8.5
2016,Nordeste,BA,2904506,Brotas de Macaúbas,Urbana,Pública,68.9,4.7,26.4
2016,Nordeste,BA,2904605,Brumado,Urbana,Pública,70.1,18.4,11.5
2016,Nordeste,BA,2904704,Buerarema,Urbana,Pública,85.7,11.1,3.2
2016,Nordeste,BA,2904753,Buritirama,Urbana,Pública,86.7,10.0,3.3
2016,Nordeste,BA,2904803,Caatiba,Urbana,Pública,81.3,8.5,10.2
2016,Nordeste,BA,2904852,Cabaceiras do Paraguaçu,Urbana,Pública,66.9,29.5,3.6
2016,Nordeste,BA,2904902,Cachoeira,Urbana,Pública,56.9,32.5,10.6
2016,Nordeste,BA,2905008,Caculé,Urbana,Pública,81.0,15.4,3.6
2016,Nordeste,BA,2905107,Caém,Urbana,Pública,72.1,15.9,12.0
2016,Nordeste,BA,2905156,Caetanos,Urbana,Pública,90.0,1.5,8.5
2016,Nordeste,BA,2905206,Caetité,Urbana,Pública,76.6,17.3,6.1
2016,Nordeste,BA,2905305,Cafarnaum,Urbana,Pública,75.6,8.7,15.7
2016,Nordeste,BA,2905404,Cairu,Urbana,Pública,76.2,15.6,8.2
2016,Nordeste,BA,2905503,Caldeirão Grande,Urbana,Pública,74.6,15.1,10.3
2016,Nordeste,BA,2905602,Camacan,Urbana,Pública,77.7,14.5,7.8
2016,Nordeste,BA,2905701,Camaçari,Urbana,Pública,62.2,25.5,12.3
2016,Nordeste,BA,2905800,Camamu,Urbana,Pública,67.2,29.6,3.2
2016,Nordeste,BA,2905909,Campo Alegre de Lourdes,Urbana,Pública,68.9,23.3,7.8
2016,Nordeste,BA,2906006,Campo Formoso,Urbana,Pública,80.5,16.5,3.0
2016,Nordeste,BA,2906105,Canápolis,Urbana,Pública,90.4,3.8,5.8
2016,Nordeste,BA,2906204,Canarana,Urbana,Pública,79.2,12.2,8.6
2016,Nordeste,BA,2906303,Canavieiras,Urbana,Pública,70.8,20.6,8.6
2016,Nordeste,BA,2906402,Candeal,Urbana,Pública,74.6,25.4,0.0
2016,Nordeste,BA,2906501,Candeias,Urbana,Pública,74.3,22.4,3.3
2016,Nordeste,BA,2906600,Candiba,Urbana,Pública,93.4,2.8,3.8
2016,Nordeste,BA,2906709,Cândido Sales,Urbana,Pública,80.2,7.7,12.1
2016,Nordeste,BA,2906808,Cansanção,Urbana,Pública,73.3,16.2,10.5
2016,Nordeste,BA,2906824,Canudos,Urbana,Pública,70.7,27.5,1.8
2016,Nordeste,BA,2906857,Capela do Alto Alegre,Urbana,Pública,77.2,22.8,0.0
2016,Nordeste,BA,2906873,Capim Grosso,Urbana,Pública,73.3,21.0,5.7
2016,Nordeste,BA,2906899,Caraíbas,Urbana,Pública,80.7,13.5,5.8
2016,Nordeste,BA,2906907,Caravelas,Urbana,Pública,63.2,31.2,5.6
2016,Nordeste,BA,2907004,Cardeal da Silva,Urbana,Pública,44.3,39.4,16.3
2016,Nordeste,BA,2907103,Carinhanha,Urbana,Pública,78.2,13.4,8.4
2016,Nordeste,BA,2907202,Casa Nova,Urbana,Pública,80.4,12.3,7.3
2016,Nordeste,BA,2907301,Castro Alves,Urbana,Pública,82.5,10.5,7.0
2016,Nordeste,BA,2907400,Catolândia,Urbana,Pública,91.0,7.9,1.1
2016,Nordeste,BA,2907509,Catu,Urbana,Pública,65.7,23.6,10.7
2016,Nordeste,BA,2907558,Caturama,Urbana,Pública,96.3,0.8,2.9
2016,Nordeste,BA,2907608,Central,Urbana,Pública,68.9,21.3,9.8
2016,Nordeste,BA,2907707,Chorrochó,Urbana,Pública,92.4,5.5,2.1
2016,Nordeste,BA,2907806,Cícero Dantas,Urbana,Pública,68.1,28.5,3.4
2016,Nordeste,BA,2907905,Cipó,Urbana,Pública,79.7,15.2,5.1
2016,Nordeste,BA,2908002,Coaraci,Urbana,Pública,83.1,13.6,3.3
2016,Nordeste,BA,2908101,Cocos,Urbana,Pública,57.8,30.1,12.1
2016,Nordeste,BA,2908200,Conceição da Feira,Urbana,Pública,60.9,31.2,7.9
2016,Nordeste,BA,2908309,Conceição do Almeida,Urbana,Pública,85.5,4.8,9.7
2016,Nordeste,BA,2908408,Conceição do Coité,Urbana,Pública,72.8,20.5,6.7
2016,Nordeste,BA,2908507,Conceição do Jacuípe,Urbana,Pública,66.9,28.3,4.8
2016,Nordeste,BA,2908606,Conde,Urbana,Pública,79.4,15.7,4.9
2016,Nordeste,BA,2908705,Condeúba,Urbana,Pública,85.5,10.8,3.7
2016,Nordeste,BA,2908804,Contendas do Sincorá,Urbana,Pública,71.7,28.3,0.0
2016,Nordeste,BA,2908903,Coração de Maria,Urbana,Pública,74.5,19.1,6.4
2016,Nordeste,BA,2909000,Cordeiros,Urbana,Pública,93.7,4.4,1.9
2016,Nordeste,BA,2909109,Coribe,Urbana,Pública,87.9,7.8,4.3
2016,Nordeste,BA,2909208,Coronel João Sá,Urbana,Pública,65.8,18.3,15.9
2016,Nordeste,BA,2909307,Correntina,Urbana,Pública,74.7,11.0,14.3
2016,Nordeste,BA,2909406,Cotegipe,Urbana,Pública,73.2,24.0,2.8
2016,Nordeste,BA,2909505,Cravolândia,Urbana,Pública,70.0,20.7,9.3
2016,Nordeste,BA,2909604,Crisópolis,Urbana,Pública,75.8,15.1,9.1
2016,Nordeste,BA,2909703,Cristópolis,Urbana,Pública,72.3,18.7,9.0
2016,Nordeste,BA,2909802,Cruz das Almas,Urbana,Pública,74.5,23.2,2.3
2016,Nordeste,BA,2909901,Curaçá,Urbana,Pública,79.1,17.9,3.0
2016,Nordeste,BA,2910008,Dário Meira,Urbana,Pública,80.2,4.3,15.5
2016,Nordeste,BA,2910057,Dias d'Ávila,Urbana,Pública,70.0,26.4,3.6
2016,Nordeste,BA,2910107,Dom Basílio,Urbana,Pública,86.7,13.3,0.0
2016,Nordeste,BA,2910206,Dom Macedo Costa,Urbana,Pública,75.2,20.5,4.3
2016,Nordeste,BA,2910305,Elísio Medrado,Urbana,Pública,76.2,16.7,7.1
2016,Nordeste,BA,2910404,Encruzilhada,Urbana,Pública,76.8,5.1,18.1
2016,Nordeste,BA,2910503,Entre Rios,Urbana,Pública,73.3,18.9,7.8
2016,Nordeste,BA,2910602,Esplanada,Urbana,Pública,75.2,13.9,10.9
2016,Nordeste,BA,2910701,Euclides da Cunha,Urbana,Pública,57.6,28.2,14.2
2016,Nordeste,BA,2910727,Eunápolis,Urbana,Pública,73.9,15.2,10.9
2016,Nordeste,BA,2910750,Fátima,Urbana,Pública,86.7,11.3,2.0
2016,Nordeste,BA,2910776,Feira da Mata,Urbana,Pública,68.4,29.5,2.1
2016,Nordeste,BA,2910800,Feira de Santana,Urbana,Pública,70.7,21.8,7.5
2016,Nordeste,BA,2910859,Filadélfia,Urbana,Pública,78.7,10.7,10.6
2016,Nordeste,BA,2910909,Firmino Alves,Urbana,Pública,90.4,4.8,4.8
2016,Nordeste,BA,2911006,Floresta Azul,Urbana,Pública,73.1,6.0,20.9
2016,Nordeste,BA,2911105,Formosa do Rio Preto,Urbana,Pública,85.9,10.7,3.4
2016,Nordeste,BA,2911204,Gandu,Urbana,Pública,82.5,8.9,8.6
2016,Nordeste,BA,2911253,Gavião,Urbana,Pública,88.2,8.1,3.7
2016,Nordeste,BA,2911303,Gentio do Ouro,Urbana,Pública,87.5,11.6,0.9
2016,Nordeste,BA,2911402,Glória,Urbana,Pública,78.6,13.7,7.7
2016,Nordeste,BA,2911501,Gongogi,Urbana,Pública,93.0,7.0,0.0
2016,Nordeste,BA,2911600,Governador Mangabeira,Urbana,Pública,74.9,21.6,3.5
2016,Nordeste,BA,2911659,Guajeru,Urbana,Pública,86.1,12.1,1.8
2016,Nordeste,BA,2911709,Guanambi,Urbana,Pública,74.6,21.7,3.7
2016,Nordeste,BA,2911808,Guaratinga,Urbana,Pública,87.4,5.7,6.9
2016,Nordeste,BA,2911857,Heliópolis,Urbana,Pública,70.0,13.4,16.6
2016,Nordeste,BA,2911907,Iaçu,Urbana,Pública,74.4,20.2,5.4
2016,Nordeste,BA,2912004,Ibiassucê,Urbana,Pública,77.3,21.8,0.9
2016,Nordeste,BA,2912103,Ibicaraí,Urbana,Pública,76.2,17.1,6.7
2016,Nordeste,BA,2912202,Ibicoara,Urbana,Pública,75.6,16.0,8.4
2016,Nordeste,BA,2912301,Ibicuí,Urbana,Pública,69.7,26.2,4.1
2016,Nordeste,BA,2912400,Ibipeba,Urbana,Pública,90.8,6.2,3.0
2016,Nordeste,BA,2912509,Ibipitanga,Urbana,Pública,88.6,4.6,6.8
2016,Nordeste,BA,2912608,Ibiquera,Urbana,Pública,78.8,18.2,3.0
2016,Nordeste,BA,2912707,Ibirapitanga,Urbana,Pública,75.0,20.6,4.4
2016,Nordeste,BA,2912806,Ibirapuã,Urbana,Pública,72.5,15.1,12.4
2016,Nordeste,BA,2912905,Ibirataia,Urbana,Pública,64.4,17.4,18.2
2016,Nordeste,BA,2913002,Ibitiara,Urbana,Pública,87.2,12.8,0.0
2016,Nordeste,BA,2913101,Ibititá,Urbana,Pública,81.1,13.2,5.7
2016,Nordeste,BA,2913200,Ibotirama,Urbana,Pública,84.9,7.1,8.0
2016,Nordeste,BA,2913309,Ichu,Urbana,Pública,87.6,6.6,5.8
2016,Nordeste,BA,2913408,Igaporã,Urbana,Pública,80.0,11.4,8.6
2016,Nordeste,BA,2913457,Igrapiúna,Urbana,Pública,76.0,14.8,9.2
2016,Nordeste,BA,2913507,Iguaí,Urbana,Pública,67.6,31.6,0.8
2016,Nordeste,BA,2913606,Ilhéus,Urbana,Pública,68.2,21.9,9.9
2016,Nordeste,BA,2913705,Inhambupe,Urbana,Pública,69.5,17.1,13.4
2016,Nordeste,BA,2913804,Ipecaetá,Urbana,Pública,85.7,4.2,10.1
2016,Nordeste,BA,2913903,Ipiaú,Urbana,Pública,60.4,18.8,20.8
2016,Nordeste,BA,2914000,Ipirá,Urbana,Pública,76.0,17.8,6.2
2016,Nordeste,BA,2914109,Ipupiara,Urbana,Pública,83.8,12.5,3.7
2016,Nordeste,BA,2914208,Irajuba,Urbana,Pública,52.1,32.1,15.8
2016,Nordeste,BA,2914307,Iramaia,Urbana,Pública,80.0,12.0,8.0
2016,Nordeste,BA,2914406,Iraquara,Urbana,Pública,84.4,9.8,5.8
2016,Nordeste,BA,2914505,Irará,Urbana,Pública,77.1,12.2,10.7
2016,Nordeste,BA,2914604,Irecê,Urbana,Pública,78.6,12.5,8.9
2016,Nordeste,BA,2914653,Itabela,Urbana,Pública,80.7,9.9,9.4
2016,Nordeste,BA,2914703,Itaberaba,Urbana,Pública,72.8,25.7,1.5
2016,Nordeste,BA,2914802,Itabuna,Urbana,Pública,67.8,25.4,6.8
2016,Nordeste,BA,2914901,Itacaré,Urbana,Pública,78.8,15.0,6.2
2016,Nordeste,BA,2915007,Itaeté,Urbana,Pública,83.4,7.5,9.1
2016,Nordeste,BA,2915106,Itagi,Urbana,Pública,67.8,17.2,15.0
2016,Nordeste,BA,2915205,Itagibá,Urbana,Pública,60.4,34.3,5.3
2016,Nordeste,BA,2915304,Itagimirim,Urbana,Pública,49.1,20.5,30.4
2016,Nordeste,BA,2915353,Itaguaçu da Bahia,Urbana,Pública,73.1,21.5,5.4
2016,Nordeste,BA,2915403,Itaju do Colônia,Urbana,Pública,87.0,7.6,5.4
2016,Nordeste,BA,2915502,Itajuípe,Urbana,Pública,66.3,18.3,15.4
2016,Nordeste,BA,2915601,Itamaraju,Urbana,Pública,80.3,12.5,7.2
2016,Nordeste,BA,2915700,Itamari,Urbana,Pública,71.1,23.7,5.2
2016,Nordeste,BA,2915809,Itambé,Urbana,Pública,70.5,25.7,3.8
2016,Nordeste,BA,2915908,Itanagra,Urbana,Pública,82.4,17.6,0.0
2016,Nordeste,BA,2916005,Itanhém,Urbana,Pública,82.0,5.5,12.5
2016,Nordeste,BA,2916104,Itaparica,Urbana,Pública,64.0,22.7,13.3
2016,Nordeste,BA,2916203,Itapé,Urbana,Pública,69.4,24.6,6.0
2016,Nordeste,BA,2916302,Itapebi,Urbana,Pública,61.8,37.5,0.7
2016,Nordeste,BA,2916401,Itapetinga,Urbana,Pública,75.9,21.3,2.8
2016,Nordeste,BA,2916500,Itapicuru,Urbana,Pública,75.2,17.0,7.8
2016,Nordeste,BA,2916609,Itapitanga,Urbana,Pública,81.2,8.5,10.3
2016,Nordeste,BA,2916708,Itaquara,Urbana,Pública,67.4,32.2,0.4
2016,Nordeste,BA,2916807,Itarantim,Urbana,Pública,68.9,14.9,16.2
2016,Nordeste,BA,2916856,Itatim,Urbana,Pública,67.3,13.1,19.6
2016,Nordeste,BA,2916906,Itiruçu,Urbana,Pública,83.2,16.2,0.6
2016,Nordeste,BA,2917003,Itiúba,Urbana,Pública,69.0,16.7,14.3
2016,Nordeste,BA,2917102,Itororó,Urbana,Pública,77.4,19.0,3.6
2016,Nordeste,BA,2917201,Ituaçu,Urbana,Pública,82.0,10.8,7.2
2016,Nordeste,BA,2917300,Ituberá,Urbana,Pública,63.7,22.1,14.2
2016,Nordeste,BA,2917334,Iuiú,Urbana,Pública,72.1,16.7,11.2
2016,Nordeste,BA,2917359,Jaborandi,Urbana,Pública,84.8,13.7,1.5
2016,Nordeste,BA,2917409,Jacaraci,Urbana,Pública,90.3,7.5,2.2
2016,Nordeste,BA,2917508,Jacobina,Urbana,Pública,72.7,16.7,10.6
2016,Nordeste,BA,2917607,Jaguaquara,Urbana,Pública,62.6,32.0,5.4
2016,Nordeste,BA,2917706,Jaguarari,Urbana,Pública,69.0,25.3,5.7
2016,Nordeste,BA,2917805,Jaguaripe,Urbana,Pública,77.6,18.0,4.4
2016,Nordeste,BA,2917904,Jandaíra,Urbana,Pública,80.0,8.9,11.1
2016,Nordeste,BA,2918001,Jequié,Urbana,Pública,71.3,15.2,13.5
2016,Nordeste,BA,2918100,Jeremoabo,Urbana,Pública,77.9,10.9,11.2
2016,Nordeste,BA,2918209,Jiquiriçá,Urbana,Pública,66.7,25.5,7.8
2016,Nordeste,BA,2918308,Jitaúna,Urbana,Pública,84.9,8.7,6.4
2016,Nordeste,BA,2918357,João Dourado,Urbana,Pública,70.6,22.4,7.0
2016,Nordeste,BA,2918407,Juazeiro,Urbana,Pública,75.9,17.5,6.6
2016,Nordeste,BA,2918456,Jucuruçu,Urbana,Pública,86.2,6.8,7.0
2016,Nordeste,BA,2918506,Jussara,Urbana,Pública,74.8,18.2,7.0
2016,Nordeste,BA,2918555,Jussari,Urbana,Pública,92.6,5.5,1.9
2016,Nordeste,BA,2918605,Jussiape,Urbana,Pública,92.0,4.5,3.5
2016,Nordeste,BA,2918704,Lafaiete Coutinho,Urbana,Pública,87.3,10.9,1.8
2016,Nordeste,BA,2918753,Lagoa Real,Urbana,Pública,62.2,32.5,5.3
2016,Nordeste,BA,2918803,Laje,Urbana,Pública,74.3,20.8,4.9
2016,Nordeste,BA,2918902,Lajedão,Urbana,Pública,80.2,10.8,9.0
2016,Nordeste,BA,2919009,Lajedinho,Urbana,Pública,91.6,8.4,0.0
2016,Nordeste,BA,2919058,Lajedo do Tabocal,Urbana,Pública,62.9,29.7,7.4
2016,Nordeste,BA,2919108,Lamarão,Urbana,Pública,74.5,18.2,7.3
2016,Nordeste,BA,2919157,Lapão,Urbana,Pública,73.8,17.1,9.1
2016,Nordeste,BA,2919207,Lauro de Freitas,Urbana,Pública,70.1,24.2,5.7
2016,Nordeste,BA,2919306,Lençóis,Urbana,Pública,73.1,20.4,6.5
2016,Nordeste,BA,2919405,Licínio de Almeida,Urbana,Pública,89.3,6.8,3.9
2016,Nordeste,BA,2919504,Livramento de Nossa Senhora,Urbana,Pública,88.7,9.3,2.0
2016,Nordeste,BA,2919553,Luís Eduardo Magalhães,Urbana,Pública,71.2,19.8,9.0
2016,Nordeste,BA,2919603,Macajuba,Urbana,Pública,83.3,12.8,3.9
2016,Nordeste,BA,2919702,Macarani,Urbana,Pública,68.6,28.9,2.5
2016,Nordeste,BA,2919801,Macaúbas,Urbana,Pública,77.1,15.7,7.2
2016,Nordeste,BA,2919900,Macururé,Urbana,Pública,87.3,1.9,10.8
2016,Nordeste,BA,2919926,Madre de Deus,Urbana,Pública,64.1,26.4,9.5
2016,Nordeste,BA,2919959,Maetinga,Urbana,Pública,86.6,4.2,9.2
2016,Nordeste,BA,2920007,Maiquinique,Urbana,Pública,65.2,15.2,19.6
2016,Nordeste,BA,2920106,Mairi,Urbana,Pública,73.5,21.5,5.0
2016,Nordeste,BA,2920205,Malhada,Urbana,Pública,83.7,7.4,8.9
2016,Nordeste,BA,2920304,Malhada de Pedras,Urbana,Pública,78.7,12.2,9.1
2016,Nordeste,BA,2920403,Manoel Vitorino,Urbana,Pública,82.4,8.8,8.8
2016,Nordeste,BA,2920452,Mansidão,Urbana,Pública,88.9,5.3,5.8
2016,Nordeste,BA,2920502,Maracás,Urbana,Pública,82.1,16.3,1.6
2016,Nordeste,BA,2920601,Maragogipe,Urbana,Pública,80.5,12.9,6.6
2016,Nordeste,BA,2920700,Maraú,Urbana,Pública,85.2,11.0,3.8
2016,Nordeste,BA,2920809,Marcionílio Souza,Urbana,Pública,65.9,17.6,16.5
2016,Nordeste,BA,2920908,Mascote,Urbana,Pública,72.9,8.9,18.2
2016,Nordeste,BA,2921005,Mata de São João,Urbana,Pública,66.5,27.0,6.5
2016,Nordeste,BA,2921054,Matina,Urbana,Pública,82.2,13.9,3.9
2016,Nordeste,BA,2921104,Medeiros Neto,Urbana,Pública,77.3,20.2,2.5
2016,Nordeste,BA,2921203,Miguel Calmon,Urbana,Pública,80.7,18.9,0.4
2016,Nordeste,BA,2921302,Milagres,Urbana,Pública,79.2,12.1,8.7
2016,Nordeste,BA,2921401,Mirangaba,Urbana,Pública,77.8,12.5,9.7
2016,Nordeste,BA,2921450,Mirante,Urbana,Pública,78.2,13.1,8.7
