Código_IBGE,Ano,Populacao,Magreza_total_%,PIB,Poverty_%,Unemployed_%
2933257,2017,6620,4.93,17512.7908,45.63,16.95
2927804,2017,6698,2.74,17512.7908,45.63,16.95
2915908,2017,6730,3.4,17512.7908,45.63,16.95
2922755,2017,6986,5.15,17512.7908,45.63,16.95
2918605,2017,7066,4.26,17512.7908,45.63,16.95
2915403,2017,7218,11.21,17512.7908,45.63,16.95
2915304,2017,7291,5.88,17512.7908,45.63,16.95
2926657,2017,7437,2.56,17512.7908,45.63,16.95
2914208,2017,7521,5.51,17512.7908,45.63,16.95
2924108,2017,7527,6.8500000000000005,17512.7908,45.63,16.95
2922201,2017,7678,7.64,17512.7908,45.63,16.95
2901957,2017,7730,3.97,17512.7908,45.63,16.95
2904803,2017,7841,2.28,17512.7908,45.63,16.95
2911501,2017,7848,2.62,17512.7908,45.63,16.95
2931400,2017,7936,5.13,17512.7908,45.63,16.95
2931400,2017,7936,3.08,17512.7908,45.63,16.95
2911659,2017,8081,3.91,17512.7908,45.63,16.95
2922730,2017,8119,0.0,17512.7908,45.63,16.95
2922730,2017,8119,0.7,17512.7908,45.63,16.95
2931103,2017,8232,4.77,17512.7908,45.63,16.95
2919900,2017,8266,4.93,17512.7908,45.63,16.95
2922805,2017,8428,5.0,17512.7908,45.63,16.95
2925402,2017,8438,0.98,17512.7908,45.63,16.95
2910305,2017,8461,6.23,17512.7908,45.63,16.95
2915700,2017,8476,5.36,17512.7908,45.63,16.95
2916708,2017,8592,3.19,17512.7908,45.63,16.95
2906402,2017,8837,8.32,17512.7908,45.63,16.95
2912806,2017,8852,4.52,17512.7908,45.63,16.95
2920304,2017,8856,3.48,17512.7908,45.63,16.95
2919058,2017,8886,5.380000000000001,17512.7908,45.63,16.95
2909000,2017,8904,3.04,17512.7908,45.63,16.95
2923308,2017,8916,2.07,17512.7908,45.63,16.95
2921609,2017,8950,5.06,17512.7908,45.63,16.95
2919108,2017,9007,7.569999999999999,17512.7908,45.63,16.95
2917359,2017,9056,3.19,17512.7908,45.63,16.95
2917359,2017,9056,14.79,17512.7908,45.63,16.95
2902302,2017,9171,2.0700000000000003,17512.7908,45.63,16.95
2900108,2017,9199,2.8,17512.7908,45.63,16.95
2923506,2017,9250,3.86,17512.7908,45.63,16.95
2928307,2017,9263,6.46,17512.7908,45.63,16.95
2933174,2017,9375,2.83,17512.7908,45.63,16.95
2927101,2017,9405,5.22,17512.7908,45.63,16.95
2925931,2017,9411,2.46,17512.7908,45.63,16.95
2933109,2017,9449,3.19,17512.7908,45.63,16.95
2922854,2017,9500,5.17,17512.7908,45.63,16.95
2907004,2017,9544,4.85,17512.7908,45.63,16.95
2921450,2017,9578,4.550000000000001,17512.7908,45.63,16.95
2924900,2017,9582,4.6,17512.7908,45.63,16.95
2933406,2017,9753,3.6,17512.7908,45.63,16.95
2907558,2017,9764,5.46,17512.7908,45.63,16.95
2906899,2017,9773,3.7,17512.7908,45.63,16.95
2916203,2017,9830,4.05,17512.7908,45.63,16.95
2914307,2017,9901,6.119999999999999,17512.7908,45.63,16.95
2918456,2017,9924,4.19,17512.7908,45.63,16.95
2921906,2017,9957,3.73,17512.7908,45.63,16.95
2905107,2017,10058,5.1,17512.7908,45.63,16.95
2906105,2017,10151,6.29,17512.7908,45.63,16.95
2906105,2017,10151,1.74,17512.7908,45.63,16.95
2914109,2017,10157,3.12,17512.7908,45.63,16.95
2912004,2017,10183,4.21,17512.7908,45.63,16.95
2920007,2017,10274,2.45,17512.7908,45.63,16.95
2924678,2017,10411,4.31,17512.7908,45.63,16.95
2903953,2017,10477,5.44,17512.7908,45.63,16.95
2923902,2017,10673,3.01,17512.7908,45.63,16.95
2929370,2017,10784,3.45,17512.7908,45.63,16.95
2916609,2017,10799,5.94,17512.7908,45.63,16.95
2916302,2017,10830,5.23,17512.7908,45.63,16.95
2904407,2017,10833,5.51,17512.7908,45.63,16.95
2904209,2017,10898,6.19,17512.7908,45.63,16.95
2920809,2017,10931,5.01,17512.7908,45.63,16.95
2904506,2017,10974,6.48,17512.7908,45.63,16.95
2924652,2017,11012,4.23,17512.7908,45.63,16.95
2900504,2017,11212,4.16,17512.7908,45.63,16.95
2911006,2017,11244,5.16,17512.7908,45.63,16.95
2930766,2017,11283,9.02,17512.7908,45.63,16.95
2917334,2017,11399,7.52,17512.7908,45.63,16.95
2901502,2017,11481,3.93,17512.7908,45.63,16.95
2907707,2017,11591,1.02,17512.7908,45.63,16.95
2919306,2017,11636,6.97,17512.7908,45.63,16.95
2911303,2017,11639,5.699999999999999,17512.7908,45.63,16.95
2922250,2017,11644,5.21,17512.7908,45.63,16.95
2902252,2017,11661,5.08,17512.7908,45.63,16.95
2930006,2017,11696,5.32,17512.7908,45.63,16.95
2902203,2017,11703,2.64,17512.7908,45.63,16.95
2910008,2017,11716,4.79,17512.7908,45.63,16.95
2924702,2017,11849,3.54,17512.7908,45.63,16.95
2919603,2017,11879,5.68,17512.7908,45.63,16.95
2922052,2017,11988,3.69,17512.7908,45.63,16.95
2901809,2017,12072,4.8,17512.7908,45.63,16.95
2929404,2017,12092,3.57,17512.7908,45.63,16.95
2926905,2017,12130,5.67,17512.7908,45.63,16.95
2906857,2017,12199,3.24,17512.7908,45.63,16.95
2901700,2017,12208,5.42,17512.7908,45.63,16.95
2929750,2017,12380,4.54,17512.7908,45.63,16.95
2921054,2017,12488,4.02,17512.7908,45.63,16.95
2923035,2017,12514,2.8,17512.7908,45.63,16.95
2923035,2017,12514,2.08,17512.7908,45.63,16.95
2923035,2017,12514,1.96,17512.7908,45.63,16.95
2921807,2017,12529,3.39,17512.7908,45.63,16.95
2910107,2017,12604,4.1,17512.7908,45.63,16.95
2902054,2017,12608,5.62,17512.7908,45.63,16.95
2918308,2017,12692,1.64,17512.7908,45.63,16.95
2902401,2017,12706,3.7,17512.7908,45.63,16.95
2933455,2017,12935,7.86,17512.7908,45.63,16.95
2919405,2017,12969,4.53,17512.7908,45.63,16.95
2930907,2017,13057,5.46,17512.7908,45.63,16.95
2915106,2017,13199,4.36,17512.7908,45.63,16.95
2916906,2017,13254,3.7,17512.7908,45.63,16.95
2925709,2017,13334,6.24,17512.7908,45.63,16.95
2929800,2017,13385,5.19,17512.7908,45.63,16.95
2930758,2017,13437,5.15,17512.7908,45.63,16.95
2933158,2017,13454,4.07,17512.7908,45.63,16.95
2922656,2017,13597,3.41,17512.7908,45.63,16.95
2926707,2017,13712,5.03,17512.7908,45.63,16.95
2905503,2017,13713,6.35,17512.7908,45.63,16.95
2911857,2017,13718,5.260000000000001,17512.7908,45.63,16.95
2901304,2017,13737,2.76,17512.7908,45.63,16.95
2902658,2017,13765,4.779999999999999,17512.7908,45.63,16.95
2930600,2017,13832,3.65,17512.7908,45.63,16.95
2920452,2017,13959,5.28,17512.7908,45.63,16.95
2902005,2017,13962,1.49,17512.7908,45.63,16.95
2903706,2017,14069,2.62,17512.7908,45.63,16.95
2913457,2017,14187,5.66,17512.7908,45.63,16.95
2924058,2017,14226,7.789999999999999,17512.7908,45.63,16.95
2920403,2017,14251,5.430000000000001,17512.7908,45.63,16.95
2902500,2017,14323,6.01,17512.7908,45.63,16.95
2922607,2017,14368,4.98,17512.7908,45.63,16.95
2909703,2017,14403,4.9,17512.7908,45.63,16.95
2909406,2017,14414,5.21,17512.7908,45.63,16.95
2932408,2017,14474,4.94,17512.7908,45.63,16.95
2903003,2017,14560,3.55,17512.7908,45.63,16.95
2933059,2017,14662,4.36,17512.7908,45.63,16.95
2901403,2017,14690,5.8,17512.7908,45.63,16.95
2915353,2017,14718,6.5,17512.7908,45.63,16.95
2920908,2017,14728,3.3,17512.7908,45.63,16.95
2926103,2017,14730,3.31,17512.7908,45.63,16.95
2904001,2017,14760,5.23,17512.7908,45.63,16.95
2906600,2017,14792,4.069999999999999,17512.7908,45.63,16.95
2909109,2017,14933,5.49,17512.7908,45.63,16.95
2916856,2017,14957,4.58,17512.7908,45.63,16.95
2927606,2017,14976,4.45,17512.7908,45.63,16.95
2918209,2017,15106,3.42,17512.7908,45.63,16.95
2904308,2017,15122,5.699999999999999,17512.7908,45.63,16.95
2903235,2017,15217,4.71,17512.7908,45.63,16.95
2903235,2017,15217,4.96,17512.7908,45.63,16.95
2929008,2017,15310,4.1,17512.7908,45.63,16.95
2931608,2017,15357,3.48,17512.7908,45.63,16.95
2912509,2017,15413,4.869999999999999,17512.7908,45.63,16.95
2926509,2017,15443,4.25,17512.7908,45.63,16.95
2917409,2017,15459,4.69,17512.7908,45.63,16.95
2901353,2017,15490,4.14,17512.7908,45.63,16.95
2913804,2017,15499,2.74,17512.7908,45.63,16.95
2915205,2017,15577,3.43,17512.7908,45.63,16.95
2900306,2017,15727,1.74,17512.7908,45.63,16.95
2927309,2017,15772,4.17,17512.7908,45.63,16.95
2926806,2017,15804,7.459999999999999,17512.7908,45.63,16.95
2929057,2017,15825,4.17,17512.7908,45.63,16.95
2925253,2017,15830,4.43,17512.7908,45.63,16.95
2911402,2017,15840,3.82,17512.7908,45.63,16.95
2918506,2017,16006,5.449999999999999,17512.7908,45.63,16.95
2918506,2017,16006,5.03,17512.7908,45.63,16.95
2918506,2017,16006,0.0,17512.7908,45.63,16.95
2918753,2017,16029,3.55,17512.7908,45.63,16.95
2930402,2017,16036,6.44,17512.7908,45.63,16.95
2923050,2017,16037,6.84,17512.7908,45.63,16.95
2905156,2017,16106,4.2,17512.7908,45.63,16.95
2913408,2017,16283,3.38,17512.7908,45.63,16.95
2903276,2017,16296,4.23,17512.7908,45.63,16.95
2915007,2017,16586,5.25,17512.7908,45.63,16.95
2903607,2017,16653,2.72,17512.7908,45.63,16.95
2912301,2017,16796,7.050000000000001,17512.7908,45.63,16.95
2901155,2017,16798,4.47,17512.7908,45.63,16.95
2909208,2017,16814,6.64,17512.7908,45.63,16.95
2913002,2017,16855,4.04,17512.7908,45.63,16.95
2924504,2017,16889,3.98,17512.7908,45.63,16.95
2922706,2017,17141,4.06,17512.7908,45.63,16.95
2912905,2017,17221,3.84,17512.7908,45.63,16.95
2906824,2017,17316,7.050000000000001,17512.7908,45.63,16.95
2900355,2017,17349,6.38,17512.7908,45.63,16.95
2932606,2017,17356,2.91,17512.7908,45.63,16.95
2930808,2017,17503,2.57,17512.7908,45.63,16.95
2900405,2017,17508,4.34,17512.7908,45.63,16.95
2920205,2017,17526,7.02,17512.7908,45.63,16.95
2931806,2017,17700,3.62,17512.7908,45.63,16.95
2907905,2017,17739,4.35,17512.7908,45.63,16.95
2931301,2017,17845,3.01,17512.7908,45.63,16.95
2931053,2017,17884,6.06,17512.7908,45.63,16.95
2913101,2017,17948,5.86,17512.7908,45.63,16.95
2907608,2017,17969,7.01,17512.7908,45.63,16.95
2923357,2017,18025,3.75,17512.7908,45.63,16.95
2929602,2017,18114,3.97,17512.7908,45.63,16.95
2908705,2017,18191,4.4,17512.7908,45.63,16.95
2924207,2017,18209,3.69,17512.7908,45.63,16.95
2905404,2017,18224,4.43,17512.7908,45.63,16.95
2908309,2017,18229,3.5,17512.7908,45.63,16.95
2903508,2017,18247,5.2,17512.7908,45.63,16.95
2924306,2017,18267,4.470000000000001,17512.7908,45.63,16.95
2930303,2017,18320,5.5600000000000005,17512.7908,45.63,16.95
2901908,2017,18334,3.45,17512.7908,45.63,16.95
2912400,2017,18678,4.8100000000000005,17512.7908,45.63,16.95
2921401,2017,18729,3.76,17512.7908,45.63,16.95
2905305,2017,19006,3.5700000000000003,17512.7908,45.63,16.95
2908002,2017,19022,3.81,17512.7908,45.63,16.95
2917805,2017,19036,2.28,17512.7908,45.63,16.95
2919702,2017,19110,4.82,17512.7908,45.63,16.95
2904704,2017,19256,3.16,17512.7908,45.63,16.95
2904852,2017,19312,4.58,17512.7908,45.63,16.95
2910404,2017,19376,2.47,17512.7908,45.63,16.95
2908101,2017,19498,4.8100000000000005,17512.7908,45.63,16.95
2903805,2017,19502,4.7,17512.7908,45.63,16.95
2932457,2017,19522,4.89,17512.7908,45.63,16.95
2901205,2017,19568,4.77,17512.7908,45.63,16.95
2901601,2017,19569,5.73,17512.7908,45.63,16.95
2917201,2017,19577,4.67,17512.7908,45.63,16.95
2929255,2017,19613,4.7700000000000005,17512.7908,45.63,16.95
2929255,2017,19613,2.1100000000000003,17512.7908,45.63,16.95
2920106,2017,19695,3.36,17512.7908,45.63,16.95
2932804,2017,19780,4.0,17512.7908,45.63,16.95
2912202,2017,19786,3.16,17512.7908,45.63,16.95
2900207,2017,20189,4.6,17512.7908,45.63,16.95
2916807,2017,20314,3.68,17512.7908,45.63,16.95
2929701,2017,20429,6.59,17512.7908,45.63,16.95
2932200,2017,20489,3.81,17512.7908,45.63,16.95
2916005,2017,20501,5.76,17512.7908,45.63,16.95
2932101,2017,20800,4.77,17512.7908,45.63,16.95
2919926,2017,21007,3.76,17512.7908,45.63,16.95
2924603,2017,21171,4.75,17512.7908,45.63,16.95
2917102,2017,21241,2.42,17512.7908,45.63,16.95
2920700,2017,21313,3.76,17512.7908,45.63,16.95
2920700,2017,21313,1.81,17512.7908,45.63,16.95
2931004,2017,21315,4.86,17512.7908,45.63,16.95
2932507,2017,21331,3.56,17512.7908,45.63,16.95
2902609,2017,21403,5.859999999999999,17512.7908,45.63,16.95
2927507,2017,21415,4.279999999999999,17512.7908,45.63,16.95
2927507,2017,21415,4.13,17512.7908,45.63,16.95
2911600,2017,21495,4.78,17512.7908,45.63,16.95
2915502,2017,21642,1.73,17512.7908,45.63,16.95
2932705,2017,21711,2.42,17512.7908,45.63,16.95
2904753,2017,21786,4.44,17512.7908,45.63,16.95
2909604,2017,21835,3.38,17512.7908,45.63,16.95
2929107,2017,21964,3.31,17512.7908,45.63,16.95
2902807,2017,22082,3.49,17512.7908,45.63,16.95
2911808,2017,22154,2.2,17512.7908,45.63,16.95
2923605,2017,22286,6.24,17512.7908,45.63,16.95
2933505,2017,22365,3.65,17512.7908,45.63,16.95
2904100,2017,22464,2.75,17512.7908,45.63,16.95
2923407,2017,22553,6.75,17512.7908,45.63,16.95
2906907,2017,22740,3.62,17512.7908,45.63,16.95
2923209,2017,22805,6.01,17512.7908,45.63,16.95
2916104,2017,22866,4.54,17512.7908,45.63,16.95
2922409,2017,22998,3.01,17512.7908,45.63,16.95
2920502,2017,23018,4.02,17512.7908,45.63,16.95
2908200,2017,23024,4.6000000000000005,17512.7908,45.63,16.95
2926202,2017,23313,6.51,17512.7908,45.63,16.95
2900801,2017,23376,3.82,17512.7908,45.63,16.95
2931509,2017,23378,4.03,17512.7908,45.63,16.95
2912103,2017,23529,4.68,17512.7908,45.63,16.95
2925956,2017,23562,6.69,17512.7908,45.63,16.95
2921104,2017,23586,2.85,17512.7908,45.63,16.95
2930774,2017,23713,4.58,17512.7908,45.63,16.95
2930774,2017,23713,0.78,17512.7908,45.63,16.95
2905008,2017,23817,5.529999999999999,17512.7908,45.63,16.95
2908903,2017,23896,5.6,17512.7908,45.63,16.95
2903409,2017,24013,3.64,17512.7908,45.63,16.95
2903409,2017,24013,0.0,17512.7908,45.63,16.95
2912707,2017,24293,5.07,17512.7908,45.63,16.95
2918803,2017,24306,3.44,17512.7908,45.63,16.95
2924801,2017,25211,3.57,17512.7908,45.63,16.95
2922904,2017,25460,5.890000000000001,17512.7908,45.63,16.95
2914406,2017,25536,2.68,17512.7908,45.63,16.95
2918357,2017,25646,4.31,17512.7908,45.63,16.95
2932002,2017,25773,7.18,17512.7908,45.63,16.95
2911907,2017,25884,4.25,17512.7908,45.63,16.95
2911105,2017,25912,5.739999999999999,17512.7908,45.63,16.95
2901106,2017,26409,4.54,17512.7908,45.63,16.95
2906709,2017,26674,3.91,17512.7908,45.63,16.95
2906204,2017,26862,4.7,17512.7908,45.63,16.95
2906204,2017,26862,1.99,17512.7908,45.63,16.95
2925006,2017,26915,5.03,17512.7908,45.63,16.95
2925006,2017,26915,2.15,17512.7908,45.63,16.95
2925006,2017,26915,2.68,17512.7908,45.63,16.95
2925006,2017,26915,2.04,17512.7908,45.63,16.95
2907301,2017,27238,3.77,17512.7908,45.63,16.95
2922102,2017,27364,2.66,17512.7908,45.63,16.95
2922102,2017,27364,2.09,17512.7908,45.63,16.95
2922102,2017,27364,3.1500000000000004,17512.7908,45.63,16.95
2921203,2017,27520,3.58,17512.7908,45.63,16.95
2932309,2017,27527,4.44,17512.7908,45.63,16.95
2913200,2017,27862,4.220000000000001,17512.7908,45.63,16.95
2913507,2017,27939,2.67,17512.7908,45.63,16.95
2925758,2017,28082,5.3100000000000005,17512.7908,45.63,16.95
2919157,2017,28244,3.79,17512.7908,45.63,16.95
2914901,2017,28382,4.43,17512.7908,45.63,16.95
2927705,2017,28552,2.66,17512.7908,45.63,16.95
2925907,2017,28632,4.35,17512.7908,45.63,16.95
2933000,2017,28743,3.86,17512.7908,45.63,16.95
2928406,2017,29146,5.44,17512.7908,45.63,16.95
2923100,2017,29227,6.65,17512.7908,45.63,16.95
2925501,2017,29326,3.95,17512.7908,45.63,16.95
2917300,2017,29428,3.53,17512.7908,45.63,16.95
2914505,2017,29879,5.779999999999999,17512.7908,45.63,16.95
2905909,2017,30048,4.19,17512.7908,45.63,16.95
2923803,2017,30075,5.98,17512.7908,45.63,16.95
2907103,2017,30118,4.14,17512.7908,45.63,16.95
2922300,2017,30631,3.31,17512.7908,45.63,16.95
2906873,2017,31392,3.44,17512.7908,45.63,16.95
2914653,2017,31422,3.8,17512.7908,45.63,16.95
2923704,2017,32967,7.76,17512.7908,45.63,16.95
2930154,2017,32991,5.21,17512.7908,45.63,16.95
2906303,2017,33002,4.29,17512.7908,45.63,16.95
2911204,2017,33234,4.02,17512.7908,45.63,16.95
2905602,2017,33310,4.55,17512.7908,45.63,16.95
2909307,2017,33361,5.46,17512.7908,45.63,16.95
2928901,2017,33661,6.24,17512.7908,45.63,16.95
2908507,2017,33876,4.640000000000001,17512.7908,45.63,16.95
2902906,2017,34121,3.0700000000000003,17512.7908,45.63,16.95
2917706,2017,34499,3.79,17512.7908,45.63,16.95
2907806,2017,34676,4.97,17512.7908,45.63,16.95
2926301,2017,34784,5.369999999999999,17512.7908,45.63,16.95
2904902,2017,35139,4.96,17512.7908,45.63,16.95
2909901,2017,35524,3.7,17512.7908,45.63,16.95
2924405,2017,35740,3.16,17512.7908,45.63,16.95
2906808,2017,36191,5.46,17512.7908,45.63,16.95
2916500,2017,36211,4.28,17512.7908,45.63,16.95
2905800,2017,36644,5.41,17512.7908,45.63,16.95
2921708,2017,36856,4.22,17512.7908,45.63,16.95
2917003,2017,37567,5.48,17512.7908,45.63,16.95
2910602,2017,37845,2.5700000000000003,17512.7908,45.63,16.95
2929305,2017,38018,5.7700000000000005,17512.7908,45.63,16.95
2901007,2017,38259,3.17,17512.7908,45.63,16.95
2928000,2017,38422,7.74,17512.7908,45.63,16.95
2925204,2017,39718,4.27,17512.7908,45.63,16.95
2929206,2017,40220,4.13,17512.7908,45.63,16.95
2913705,2017,40453,4.09,17512.7908,45.63,16.95
2918100,2017,41605,3.58,17512.7908,45.63,16.95
2927002,2017,41767,3.5,17512.7908,45.63,16.95
2928109,2017,41769,7.199999999999999,17512.7908,45.63,16.95
2930204,2017,41891,5.65,17512.7908,45.63,16.95
2922003,2017,42072,2.84,17512.7908,45.63,16.95
2926004,2017,42672,4.15,17512.7908,45.63,16.95
2910503,2017,43223,4.73,17512.7908,45.63,16.95
2910503,2017,43223,1.45,17512.7908,45.63,16.95
2923001,2017,44052,3.42,17512.7908,45.63,16.95
2929909,2017,45568,4.32,17512.7908,45.63,16.95
2929503,2017,45827,3.86,17512.7908,45.63,16.95
2920601,2017,46260,4.46,17512.7908,45.63,16.95
2919504,2017,46739,4.86,17512.7908,45.63,16.95
2921005,2017,46998,6.21,17512.7908,45.63,16.95
2913903,2017,47704,5.41,17512.7908,45.63,16.95
2933604,2017,48365,6.96,17512.7908,45.63,16.95
2925105,2017,48861,4.88,17512.7908,45.63,16.95
2919801,2017,50987,6.29,17512.7908,45.63,16.95
2921500,2017,51953,5.49,17512.7908,45.63,16.95
2931905,2017,52540,4.78,17512.7908,45.63,16.95
2905206,2017,52853,6.21,17512.7908,45.63,16.95
2928802,2017,53898,5.23,17512.7908,45.63,16.95
2902708,2017,54915,4.32,17512.7908,45.63,16.95
2926608,2017,54965,5.59,17512.7908,45.63,16.95
2902104,2017,55935,5.21,17512.7908,45.63,16.95
2917607,2017,56033,3.27,17512.7908,45.63,16.95
2907509,2017,56459,3.89,17512.7908,45.63,16.95
2910701,2017,61924,4.199999999999999,17512.7908,45.63,16.95
2928604,2017,61961,3.91,17512.7908,45.63,16.95
2914000,2017,62631,6.24,17512.7908,45.63,16.95
2914000,2017,62631,9.33,17512.7908,45.63,16.95
2909802,2017,64932,5.98,17512.7908,45.63,16.95
2914703,2017,66806,3.56,17512.7908,45.63,16.95
2915601,2017,67356,4.5600000000000005,17512.7908,45.63,16.95
2908408,2017,68303,6.09,17512.7908,45.63,16.95
2904605,2017,69677,2.75,17512.7908,45.63,16.95
2903904,2017,70618,6.34,17512.7908,45.63,16.95
2907202,2017,73382,5.470000000000001,17512.7908,45.63,16.95
2906006,2017,73448,5.33,17512.7908,45.63,16.95
2914604,2017,74483,5.44,17512.7908,45.63,16.95
2916401,2017,77533,5.890000000000001,17512.7908,45.63,16.95
2910057,2017,80657,7.16,17512.7908,45.63,16.95
2930105,2017,81218,6.54,17512.7908,45.63,16.95
2919553,2017,83557,3.53,17512.7908,45.63,16.95
2917508,2017,83635,5.59,17512.7908,45.63,16.95
2911709,2017,86808,4.08,17512.7908,45.63,16.95
2906501,2017,89707,4.7,17512.7908,45.63,16.95
2906501,2017,89707,3.46,17512.7908,45.63,16.95
2932903,2017,98749,4.3,17512.7908,45.63,16.95
2932903,2017,98749,3.71,17512.7908,45.63,16.95
2928703,2017,103342,4.15,17512.7908,45.63,16.95
2910727,2017,115290,4.09,17512.7908,45.63,16.95
2924009,2017,120706,4.3100000000000005,17512.7908,45.63,16.95
2930709,2017,136050,5.140000000000001,17512.7908,45.63,16.95
2925303,2017,149324,5.83,17512.7908,45.63,16.95
2900702,2017,155979,5.699999999999999,17512.7908,45.63,16.95
2903201,2017,157638,5.55,17512.7908,45.63,16.95
2931350,2017,161690,2.75,17512.7908,45.63,16.95
2918001,2017,162209,4.46,17512.7908,45.63,16.95
2913606,2017,176341,3.16,17512.7908,45.63,16.95
2919207,2017,197636,5.529999999999999,17512.7908,45.63,16.95
2914802,2017,221046,4.64,17512.7908,45.63,16.95
2918407,2017,221773,3.29,17512.7908,45.63,16.95
2905701,2017,296893,4.59,17512.7908,45.63,16.95
2933307,2017,348718,2.4,17512.7908,45.63,16.95
2910800,2017,627477,5.18,17512.7908,45.63,16.95
2927408,2017,2953986,4.67,17512.7908,45.63,16.95
2907400,2015,3672,3.95,16117.12401,39.92,12.25
2919009,2015,3974,4.98,16117.12401,39.92,12.25
2918704,2015,4020,6.66,16117.12401,39.92,12.25
2918902,2015,4022,3.64,16117.12401,39.92,12.25
2910206,2015,4153,6.25,16117.12401,39.92,12.25
2908804,2015,4326,6.13,16117.12401,39.92,12.25
2911253,2015,4712,3.94,16117.12401,39.92,12.25
2900603,2015,4767,1.44,16117.12401,39.92,12.25
2912608,2015,5158,2.02,16117.12401,39.92,12.25
2919959,2015,5174,6.43,16117.12401,39.92,12.25
2909505,2015,5560,2.07,16117.12401,39.92,12.25
2910909,2015,5786,3.66,16117.12401,39.92,12.25
2910776,2015,5914,2.99,16117.12401,39.92,12.25
2929354,2015,6118,1.35,16117.12401,39.92,12.25
2900900,2015,6145,6.67,16117.12401,39.92,12.25
2913309,2015,6311,5.31,16117.12401,39.92,12.25
2918555,2015,6378,5.24,16117.12401,39.92,12.25
2903102,2015,6424,2.44,16117.12401,39.92,12.25
2903300,2015,6492,4.8100000000000005,16117.12401,39.92,12.25
2933257,2015,6696,4.35,16117.12401,39.92,12.25
2927804,2015,6750,0.0,16117.12401,39.92,12.25
2922755,2015,7036,5.22,16117.12401,39.92,12.25
2918605,2015,7229,2.1,16117.12401,39.92,12.25
2915304,2015,7351,2.08,16117.12401,39.92,12.25
2915403,2015,7353,3.4400000000000004,16117.12401,39.92,12.25
2914208,2015,7472,4.64,16117.12401,39.92,12.25
2924108,2015,7568,5.43,16117.12401,39.92,12.25
2901957,2015,7762,1.02,16117.12401,39.92,12.25
2922201,2015,7893,4.31,16117.12401,39.92,12.25
2931400,2015,8013,3.0,16117.12401,39.92,12.25
2931400,2015,8013,1.66,16117.12401,39.92,12.25
2915908,2015,8034,5.11,16117.12401,39.92,12.25
2911501,2015,8082,2.36,16117.12401,39.92,12.25
2922730,2015,8125,3.92,16117.12401,39.92,12.25
2922730,2015,8125,1.0699999999999998,16117.12401,39.92,12.25
2926657,2015,8260,2.96,16117.12401,39.92,12.25
2922805,2015,8312,5.39,16117.12401,39.92,12.25
2919900,2015,8365,7.56,16117.12401,39.92,12.25
2910305,2015,8434,4.3100000000000005,16117.12401,39.92,12.25
2915700,2015,8514,4.16,16117.12401,39.92,12.25
2916708,2015,8519,5.88,16117.12401,39.92,12.25
2931103,2015,8553,6.369999999999999,16117.12401,39.92,12.25
2912806,2015,8735,2.91,16117.12401,39.92,12.25
2911659,2015,8805,3.95,16117.12401,39.92,12.25
2909000,2015,8834,5.24,16117.12401,39.92,12.25
2919058,2015,8836,1.27,16117.12401,39.92,12.25
2923308,2015,8839,2.32,16117.12401,39.92,12.25
2927101,2015,8887,5.48,16117.12401,39.92,12.25
2920304,2015,8896,1.73,16117.12401,39.92,12.25
2921609,2015,8967,5.26,16117.12401,39.92,12.25
2925402,2015,8969,0.0,16117.12401,39.92,12.25
2906402,2015,9011,6.68,16117.12401,39.92,12.25
2902302,2015,9127,3.26,16117.12401,39.92,12.25
2923506,2015,9130,4.0,16117.12401,39.92,12.25
2917359,2015,9225,4.76,16117.12401,39.92,12.25
2917359,2015,9225,4.760000000000001,16117.12401,39.92,12.25
2900108,2015,9226,0.0,16117.12401,39.92,12.25
2933174,2015,9363,4.41,16117.12401,39.92,12.25
2933109,2015,9416,3.98,16117.12401,39.92,12.25
2919108,2015,9442,7.449999999999999,16117.12401,39.92,12.25
2928307,2015,9442,6.0200000000000005,16117.12401,39.92,12.25
2922854,2015,9470,8.33,16117.12401,39.92,12.25
2924900,2015,9473,4.97,16117.12401,39.92,12.25
2933406,2015,9731,2.69,16117.12401,39.92,12.25
2907004,2015,9747,3.92,16117.12401,39.92,12.25
2907558,2015,9762,3.74,16117.12401,39.92,12.25
2921450,2015,9902,4.85,16117.12401,39.92,12.25
2906899,2015,10016,7.0,16117.12401,39.92,12.25
2925931,2015,10033,1.75,16117.12401,39.92,12.25
2920007,2015,10082,5.43,16117.12401,39.92,12.25
2914109,2015,10113,13.16,16117.12401,39.92,12.25
2906105,2015,10142,7.43,16117.12401,39.92,12.25
2906105,2015,10142,2.12,16117.12401,39.92,12.25
2905107,2015,10143,3.21,16117.12401,39.92,12.25
2918456,2015,10148,3.72,16117.12401,39.92,12.25
2904803,2015,10166,3.78,16117.12401,39.92,12.25
2916203,2015,10228,5.87,16117.12401,39.92,12.25
2921906,2015,10244,4.25,16117.12401,39.92,12.25
2924678,2015,10360,3.6,16117.12401,39.92,12.25
2914307,2015,10487,4.390000000000001,16117.12401,39.92,12.25
2912004,2015,10502,6.29,16117.12401,39.92,12.25
2903953,2015,10554,3.56,16117.12401,39.92,12.25
2904407,2015,10698,6.69,16117.12401,39.92,12.25
2924652,2015,10742,4.1,16117.12401,39.92,12.25
2916609,2015,10800,4.279999999999999,16117.12401,39.92,12.25
2916302,2015,10882,4.46,16117.12401,39.92,12.25
2923902,2015,10905,4.220000000000001,16117.12401,39.92,12.25
2920809,2015,10951,5.29,16117.12401,39.92,12.25
