Ano,Código_IBGE,Aprovação,Reprovação,Abandono,Matrículas,Docentes,Estabelecimentos,Turmas
2013,2913705,79.4,9.3,11.3,"1,431",65,3,49
2013,2913804,92.8,6.7,0.5,557,22,2,16
2013,2913903,62.3,24.1,13.6,"1,563",68,2,47
2013,2914000,72.7,15.5,11.8,"1,910",82,4,67
2013,2914109,73.5,14.2,12.3,369,22,2,12
2013,2914208,57.7,29.3,13,374,18,1,9
2013,2914307,88.5,1.4,10.1,666,34,1,30
2013,2914406,90.3,1.7,8,"1,015",49,1,32
2013,2914505,83.7,7.2,9.1,"1,046",47,1,37
2013,2914604,71.5,16.7,11.8,"3,153",146,5,96
2013,2914653,80.8,6.4,12.8,"1,174",44,1,34
2013,2914703,76,19.4,4.6,"2,333",126,5,82
2013,2914802,69.3,21.3,9.4,"6,907",452,15,219
2013,2914901,87.9,5.8,6.3,570,37,2,23
2013,2915007,87,2.5,10.5,999,42,2,32
2013,2915106,59.8,22.9,17.3,667,25,1,20
2013,2915205,63.3,32,4.7,617,25,1,22
2013,2915304,72.2,7.7,20.1,269,13,1,11
2013,2915353,87.8,5.8,6.4,542,23,1,24
2013,2915403,76.4,11.1,12.5,148,11,1,6
2013,2915502,73,15,12,569,39,1,20
2013,2915601,81.1,9.3,9.6,"2,428",126,5,87
2013,2915700,70.8,14.4,14.8,241,9,1,7
2013,2915809,83.3,12.7,4,890,66,2,35
2013,2915908,78.1,20.7,1.2,194,14,1,8
2013,2916005,78.8,7.4,13.8,874,69,2,47
2013,2916104,67.9,21.3,10.8,791,40,2,25
2013,2916203,77.2,10.3,12.5,407,26,1,14
2013,2916302,82.5,7.3,10.2,280,17,1,11
2013,2916401,75.7,17.6,6.7,"2,161",116,4,67
2013,2916500,83.9,10.4,5.7,335,18,1,10
2013,2916609,93.3,4.1,2.6,345,17,1,16
2013,2916708,74.5,22.9,2.6,311,20,1,11
2013,2916807,81.7,9,9.3,670,16,1,21
2013,2916856,78.1,10.6,11.3,570,22,1,15
2013,2916906,86.4,5.4,8.2,417,15,1,12
2013,2917003,81.3,10.3,8.4,"1,052",11,1,48
2013,2917102,77.9,6.6,15.5,998,81,3,45
2013,2917201,83.2,11,5.8,848,37,1,33
2013,2917300,69.2,29.4,1.4,902,46,1,32
2013,2917334,73.2,26.8,0,514,20,1,16
2013,2917359,82.7,7,10.3,536,27,1,21
2013,2917409,95.3,2.9,1.8,446,31,1,22
2013,2917508,72.8,17.5,9.7,"2,456",158,6,95
2013,2917607,80.8,13.5,5.7,"1,697",102,2,58
2013,2917706,63.7,27.6,8.7,"1,236",88,3,59
2013,2917805,75.6,1.8,22.6,587,44,1,16
2013,2917904,71,8.7,20.3,249,14,1,9
2013,2918001,70.6,17,12.4,"5,515",397,14,180
2013,2918100,86,6.8,7.2,"1,274",46,2,39
2013,2918209,82.2,16.8,1,309,23,1,13
2013,2918308,78.3,6.6,15.1,658,35,2,25
2013,2918357,86.5,7.7,5.8,899,35,1,30
2013,2918407,78.6,8.9,12.5,"8,257",533,21,296
2013,2918456,80.8,13.3,5.9,412,23,1,17
2013,2918506,81.2,8.7,10.1,636,25,1,17
2013,2918555,55.5,28.6,15.9,239,12,1,9
2013,2918605,69.9,25,5.1,197,9,1,7
2013,2918704,93.6,1.3,5.1,78,13,1,3
2013,2918753,84.7,11,4.3,470,19,1,17
2013,2918803,79,17.3,3.7,888,44,2,28
2013,2918902,70.7,9.2,20.1,189,8,1,6
2013,2919009,49.4,47,3.6,91,6,1,6
2013,2919058,90.2,5.9,3.9,380,15,1,11
2013,2919108,84.3,8.3,7.4,204,10,1,6
2013,2919157,81.2,9.7,9.1,593,38,1,25
2013,2919207,76.9,12.6,10.5,"5,123",209,7,139
2013,2919306,85.5,8.3,6.2,427,24,1,15
2013,2919405,88.3,7.1,4.6,461,28,2,18
2013,2919504,88.3,9.3,2.4,"1,667",71,2,61
2013,2919553,69,21.5,9.5,"2,889",109,3,84
2013,2919603,82.2,7.8,10,578,23,1,18
2013,2919702,64.8,30.7,4.5,670,26,1,21
2013,2919801,84.9,9.3,5.8,"1,956",106,3,77
2013,2919900,94.4,0,5.6,413,27,1,21
2013,2919926,83.6,6.8,9.6,692,28,1,19
2013,2919959,87.6,2.5,9.9,358,16,1,13
2013,2920007,80.7,1.3,18,307,15,1,12
2013,2920106,80.2,17.5,2.3,604,25,1,18
2013,2920205,81,7.3,11.7,980,27,1,30
2013,2920304,68.6,13.5,17.9,395,15,1,12
2013,2920403,88.1,3.3,8.6,308,22,1,11
2013,2920452,95.3,4.7,0,472,24,1,21
2013,2920502,83.6,10.9,5.5,982,43,2,33
2013,2920601,81.1,15.3,3.6,"1,322",62,2,38
2013,2920700,91,4.1,4.9,267,19,1,15
2013,2920809,73.8,16.5,9.7,495,25,1,18
2013,2920908,75.3,12.6,12.1,722,29,2,24
2013,2921005,90.8,2.9,6.3,"1,715",53,3,48
2013,2921054,91,6.8,2.2,410,20,1,12
2013,2921104,80.1,10.2,9.7,720,34,2,28
2013,2921203,78.3,11.3,10.4,797,51,2,30
2013,2921302,68,18.9,13.1,351,25,2,13
2013,2921401,77.4,10.8,11.8,603,18,1,23
2013,2921450,87.3,6.2,6.5,257,13,1,8
2013,2921500,83.7,12.6,3.7,"1,674",59,2,46
2013,2921609,91.5,6.8,1.7,371,19,2,12
2013,2921708,78.2,19.9,1.9,950,22,2,39
2013,2921807,74.5,23.4,2.1,440,19,1,15
2013,2921906,75.8,16.2,8,376,24,1,16
2013,2922003,48.8,45,6.2,423,18,1,15
2013,2922052,85.8,1.2,13,588,25,1,20
2013,2922102,77.9,13.9,8.2,802,41,2,35
2013,2922201,79.1,14.8,6.1,246,11,1,8
2013,2922250,93.6,0.4,6,236,14,1,12
2013,2922300,67.8,19.3,12.9,512,21,1,18
2013,2922409,64.5,26,9.5,594,28,1,19
2013,2922508,64.2,3.6,32.2,"1,215",51,2,34
2013,2922607,83.2,12.2,4.6,279,17,1,9
2013,2922656,70.7,8.9,20.4,560,18,1,16
2013,2922706,87.4,5.1,7.5,455,29,1,19
2013,2922730,89.4,10.2,0.4,283,20,1,11
2013,2922755,87,7.2,5.8,213,11,1,8
2013,2922805,90.2,8,1.8,268,28,1,11
2013,2922854,85.4,5.4,9.2,316,15,1,9
2013,2922904,74.8,18.8,6.4,"1,021",45,2,28
2013,2923001,77.2,9,13.8,"1,128",49,2,37
2013,2923035,94.9,0.6,4.5,490,23,1,17
2013,2923050,78.5,18.7,2.8,327,26,2,14
2013,2923100,71.3,18.9,9.8,563,28,1,18
2013,2923209,87.6,7.6,4.8,"1,073",45,1,32
2013,2923308,81.9,11.8,6.3,426,17,1,14
2013,2923357,74.8,23,2.2,629,14,1,24
2013,2923407,64.6,24.5,10.9,791,31,1,23
2013,2923506,86.2,7.3,6.5,343,28,1,18
2013,2923605,94.6,3.5,1.9,760,56,2,34
2013,2923704,90.3,7.2,2.5,803,30,2,26
2013,2923803,73.1,14.7,12.2,887,45,1,30
2013,2923902,78.1,3.8,18.1,429,21,1,15
2013,2924009,77.7,12.3,10,"3,959",216,7,138
2013,2924058,83,13.9,3.1,568,26,1,18
2013,2924108,87.9,6.3,5.8,239,11,1,9
2013,2924207,75.1,15.8,9.1,438,11,1,13
2013,2924306,89.9,1.2,8.9,777,33,1,30
2013,2924405,87.4,2.7,9.9,"1,199",100,2,49
2013,2924504,84.4,11.6,4,562,23,1,20
2013,2924603,69.9,15.9,14.2,495,11,1,15
2013,2924652,69.5,25.6,4.9,551,19,1,18
2013,2924678,88.5,4.4,7.1,227,15,1,9
2013,2924702,61.7,20.5,17.8,533,23,1,20
2013,2924801,75.1,23.8,1.1,704,40,2,24
2013,2924900,77.8,16.1,6.1,318,19,1,11
2013,2925006,48.6,37.3,14.1,812,32,1,22
2013,2925105,77.6,14.4,8,"1,569",80,3,53
2013,2925204,52.2,38.1,9.7,"1,285",56,2,33
2013,2925253,76.7,10,13.3,635,29,1,21
2013,2925303,77.5,15.5,7,"5,063",215,7,143
2013,2925402,90.7,2.7,6.6,261,17,1,10
2013,2925501,71.8,13.2,15,"1,042",51,3,34
2013,2925600,83.9,7,9.1,611,21,1,18
2013,2925709,83,12.4,4.6,397,10,1,12
2013,2925758,78.1,11.2,10.7,999,42,1,27
2013,2925808,85.7,7,7.3,"1,089",51,2,35
2013,2925907,88.8,5.8,5.4,"1,250",41,2,36
2013,2925931,78.9,14,7.1,288,15,1,12
2013,2925956,75.6,16.6,7.8,358,22,1,13
2013,2926004,89,3.8,7.2,"1,040",46,2,31
2013,2926103,80.5,8.4,11.1,488,20,1,17
2013,2926202,74.4,8.4,17.2,"1,007",58,2,41
2013,2926301,69.8,25,5.2,"1,029",72,3,37
2013,2926400,81.6,2.4,16,"1,124",57,1,47
2013,2926509,89.3,9.9,0.8,493,16,1,14
2013,2926608,75.5,12.9,11.6,"1,770",87,4,61
2013,2926657,75.9,10.7,13.4,366,18,1,23
2013,2926707,87.1,8.9,4,202,17,1,7
2013,2926806,83.8,8.6,7.6,562,37,2,23
2013,2926905,90.3,7,2.7,569,48,2,23
2013,2927002,74.6,12.4,13,"1,652",70,3,51
2013,2927101,72.1,16.3,11.6,373,20,2,13
2013,2927200,79,14.8,6.2,"1,231",49,2,43
2013,2927309,78,19.6,2.4,548,16,1,16
2013,2927408,66.8,21.8,11.4,"84,591","4,747",152,2628
2013,2927507,75.8,17,7.2,792,37,1,22
2013,2927606,60.4,17.4,22.2,632,23,1,17
2013,2927705,82.4,9.6,8,"1,140",40,3,34
2013,2927804,83.6,9.7,6.7,167,8,1,6
2013,2927903,70.7,23.3,6,335,29,1,11
2013,2928000,64.4,28.7,6.9,"1,270",51,2,36
2013,2928059,81.1,5.8,13.1,372,12,1,12
2013,2928109,80.6,9.4,10,"1,807",87,2,64
2013,2928208,87.9,2.1,10,"1,276",43,2,39
2013,2928307,72.5,24.3,3.2,276,22,1,8
2013,2928406,91.7,3.8,4.5,"1,532",85,4,57
2013,2928505,90.1,8.4,1.5,351,19,1,11
2013,2928604,69.5,24.2,6.3,"2,367",151,6,85
2013,2928703,76.2,8.6,15.2,"3,140",129,3,105
2013,2928802,75.9,20.3,3.8,"1,834",92,3,56
2013,2928901,65.8,22.2,12,962,29,2,28
2013,2928950,83.2,11.5,5.3,394,35,2,18
2013,2929008,78.1,19.1,2.8,605,33,1,21
2013,2929057,79.3,13.8,6.9,780,35,1,28
2013,2929107,57.4,10.4,32.2,"1,289",41,1,35
2013,2929206,71.4,18.2,10.4,745,29,1,21
2013,2929255,84.4,10.1,5.5,746,21,1,24
2013,2929305,62.9,28.8,8.3,520,53,2,16
2013,2929354,77,14.2,8.8,240,18,1,11
2013,2929370,86.8,8.1,5.1,316,18,1,15
2013,2929404,79.5,16.3,4.2,310,16,1,11
2013,2929503,66.2,27.7,6.1,"1,583",45,2,54
2013,2929602,79.8,15.3,4.9,681,49,2,21
2013,2929701,63,32.5,4.5,498,19,1,18
2013,2929750,68.4,24.1,7.5,400,17,1,12
2013,2929800,84.2,9.6,6.2,385,19,1,16
2013,2929909,87.1,3.6,9.3,"1,966",70,5,69
2013,2930006,62.8,20.5,16.7,338,11,1,11
2013,2930105,68.6,23.4,8,"2,767",148,8,101
2013,2930154,90.8,1.6,7.6,"1,754",103,1,75
2013,2930204,78.7,10.3,11,"1,436",89,3,54
2013,2930303,91.3,2.4,6.3,962,47,2,35
2013,2930501,69.9,24.1,6,"2,363",160,4,97
2013,2930600,83.1,4.8,12.1,418,25,1,15
2013,2930709,69.3,22.6,8.1,"5,114",282,10,155
2013,2930758,78.3,4.4,17.3,522,21,1,17
2013,2930766,77,7,16,500,18,1,15
2013,2930774,70.8,24.5,4.7,"1,064",46,2,29
2013,2930808,81.5,9,9.5,847,16,1,30
2013,2930907,91.6,1.6,6.8,581,27,1,25
2013,2931004,65.5,18.9,15.6,942,39,2,32
2013,2931053,91,3.9,5.1,624,35,1,22
2013,2931103,79.5,8.2,12.3,295,16,1,8
2013,2931202,80.5,13.4,6.1,594,28,1,20
2013,2931301,79.9,15.4,4.7,712,29,2,23
2013,2931350,77.7,14.9,7.4,"4,399",207,6,156
2013,2931400,67.9,19.5,12.6,294,9,1,11
2013,2931509,79,1.1,19.9,628,20,1,18
2013,2931608,82.4,10,7.6,479,16,1,20
2013,2931707,69.5,22.5,8,534,16,1,17
2013,2931806,88,8.7,3.3,750,34,1,25
2013,2931905,81.6,12.3,6.1,"1,619",73,3,52
2013,2932002,67.1,20.4,12.5,"1,129",79,4,48
2013,2932101,82,12.3,5.7,527,28,2,19
2013,2932200,82.7,8.5,8.8,721,24,1,20
2013,2932309,64.8,25.8,9.4,545,35,1,18
2013,2932408,68.7,12,19.3,611,22,1,19
2013,2932457,77.2,13.2,9.6,522,9,1,20
2013,2932507,85.4,5.9,8.7,859,45,2,30
2013,2932606,94.7,1.7,3.6,485,29,1,17
2013,2932705,62.8,18.1,19.1,"1,202",71,3,40
2013,2932804,83.2,9.4,7.4,967,42,1,29
2013,2932903,76.2,16.4,7.4,"2,491",178,6,99
2013,2933000,70.4,24.1,5.5,846,46,2,32
2013,2933059,87.3,9,3.7,418,21,1,15
2013,2933109,86.6,5.6,7.8,269,18,1,12
2013,2933158,94.2,1.2,4.6,523,17,1,17
2013,2933174,77.4,19.6,3,329,17,1,10
2013,2933208,60,31.8,8.2,"1,185",50,3,39
2013,2933257,90.7,0.4,8.9,233,17,1,15
2013,2933307,68.3,18.6,13.1,"10,275",598,19,335
2013,2933406,80.3,17.5,2.2,460,39,2,23
2013,2933455,90.3,4.1,5.6,451,25,1,19
2013,2933505,86,9.1,4.9,541,21,1,25
2013,2933604,81.5,11,7.5,"2,295",84,3,73
2013,3100104,92.5,1.8,5.7,225,17,1,7
2013,3100203,73,11.1,15.9,669,41,1,20
2013,3100302,92.1,3.3,4.6,398,38,2,14
2013,3100401,85.5,7,7.5,211,18,1,9
2013,3100500,82.9,9.3,7.8,453,44,4,16
2013,3100609,90,4.9,5.1,650,44,2,17
2013,3100708,90.9,4.5,4.6,65,11,1,3
2013,3100807,84.3,9,6.7,167,14,1,6
2013,3100906,74,12.4,13.6,900,55,2,25
2013,3101003,83.2,10.4,6.4,403,49,3,14
2013,3101102,87.1,6.2,6.7,702,64,5,24
2013,3101201,94.2,4,1.8,175,17,1,6
2013,3101300,95.4,2.8,1.8,110,10,1,4
2013,3101409,86.2,1.8,12,111,12,1,5
2013,3101508,76.6,12.5,10.9,946,88,5,32
2013,3101607,73.6,10,16.4,"2,232",136,6,66
2013,3101631,89.4,4.6,6,268,20,1,9
2013,3101706,77.9,11.3,10.8,"1,471",126,6,44
2013,3101805,89.8,10.2,0,245,20,1,7
2013,3101904,89.3,5.8,4.9,709,47,2,21
2013,3102001,78.1,7.2,14.7,466,25,1,14
2013,3102050,92.5,4.6,2.9,180,22,1,7
2013,3102100,91.6,3.9,4.5,505,44,2,17
2013,3102209,69.3,19.6,11.1,168,14,1,6
2013,3102308,91.4,2.3,6.3,697,47,2,20
2013,3102407,87.8,1.5,10.7,200,23,2,8
2013,3102506,82.6,6,11.4,199,16,1,6
2013,3102605,80.9,6.2,12.9,"1,084",56,2,30
2013,3102704,91.3,1.9,6.8,430,43,2,15
2013,3102803,93.7,2.2,4.1,409,22,1,14
2013,3102852,69.8,15.7,14.5,517,37,1,15
2013,3102902,93.1,2.2,4.7,372,40,2,14
2013,3103009,89.6,1.5,8.9,478,35,2,16
2013,3103108,94.5,3.6,1.9,54,11,1,3
2013,3103207,88,7.7,4.3,117,11,1,4
2013,3103306,83.3,3,13.7,67,10,1,3
2013,3103405,83.1,7.8,9.1,"1,215",93,4,38
2013,3103504,86.7,6.4,6.9,"3,655",222,9,113
2013,3103603,94.4,0.7,4.9,145,12,1,7
2013,3103702,87.6,10.8,1.6,222,27,2,8
2013,3103751,74.3,18.3,7.4,237,12,1,7
2013,3103801,89.6,10.4,0,115,20,1,6
2013,3103900,72.2,9.4,18.4,236,20,1,8
2013,3104007,76,13.4,10.6,"3,556",239,7,105
2013,3104106,80.8,0.7,18.5,274,21,1,9
2013,3104205,78.9,10.4,10.7,"1,177",61,2,34
2013,3104304,91.9,5.8,2.3,531,26,1,14
2013,3104403,78.3,9.6,12.1,91,11,1,4
2013,3104452,86.4,6.4,7.2,258,27,1,9
2013,3104502,92.9,4.9,2.2,995,139,5,43
2013,3104601,87.2,1.3,11.5,453,34,1,15
2013,3104700,88.3,5.4,6.3,564,68,3,24
2013,3104809,94.5,2.5,3,207,13,1,6
2013,3104908,88.1,2.8,9.1,498,43,1,19
2013,3105004,90.1,1.5,8.4,343,40,2,13
2013,3105103,80.5,14.1,5.4,771,57,2,25
2013,3105202,91.9,6,2.1,151,18,1,5
2013,3105301,81,9.9,9.1,243,20,1,8
2013,3105400,80.5,11.7,7.8,"1,146",82,4,37
2013,3105509,91.9,4.2,3.9,262,34,2,11
2013,3105608,88.1,9.8,2.1,"5,239",395,12,167
2013,3105707,88.8,3.5,7.7,148,14,1,6
2013,3105905,84.6,6.5,8.9,759,51,2,23
2013,3106002,62.4,17,20.6,445,36,1,14
2013,3106101,68.4,10.2,21.4,183,31,1,9
2013,3106200,73.4,16.2,10.4,"78,702","4,685",139,2282
2013,3106309,77.1,13.5,9.4,991,57,2,27
2013,3106408,86.5,5,8.5,283,20,1,8
2013,3106507,92.8,3.8,3.4,504,42,2,14
2013,3106606,84,3.3,12.7,246,27,2,9
2013,3106655,86.4,4.7,8.9,241,21,1,7
2013,3106705,74.1,16.7,9.2,"18,465",942,30,529
2013,3106804,90.9,0.6,8.5,157,15,1,6
2013,3106903,81.6,6.7,11.7,365,29,1,11
2013,3107000,91.5,5.6,2.9,70,14,1,4
2013,3107109,82.6,8.6,8.8,"1,461",83,3,42
2013,3107208,92.6,0,7.4,124,9,1,5
2013,3107307,85.4,4.6,10,"1,818",151,5,57
2013,3107406,84.3,4.7,11,"1,466",113,6,45
2013,3107505,89.7,4.7,5.6,255,23,1,8
2013,3107604,92.9,2.2,4.9,188,21,1,7
2013,3107703,83.1,7.1,9.8,256,19,1,8
2013,3107802,92.5,2.1,5.4,567,50,3,16
2013,3107901,91.6,0.6,7.8,335,23,1,11
2013,3108008,92.6,3.9,3.5,679,47,2,22
2013,3108107,87,9.8,3.2,191,17,1,7
2013,3108206,94.6,1.8,3.6,285,17,1,9
2013,3108255,84.4,7.6,8,467,44,1,18
2013,3108305,90.3,1.8,7.9,439,25,1,14
2013,3108404,91.1,0.5,8.4,555,37,2,19
2013,3108503,78.5,6.3,15.2,406,41,2,15
2013,3108552,83,5.3,11.7,662,52,3,22
2013,3108602,78.6,7.6,13.8,"1,515",115,5,45
2013,3108701,97.8,1.1,1.1,191,22,1,7
2013,3108800,93.3,6.7,0,194,22,1,6
2013,3108909,74.6,16.1,9.3,558,44,2,18
2013,3109006,73.4,16,10.6,"1,041",57,2,31
2013,3109105,90.1,5.5,4.4,363,21,1,10
2013,3109204,85.5,2,12.5,398,23,1,12
2013,3109253,80.4,18.6,1,170,17,1,6
2013,3109303,89.4,4.6,6,"1,115",73,3,36
2013,3109402,82.2,9.4,8.4,"1,056",140,6,47
2013,3109451,81.9,10.8,7.3,229,22,2,9
2013,3109501,84.4,12.6,3,349,26,1,11
2013,3109600,90,6.4,3.6,136,11,1,6
2013,3109709,90.6,2.3,7.1,392,26,2,14
2013,3109808,92.5,3.2,4.3,97,10,1,4
2013,3109907,72.9,14.7,12.4,359,26,1,10
2013,3110004,73.7,17.7,8.6,"1,633",85,2,49
2013,3110103,89.4,4.2,6.4,140,19,1,5
2013,3110202,94.1,1.5,4.4,136,15,1,6
2013,3110301,81,4.1,14.9,354,25,2,11
2013,3110400,95.5,1.5,3,135,21,1,6
2013,3110509,70.9,7.7,21.4,851,50,2,27
2013,3110608,88.3,2.5,9.2,"1,095",68,2,33
2013,3110707,85.7,9.3,5,564,37,1,16
2013,3110806,76.8,14.9,8.3,247,20,1,8
2013,3110905,80.1,4.1,15.8,497,25,1,13
2013,3111002,82.7,6.7,10.6,580,35,1,18
2013,3111101,87.8,5.4,6.8,615,36,2,21
2013,3111150,91.9,1.9,6.2,327,21,1,10
2013,3111200,78.6,9.9,11.5,"1,318",74,3,39
2013,3111309,83.2,16,0.8,403,25,1,13
2013,3111408,70.3,13.9,15.8,269,26,1,10
2013,3111507,70.4,10.7,18.9,436,24,1,12
2013,3111606,84.5,3.1,12.4,927,58,2,27
2013,3111705,90.6,9.4,0,134,14,1,5
2013,3111804,80.3,12.3,7.4,371,25,1,12
2013,3111903,91.7,0.7,7.6,145,13,1,5
2013,3112000,88.5,2.3,9.2,435,29,1,13
2013,3112059,83.3,5.9,10.8,223,21,1,7
2013,3112109,77.3,12.2,10.5,174,22,1,5
2013,3112208,88.1,6.2,5.7,195,16,1,7
2013,3112307,79.2,12.8,8,"1,772",94,3,49
2013,3112406,82.9,0.8,16.3,243,17,1,7
2013,3112505,82.5,10.1,7.4,406,38,2,13
2013,3112604,69,19.9,11.1,518,32,1,16
2013,3112653,82.6,14.9,2.5,162,13,1,5
2013,3112703,79.4,6.3,14.3,945,64,3,28
2013,3112802,82.7,7.6,9.7,344,29,1,10
2013,3112901,92,2,6,353,30,1,10
2013,3113008,84.6,5.7,9.7,872,72,3,28
2013,3113107,95,0,5,123,16,1,4
2013,3113206,98,1,1,794,62,3,25
2013,3113305,73.7,13.4,12.9,992,105,4,35
2013,3113404,86.5,5.1,8.4,"2,849",268,17,92
2013,3113503,68.8,20.5,10.7,465,36,1,16
2013,3113602,78.8,2.9,18.3,246,17,1,7
2013,3113701,75.8,7.9,16.3,813,53,3,23
2013,3113800,96.3,1.9,1.8,108,9,1,3
2013,3113909,83.5,6.4,10.1,425,25,1,12
2013,3114006,92.7,3.7,3.6,415,29,1,11
2013,3114105,89.1,2.9,8,418,32,1,12
2013,3114204,75.6,13.6,10.8,877,79,3,27
2013,3114303,90,1.8,8.2,"1,026",75,3,31
2013,3114402,85,3.3,11.7,781,50,1,28
2013,3114501,76.8,7.7,15.5,653,29,1,17
2013,3114550,92.5,2.3,5.2,323,46,3,15
2013,3114600,90,3.5,6.5,168,16,1,6
2013,3114709,92.6,5.3,2.1,98,13,1,6
2013,3114808,95.1,4.9,0,146,19,1,5
2013,3114907,86.3,8.9,4.8,125,14,1,5
2013,3115003,99,0,1,105,11,1,4
2013,3115102,86.8,1.2,12,605,38,1,17
2013,3115201,93.8,3.8,2.4,161,17,1,6
2013,3115300,77,8.1,14.9,"2,058",119,5,54
2013,3115359,77.7,15,7.3,216,20,1,6
2013,3115409,83.2,6.3,10.5,144,19,1,7
2013,3115458,76.4,9.5,14.1,369,30,1,11
2013,3115474,85.7,1.2,13.1,340,38,2,11
2013,3115508,86.7,3.4,9.9,746,57,2,23
2013,3115607,76.3,10.5,13.2,41,7,1,3
2013,3115706,93.4,3.3,3.3,276,20,1,9
2013,3115805,79.7,6.8,13.5,251,20,1,9
2013,3115904,81.1,5.6,13.3,93,11,1,4
2013,3116001,97.8,0.5,1.7,201,22,1,9
2013,3116100,90.3,5.7,4,548,73,5,23
2013,3116159,87.2,1.6,11.2,489,57,2,21
2013,3116209,93.3,5,1.7,63,7,1,3
2013,3116308,88.2,6.2,5.6,181,18,1,6
2013,3116407,79.5,2.3,18.2,210,21,1,7
2013,3116506,84.2,10.6,5.2,371,37,2,14
2013,3116605,85.1,7.4,7.5,"1,027",52,2,28
2013,3116704,90.5,1.6,7.9,318,26,1,11
2013,3116803,87.6,4.5,7.9,331,24,1,9
2013,3116902,83.6,7.5,8.9,70,8,1,3
2013,3117009,86.2,8.8,5,301,25,2,9
2013,3117108,92.8,0.4,6.8,272,19,1,8
2013,3117207,97.5,2.5,0,82,9,1,3
2013,3117306,85,2.4,12.6,900,44,1,27
2013,3117405,89.4,7.6,3,128,14,1,4
2013,3117504,75.6,17,7.4,772,57,3,23
2013,3117603,79.2,8.7,12.1,174,18,1,6
2013,3117702,87.8,2.9,9.3,422,33,1,13
2013,3117801,88.3,6,5.7,399,25,1,12
2013,3117836,93.4,1.5,5.1,463,65,3,21
2013,3117876,92.8,0.7,6.5,276,29,1,10
2013,3117900,88.7,0.5,10.8,399,28,1,13
2013,3118007,82.3,10.5,7.2,"2,273",149,3,69
2013,3118106,77.5,10.9,11.6,266,16,1,8
2013,3118205,84.1,3.9,12,260,26,1,10
2013,3118304,85.2,9.2,5.6,"3,941",292,14,129
2013,3118403,78.9,8.7,12.4,891,71,4,28
2013,3118502,93.6,0,6.4,78,11,1,4
2013,3118601,73.5,15.8,10.7,"20,261","1,233",48,602
2013,3118700,91.6,3.4,5,361,26,1,10
2013,3118809,86.1,6,7.9,"1,104",122,7,42
2013,3118908,86.5,7.1,6.4,269,20,1,8
2013,3119005,76,6.7,17.3,152,14,1,5
2013,3119104,81.8,7.5,10.7,903,63,3,28
2013,3119203,89.9,3.5,6.6,402,39,3,14
2013,3119302,95.4,1.2,3.4,"1,103",76,3,31
2013,3119401,74.3,14.4,11.3,"3,519",191,7,98
2013,3119500,85.2,4.5,10.3,512,44,1,19
2013,3119609,93.8,0,6.2,79,11,1,3
2013,3119708,92.4,4.2,3.4,121,13,1,4
2013,3119807,94.4,0,5.6,72,12,1,3
2013,3119906,100,0,0,125,13,1,4
2013,3119955,83.4,6.3,10.3,177,20,1,7
2013,3120003,95.4,0.9,3.7,111,12,1,4
2013,3120102,81.9,4,14.1,315,28,2,11
2013,3120151,85.3,2.6,12.1,278,25,1,9
2013,3120201,84.7,6.6,8.7,317,24,1,10
2013,3120300,81.5,7.5,11,429,45,1,16
2013,3120409,84.1,4.9,11,248,23,1,9
2013,3120508,81,2.9,16.1,411,25,1,13
2013,3120607,96.1,3.9,0,160,15,1,6
2013,3120706,87.8,0,12.2,175,14,1,7
2013,3120805,83.3,5.7,11,638,38,1,19
2013,3120839,91.8,2.7,5.5,149,20,2,7
2013,3120870,82.4,8.7,8.9,337,26,2,10
2013,3120904,76.4,16.3,7.3,"3,429",228,10,94
2013,3121001,90.3,3.6,6.1,249,23,1,8
2013,3121100,92,4.2,3.8,280,21,1,9
2013,3121209,87.8,1.5,10.7,266,25,1,12
2013,3121258,82.8,8.8,8.4,422,21,1,11
2013,3121308,97.4,0,2.6,150,18,1,6
2013,3121407,90.2,3.9,5.9,260,24,1,8
2013,3121506,99.1,0,0.9,113,12,1,4
2013,3121605,77.6,12.2,10.2,"2,503",202,11,81
2013,3121704,89.7,4.2,6.1,167,23,1,9
2013,3121803,94.2,4.5,1.3,249,22,2,9
2013,3121902,84.6,7.7,7.7,77,13,1,3
2013,3122009,77.3,8.2,14.5,593,73,3,25
2013,3122108,95.7,1.1,3.2,190,14,1,6
2013,3122207,85.3,4.3,10.4,372,25,1,10
2013,3122306,81.3,14.8,3.9,"7,187",457,21,199
2013,3122355,79.5,4.4,16.1,302,21,1,8
2013,3122405,84.2,1.4,14.4,227,16,1,7
2013,3122454,89.8,1.7,8.5,313,23,1,8
2013,3122470,85.2,7.1,7.7,189,18,1,8
2013,3122504,88.9,3.9,7.2,206,16,1,6
2013,3122603,89.6,3.3,7.1,245,26,2,9
2013,3122702,91.9,0.7,7.4,276,24,1,10
2013,3122801,95.8,0.7,3.5,146,13,1,5
2013,3122900,82,4.1,13.9,263,32,2,11
2013,3123007,77.6,4.5,17.9,314,21,1,9
2013,3123106,94.5,0,5.5,131,17,1,4
2013,3123205,84,2.5,13.5,484,33,2,18
2013,3123304,83.8,8.1,8.1,197,24,1,7
2013,3123403,87.2,4.3,8.5,46,8,1,3
2013,3123502,98.1,0,1.9,54,12,1,3
2013,3123528,84.9,5.2,9.9,326,30,2,10
2013,3123601,85.5,6.1,8.4,814,40,2,23
2013,3123700,79.1,9.2,11.7,415,19,1,11
