Ano,Código_IBGE,Aprovação_Rural,Aprovação_Urbana,Reprovação_Rural,Reprovação_Urbana,Abandono_Rural,Abandono_Urbana,Matrículas_Rural,Matrículas_Urbana,Docentes_Rural,Docentes_Urbana,Estabelecimentos_Rural,Estabelecimentos_Urbana,Turmas_Rural,Turmas_Urbana
2019,2511103,69.3,96.2,8.0,1.5,22.7,2.3,78.0,135.0,10,13,1,1,3.0,6.0
2019,2511400,90.0,90.5,6.7,6.9,3.3,2.6,90.0,905.0,9,79,1,3,6.0,28.0
2019,2511905,81.6,67.6,15.8,17.5,2.6,14.9,168.0,281.0,16,20,1,1,6.0,10.0
2019,2512408,77.8,87.9,12.6,6.9,9.6,5.2,177.0,349.0,19,38,1,2,6.0,12.0
2019,2512507,68.2,66.2,25.0,23.4,6.8,10.4,220.0,1.046,17,76,1,1,8.0,42.0
2019,2512903,31.6,87.1,68.4,5.6,0.0,7.3,42.0,463.0,13,61,1,4,3.0,21.0
2019,2513109,85.9,86.1,4.4,10.3,9.7,3.6,144.0,165.0,13,16,1,1,6.0,6.0
2019,2513703,81.0,82.6,8.9,11.8,10.1,5.6,79.0,4.09,10,268,1,10,3.0,128.0
2019,2515005,90.0,89.3,6.0,6.9,4.0,3.8,52.0,163.0,17,13,1,1,4.0,6.0
2019,2516201,81.9,86.8,14.0,9.3,4.1,3.9,173.0,2.038,43,213,4,7,11.0,76.0
2019,2516607,89.6,82.7,7.5,11.9,2.9,5.4,75.0,288.0,7,25,1,1,4.0,10.0
2019,2516904,56.3,80.6,9.4,11.7,34.3,7.7,33.0,281.0,10,29,1,1,3.0,12.0
2019,2600104,86.8,90.4,12.2,9.3,1.0,0.3,302.0,1.205,37,56,1,3,12.0,35.0
2019,2600203,100.0,96.8,0.0,3.2,0.0,0.0,67.0,546.0,2,27,1,2,3.0,17.0
2019,2600401,92.5,98.3,1.4,1.7,6.1,0.0,154.0,651.0,7,32,1,1,6.0,19.0
2019,2600500,64.1,90.5,35.9,6.6,0.0,2.9,133.0,1.488,20,55,1,2,7.0,41.0
2019,2600708,96.5,96.9,3.5,3.1,0.0,0.0,118.0,923.0,20,38,1,2,4.0,26.0
2019,2601409,87.0,91.9,12.1,5.3,0.9,2.8,1.106,893.0,99,44,3,3,36.0,27.0
2019,2601607,95.4,93.5,3.4,6.0,1.2,0.5,174.0,724.0,13,66,2,4,9.0,25.0
2019,2601706,91.8,86.3,6.7,7.0,1.5,6.7,478.0,2.38,20,157,1,7,12.0,69.0
2019,2602001,89.2,91.0,4.2,5.2,6.6,3.8,263.0,711.0,11,42,1,2,10.0,23.0
2019,2602209,95.4,92.1,4.6,7.9,0.0,0.0,359.0,788.0,12,29,1,2,9.0,23.0
2019,2602308,100.0,95.1,0.0,2.6,0.0,2.3,125.0,1.588,12,60,1,3,4.0,41.0
2019,2602803,70.9,97.4,5.1,2.5,24.0,0.1,123.0,1.906,17,99,2,4,7.0,49.0
2019,2602902,100.0,95.6,0.0,3.2,0.0,1.2,94.0,7.295,7,293,1,13,4.0,205.0
2019,2603009,89.4,98.2,6.9,1.4,3.7,0.4,165.0,1.344,30,61,4,3,12.0,38.0
2019,2603454,97.3,91.2,2.7,7.9,0.0,0.9,552.0,5.775,38,325,2,15,17.0,160.0
2019,2603926,84.9,91.5,3.3,8.5,11.8,0.0,481.0,161.0,89,12,10,1,30.0,6.0
2019,2604205,97.5,93.7,1.0,3.9,1.5,2.4,208.0,888.0,26,40,2,3,10.0,27.0
2019,2605103,100.0,91.1,0.0,8.9,0.0,0.0,265.0,1.198,15,47,1,2,8.0,30.0
2019,2605152,100.0,97.2,0.0,2.8,0.0,0.0,196.0,459.0,8,21,1,1,6.0,12.0
2019,2605608,99.2,92.3,0.8,1.3,0.0,6.4,141.0,555.0,13,27,1,2,5.0,17.0
2019,2605707,90.3,92.7,6.3,5.3,3.4,2.0,185.0,1.179,19,95,3,5,10.0,41.0
2019,2605806,94.4,99.1,5.6,0.9,0.0,0.0,361.0,229.0,14,13,1,1,11.0,7.0
2019,2606606,92.9,98.7,2.0,1.3,5.1,0.0,112.0,969.0,14,49,2,3,6.0,26.0
2019,2606804,99.4,93.5,0.6,6.4,0.0,0.1,181.0,3.388,10,138,1,6,5.0,99.0
2019,2606903,98.0,93.0,1.0,7.0,1.0,0.0,103.0,179.0,7,10,1,1,4.0,6.0
2019,2607000,80.3,97.0,4.7,3.0,15.0,0.0,131.0,695.0,16,31,2,2,4.0,18.0
2019,2607208,99.4,96.9,0.6,3.1,0.0,0.0,383.0,2.606,15,100,1,5,10.0,67.0
2019,2607505,93.4,95.6,6.6,4.4,0.0,0.0,138.0,467.0,11,23,1,1,6.0,12.0
2019,2607752,98.2,95.5,1.8,4.5,0.0,0.0,176.0,760.0,9,38,1,2,4.0,20.0
2019,2607901,92.3,93.0,5.3,5.8,2.4,1.2,418.0,17.575,19,709,1,37,13.0,480.0
2019,2608057,67.3,96.5,8.2,3.5,24.5,0.0,101.0,428.0,25,27,2,2,9.0,15.0
2019,2608750,93.1,83.4,5.3,7.8,1.6,8.8,543.0,472.0,28,24,2,1,19.0,13.0
2019,2609709,98.7,98.0,1.3,2.0,0.0,0.0,160.0,815.0,8,44,1,2,5.0,24.0
2019,2609808,93.9,94.6,6.1,5.4,0.0,0.0,204.0,270.0,12,15,1,1,8.0,8.0
2019,2610004,96.6,95.2,3.4,4.0,0.0,0.8,155.0,2.265,13,113,1,7,9.0,74.0
2019,2610202,95.0,83.9,5.0,7.6,0.0,8.5,619.0,650.0,25,20,1,1,15.0,16.0
2019,2610509,95.9,96.4,4.1,3.4,0.0,0.2,270.0,825.0,11,38,1,2,9.0,25.0
2019,2610608,94.9,96.4,5.0,3.5,0.1,0.1,674.0,1.228,40,66,2,4,20.0,38.0
2019,2610707,92.1,96.5,7.9,3.3,0.0,0.2,78.0,8.288,8,382,1,22,3.0,220.0
2019,2610905,72.5,94.0,10.2,5.4,17.3,0.6,347.0,2.185,37,127,3,6,17.0,68.0
2019,2611002,90.5,97.0,2.7,2.5,6.8,0.5,354.0,1.006,40,51,3,3,15.0,30.0
2019,2611101,90.5,91.2,7.7,7.4,1.8,1.4,4.149,9.769,375,513,20,28,166.0,269.0
2019,2611533,97.8,100.0,1.4,0.0,0.8,0.0,358.0,147.0,19,10,1,1,10.0,5.0
2019,2611804,92.7,91.3,7.3,6.4,0.0,2.3,134.0,940.0,13,34,1,2,5.0,25.0
2019,2611903,94.7,93.9,5.3,4.6,0.0,1.5,264.0,559.0,15,28,1,2,11.0,19.0
2019,2612208,86.4,95.3,7.2,3.6,6.4,1.1,641.0,2.509,81,132,4,8,27.0,68.0
2019,2612554,92.1,90.8,7.9,6.3,0.0,2.9,333.0,282.0,13,14,1,1,11.0,9.0
2019,2612604,83.4,84.3,15.7,14.4,0.9,1.3,601.0,1.081,47,65,2,3,20.0,33.0
2019,2613404,92.3,98.0,1.3,1.1,6.4,0.9,87.0,653.0,9,34,1,2,4.0,22.0
2019,2613602,98.6,98.5,1.4,1.1,0.0,0.4,148.0,1.25,7,65,1,4,5.0,33.0
2019,2613701,82.8,93.0,14.6,5.1,2.6,1.9,405.0,3.103,17,152,1,7,11.0,84.0
2019,2614204,99.0,96.1,1.0,3.9,0.0,0.0,103.0,1.085,9,54,1,4,6.0,33.0
2019,2614808,80.9,92.5,7.7,2.9,11.4,4.6,666.0,463.0,65,27,6,2,36.0,16.0
2019,2615904,74.4,93.2,5.1,5.5,20.5,1.3,80.0,321.0,9,23,1,2,3.0,11.0
2019,2616407,77.2,93.7,20.1,3.6,2.7,2.7,597.0,2.902,73,140,1,8,23.0,85.0
2019,2616506,94.2,97.7,4.3,1.9,1.5,0.4,138.0,438.0,10,20,1,2,6.0,14.0
2019,2701407,85.2,90.5,13.6,2.1,1.2,7.4,543.0,997.0,43,40,1,1,16.0,23.0
2019,2702306,97.6,76.5,0.0,12.3,2.4,11.2,743.0,2.15,40,137,1,3,22.0,63.0
2019,2702900,85.5,89.3,7.2,1.3,7.3,9.4,634.0,1.101,37,51,1,2,19.0,30.0
2019,2703106,97.6,99.4,1.8,0.3,0.6,0.3,471.0,324.0,36,24,2,1,22.0,10.0
2019,2703304,100.0,96.7,0.0,1.9,0.0,1.4,28.0,615.0,8,27,1,2,3.0,16.0
2019,2703809,85.4,67.8,0.0,18.0,14.6,14.2,98.0,842.0,8,27,1,1,4.0,21.0
2019,2704401,99.8,99.5,0.0,0.0,0.2,0.5,462.0,210.0,22,17,2,1,16.0,6.0
2019,2705002,100.0,91.9,0.0,3.7,0.0,4.4,196.0,601.0,12,29,1,2,6.0,18.0
2019,2706307,93.6,87.7,2.1,10.4,4.3,1.9,430.0,2.498,60,204,6,8,22.0,82.0
2019,2706422,100.0,91.1,0.0,1.1,0.0,7.8,90.0,455.0,9,22,1,2,3.0,13.0
2019,2707107,88.2,86.0,2.0,13.0,9.8,1.0,463.0,936.0,27,100,1,3,13.0,35.0
2019,2707206,91.8,75.9,6.1,8.0,2.1,16.1,148.0,348.0,16,23,1,1,6.0,10.0
2019,2707701,94.8,84.8,3.7,11.6,1.5,3.6,1.404,1.619,92,81,4,3,38.0,38.0
2019,2708006,97.8,80.8,2.2,15.4,0.0,3.8,152.0,2.013,17,169,1,7,5.0,68.0
2019,2708402,95.8,84.0,0.0,8.7,4.2,7.3,167.0,889.0,11,49,1,2,6.0,26.0
2019,2800704,59.7,89.6,24.2,5.2,16.1,5.2,152.0,134.0,10,12,1,1,6.0,6.0
2019,2802403,83.8,86.9,2.6,2.0,13.6,11.1,155.0,255.0,16,14,1,1,7.0,9.0
2019,2802700,87.5,83.1,8.9,10.8,3.6,6.1,56.0,170.0,8,13,1,1,3.0,6.0
2019,2803401,79.4,68.4,5.5,24.2,15.1,7.4,323.0,206.0,28,16,3,1,12.0,8.0
2019,2803500,78.6,88.6,12.3,7.3,9.1,4.1,1.23,2.274,92,92,4,2,44.0,61.0
2019,2804409,71.8,92.2,8.2,6.6,20.0,1.2,84.0,519.0,6,61,1,3,3.0,19.0
2019,2804508,57.5,79.0,30.1,14.9,12.4,6.1,74.0,1.607,22,64,1,2,4.0,46.0
2019,2804607,85.5,80.7,13.4,7.7,1.1,11.6,206.0,724.0,21,43,1,2,7.0,20.0
2019,2804706,100.0,90.4,0.0,6.0,0.0,3.6,60.0,259.0,11,22,1,1,3.0,10.0
2019,2804904,78.5,88.5,1.3,5.4,20.2,6.1,75.0,389.0,7,19,1,1,3.0,11.0
2019,2805406,72.8,68.8,13.8,16.9,13.4,14.3,274.0,612.0,25,26,2,2,12.0,17.0
2019,2805604,79.0,88.6,13.7,5.5,7.3,5.9,477.0,391.0,33,27,5,1,18.0,16.0
2019,2805802,78.4,86.4,19.6,8.6,2.0,5.0,157.0,463.0,12,22,1,1,6.0,15.0
2019,2806206,78.4,82.5,15.5,13.2,6.1,4.3,119.0,520.0,13,23,1,1,4.0,16.0
2019,2806404,77.8,85.8,13.3,9.7,8.9,4.5,92.0,155.0,7,14,1,1,3.0,6.0
2019,2806701,76.5,76.0,22.9,16.7,0.6,7.3,363.0,2.056,56,157,1,6,10.0,63.0
2019,2807105,85.6,85.3,10.4,9.5,4.0,5.2,219.0,1.249,13,62,1,2,6.0,35.0
2019,2900207,88.1,91.1,3.6,6.6,8.3,2.3,355.0,524.0,22,26,2,1,17.0,22.0
2019,2900702,80.0,73.0,11.4,16.0,8.6,11.0,209.0,4.421,18,324,2,9,9.0,157.0
2019,2900801,72.1,79.1,19.3,10.3,8.6,10.6,204.0,464.0,13,51,2,1,9.0,18.0
2019,2901007,70.1,80.8,27.7,15.0,2.2,4.2,324.0,781.0,26,49,1,2,14.0,25.0
2019,2901205,69.9,84.6,21.2,13.9,8.9,1.5,148.0,583.0,8,22,1,1,5.0,20.0
2019,2901304,86.9,77.2,8.1,11.7,5.0,11.1,161.0,530.0,6,20,1,1,7.0,18.0
2019,2901353,95.1,88.4,3.7,3.3,1.2,8.3,83.0,403.0,11,24,1,1,4.0,16.0
2019,2902104,85.4,72.0,4.6,24.8,10.0,3.2,131.0,1.318,42,66,1,2,6.0,43.0
2019,2902252,57.1,63.3,15.9,18.0,27.0,18.7,63.0,308.0,14,16,1,1,4.0,11.0
2019,2902500,82.8,88.2,6.7,5.2,10.5,6.6,135.0,380.0,6,18,1,1,6.0,18.0
2019,2902658,86.8,82.7,5.7,11.3,7.5,6.0,110.0,380.0,51,17,4,1,15.0,14.0
2019,2902906,78.5,81.2,9.6,13.8,11.9,5.0,497.0,901.0,33,39,2,1,21.0,26.0
2019,2903805,90.6,69.6,5.3,30.4,4.1,0.0,319.0,476.0,24,22,3,1,17.0,15.0
2019,2903904,79.1,86.2,17.5,4.2,3.4,9.6,214.0,4.563,11,214,1,6,9.0,212.0
2019,2904001,91.6,88.1,2.4,4.0,6.0,7.9,83.0,643.0,11,22,1,1,4.0,19.0
2019,2904308,81.6,72.0,10.6,26.2,7.8,1.8,321.0,281.0,22,11,1,1,15.0,9.0
2019,2904704,100.0,84.1,0.0,6.3,0.0,9.6,33.0,457.0,11,18,1,1,4.0,14.0
2019,2904902,86.4,72.9,7.5,16.9,6.1,10.2,228.0,668.0,13,32,2,1,9.0,22.0
2019,2905206,81.4,75.3,18.6,19.3,0.0,5.4,222.0,1.422,15,123,1,3,9.0,52.0
2019,2905602,72.1,76.4,8.5,14.1,19.4,9.5,129.0,480.0,11,22,1,1,6.0,15.0
2019,2906006,74.8,81.0,12.6,15.6,12.6,3.4,654.0,2.102,27,77,2,2,21.0,67.0
2019,2906204,75.9,72.3,11.0,14.5,13.1,13.2,295.0,611.0,11,24,1,1,9.0,19.0
2019,2906709,88.2,80.4,4.8,7.7,7.0,11.9,356.0,702.0,12,24,2,1,12.0,21.0
2019,2906808,87.3,83.4,11.5,8.9,1.2,7.7,196.0,1.234,9,41,1,2,6.0,35.0
2019,2907202,78.2,84.7,3.9,8.1,17.9,7.2,432.0,2.209,20,106,1,3,13.0,70.0
2019,2907301,90.7,76.2,4.6,20.4,4.7,3.4,108.0,808.0,12,29,1,1,4.0,21.0
2019,2907509,57.9,83.0,32.0,10.9,10.1,6.1,181.0,1.767,15,146,2,4,8.0,62.0
2019,2907707,89.4,92.7,10.6,6.3,0.0,1.0,190.0,302.0,9,19,1,1,8.0,14.0
2019,2908408,86.3,77.8,9.9,14.4,3.8,7.8,695.0,1.432,80,71,6,4,28.0,40.0
2019,2908903,64.4,79.0,23.1,12.8,12.5,8.2,348.0,582.0,19,27,1,1,11.0,18.0
2019,2909901,83.0,84.6,8.1,9.7,8.9,5.7,430.0,587.0,23,40,2,2,18.0,32.0
2019,2910404,73.9,89.7,11.8,4.4,14.3,5.9,289.0,249.0,9,12,1,1,10.0,11.0
2019,2910503,71.8,75.9,21.1,21.2,7.1,2.9,471.0,1.171,15,51,1,2,15.0,41.0
2019,2910701,67.0,70.1,19.1,20.1,13.9,9.8,96.0,2.083,16,95,1,4,5.0,64.0
2019,2910800,78.7,75.0,14.5,17.6,6.8,7.4,1.571,16.416,187,1.19,8,41,64.0,534.0
2019,2911402,66.7,80.3,29.2,7.9,4.1,11.8,24.0,490.0,12,18,1,1,3.0,16.0
2019,2911709,89.3,79.1,7.6,15.9,3.1,5.0,763.0,2.981,66,150,2,4,23.0,95.0
2019,2912103,95.5,71.7,0.0,28.3,4.5,0.0,21.0,632.0,25,25,1,1,2.0,18.0
2019,2912202,74.1,81.1,10.2,14.9,15.7,4.0,272.0,458.0,8,14,1,1,8.0,14.0
2019,2912400,84.7,98.1,9.2,1.6,6.1,0.3,165.0,339.0,9,15,1,1,6.0,11.0
2019,2912707,81.7,78.8,9.3,9.3,9.0,11.9,282.0,303.0,18,18,1,1,11.0,12.0
2019,2912905,69.5,57.2,25.4,27.5,5.1,15.3,60.0,500.0,5,22,1,1,3.0,15.0
2019,2913002,97.1,85.9,1.7,6.8,1.2,7.3,173.0,406.0,11,21,1,1,7.0,18.0
2019,2913200,100.0,88.3,0.0,5.8,0.0,5.9,16.0,995.0,8,45,1,2,3.0,32.0
2019,2913606,82.5,77.5,8.3,16.5,9.2,6.0,226.0,5.388,32,353,4,12,14.0,195.0
2019,2913705,70.6,79.2,10.2,11.4,19.2,9.4,198.0,1.103,48,52,1,2,9.0,38.0
2019,2913903,84.6,65.4,3.9,16.0,11.5,18.6,331.0,1.17,29,57,1,2,14.0,33.0
2019,2914406,84.0,82.4,16.0,2.4,0.0,15.2,290.0,876.0,9,36,1,1,9.0,26.0
2019,2915403,93.0,91.3,7.0,5.2,0.0,3.5,42.0,117.0,4,7,1,1,3.0,4.0
2019,2915601,83.7,77.7,11.6,14.9,4.7,7.4,46.0,2.144,4,110,1,3,3.0,77.0
2019,2916500,73.6,92.1,20.7,5.5,5.7,2.4,453.0,422.0,22,18,1,1,15.0,14.0
2019,2916906,41.7,83.8,28.3,9.5,30.0,6.7,61.0,386.0,6,13,1,1,3.0,11.0
2019,2917003,84.3,70.0,9.9,22.7,5.8,7.3,122.0,1.065,10,52,1,1,4.0,42.0
2019,2917102,83.0,69.5,8.0,12.9,9.0,17.6,200.0,717.0,9,59,1,1,10.0,30.0
2019,2917508,76.7,78.4,14.9,12.0,8.4,9.6,426.0,2.672,28,162,1,4,20.0,86.0
2019,2917607,76.2,78.1,21.5,17.6,2.3,4.3,317.0,1.474,21,87,1,3,11.0,53.0
2019,2917706,85.4,77.6,11.6,13.4,3.0,9.0,351.0,779.0,21,62,1,2,14.0,33.0
2019,2918100,74.1,83.0,9.9,10.6,16.0,6.4,81.0,1.226,7,43,1,2,4.0,37.0
2019,2918407,86.9,84.1,6.3,13.0,6.8,2.9,1.945,8.603,54,563,2,20,125.0,287.0
2019,2918605,97.3,85.1,2.7,12.5,0.0,2.4,40.0,168.0,10,9,1,1,3.0,7.0
2019,2919108,93.1,87.7,6.1,0.0,0.8,12.3,131.0,156.0,11,9,1,1,5.0,6.0
2019,2919157,68.9,88.8,18.7,5.7,12.4,5.5,284.0,705.0,14,27,1,1,9.0,22.0
2019,2920205,75.0,79.1,0.0,8.7,25.0,12.2,4.0,811.0,3,62,1,1,1.0,27.0
2019,2920403,83.2,88.5,7.8,4.9,9.0,6.6,235.0,226.0,25,13,2,1,11.0,8.0
2019,2920502,93.1,87.9,1.7,12.1,5.2,0.0,58.0,902.0,12,34,1,2,3.0,30.0
2019,2920601,84.8,83.6,9.9,12.6,5.3,3.8,435.0,732.0,29,28,3,1,17.0,21.0
2019,2920700,76.5,92.3,16.8,0.4,6.7,7.3,405.0,272.0,16,14,1,1,14.0,13.0
2019,2920908,62.0,80.7,14.1,15.9,23.9,3.4,421.0,143.0,16,9,1,1,14.0,6.0
2019,2921500,82.5,84.4,9.6,13.9,7.9,1.7,502.0,1.438,16,44,1,1,15.0,36.0
2019,2921708,71.6,73.9,13.4,22.9,15.0,3.2,303.0,784.0,17,55,2,2,13.0,33.0
2019,2922003,71.1,72.7,0.0,10.7,28.9,16.6,38.0,1.248,13,53,1,2,5.0,40.0
2019,2922250,77.6,86.5,10.3,4.1,12.1,9.4,119.0,166.0,9,9,1,1,4.0,10.0
2019,2922300,71.0,83.5,17.5,10.7,11.5,5.8,463.0,396.0,20,17,1,1,14.0,13.0
2019,2923001,65.8,77.8,26.7,12.0,7.5,10.2,353.0,1.177,18,75,1,2,11.0,36.0
2019,2923100,73.3,65.4,12.8,27.9,13.9,6.7,180.0,653.0,10,30,1,1,6.0,20.0
2019,2923704,85.0,85.7,4.5,7.2,10.5,7.1,763.0,677.0,75,29,5,2,33.0,23.0
2019,2923902,83.5,88.9,5.9,9.4,10.6,1.7,87.0,242.0,15,13,1,1,5.0,8.0
2019,2924306,91.1,84.3,6.7,7.5,2.2,8.2,193.0,559.0,7,28,1,1,6.0,21.0
2019,2924603,77.0,76.2,11.0,15.2,12.0,8.6,190.0,350.0,9,14,1,1,8.0,11.0
2019,2925303,84.7,71.9,3.9,14.4,11.4,13.7,603.0,5.386,40,261,3,7,26.0,154.0
2019,2925501,83.9,67.7,12.8,17.7,3.3,14.6,295.0,1.022,68,54,7,3,35.0,30.0
2019,2925907,89.5,80.9,5.5,9.1,5.0,10.0,463.0,550.0,17,20,1,1,14.0,17.0
2019,2925956,88.9,86.0,7.1,10.5,4.0,3.5,426.0,409.0,17,17,1,1,12.0,13.0
2019,2926202,78.3,81.3,6.8,7.3,14.9,11.4,388.0,360.0,23,14,1,1,15.0,13.0
2019,2926301,78.7,69.5,10.5,16.2,10.8,14.3,280.0,827.0,23,53,3,2,12.0,30.0
2019,2926608,88.4,71.3,5.0,19.9,6.6,8.8,202.0,1.865,11,71,1,3,8.0,57.0
2019,2926707,92.7,95.4,3.1,3.6,4.2,1.0,99.0,197.0,6,14,1,1,4.0,9.0
2019,2926806,78.7,89.6,20.5,9.0,0.8,1.4,261.0,212.0,15,15,1,1,10.0,9.0
2019,2927101,100.0,77.5,0.0,14.0,0.0,8.5,26.0,240.0,12,18,1,1,3.0,9.0
2019,2927903,89.9,93.7,8.8,6.3,1.3,0.0,539.0,257.0,58,18,1,1,18.0,10.0
2019,2928000,71.7,74.9,10.7,13.2,17.6,11.9,162.0,1.283,10,60,1,2,8.0,39.0
2019,2928604,59.6,72.2,30.6,22.5,9.8,5.3,521.0,1.824,20,140,2,3,17.0,64.0
2019,2928901,74.3,75.5,15.0,15.6,10.7,8.9,583.0,591.0,41,26,5,2,22.0,19.0
2019,2929206,77.1,75.2,16.2,18.6,6.7,6.2,457.0,831.0,23,39,1,1,14.0,24.0
2019,2929255,89.1,68.3,4.6,25.9,6.3,5.8,242.0,347.0,12,16,1,1,8.0,13.0
2019,2929602,84.1,91.4,4.5,6.7,11.4,1.9,156.0,740.0,7,47,1,2,6.0,26.0
2019,2930105,90.4,81.1,6.5,13.3,3.1,5.6,602.0,2.762,53,185,2,5,20.0,110.0
2019,2930501,83.1,81.7,5.6,8.9,11.3,9.4,407.0,3.681,22,291,2,6,16.0,145.0
2019,2930709,94.1,70.8,3.0,16.3,2.9,12.9,99.0,5.222,11,288,1,8,4.0,151.0
2019,2930758,82.7,82.7,2.0,7.7,15.3,9.6,151.0,413.0,7,18,1,1,5.0,15.0
2019,2931004,79.7,75.4,9.9,7.9,10.4,16.7,366.0,479.0,17,17,1,1,15.0,15.0
2019,2931350,95.2,74.6,3.7,15.6,1.1,9.8,294.0,4.253,40,222,1,6,11.0,137.0
2019,2931905,87.6,77.3,11.9,18.7,0.5,4.0,250.0,1.367,13,61,1,3,8.0,42.0
2019,2932002,81.0,74.2,15.5,14.7,3.5,11.1,335.0,653.0,22,40,2,2,16.0,28.0
2019,2932705,85.4,74.7,8.3,15.8,6.3,9.5,195.0,760.0,11,55,1,2,7.0,25.0
2019,2932903,82.5,75.6,15.4,15.2,2.1,9.2,382.0,3.373,25,290,3,7,15.0,149.0
2019,2933000,94.1,85.3,2.9,9.2,3.0,5.5,67.0,820.0,6,38,1,2,3.0,31.0
2019,2933257,97.3,93.2,2.7,0.0,0.0,6.8,79.0,150.0,5,16,1,1,3.0,15.0
2019,2933307,81.9,80.2,5.1,11.7,13.0,8.1,538.0,10.918,35,686,2,18,20.0,357.0
2019,2933604,89.0,88.9,4.3,6.6,6.7,4.5,353.0,1.902,32,82,3,3,13.0,57.0
2019,3100609,100.0,81.5,0.0,11.8,0.0,6.7,45.0,652.0,10,56,1,2,3.0,23.0
2019,3101003,96.2,91.4,2.6,6.6,1.2,2.0,78.0,436.0,11,46,1,3,3.0,17.0
2019,3101706,88.3,80.5,9.6,11.8,2.1,7.7,410.0,1.235,49,105,1,5,12.0,42.0
2019,3102704,95.6,88.0,4.4,8.9,0.0,3.1,69.0,393.0,10,36,1,2,3.0,13.0
2019,3103009,100.0,90.6,0.0,8.3,0.0,1.1,66.0,289.0,12,31,1,2,3.0,11.0
2019,3103405,93.6,85.2,3.5,7.8,2.9,7.0,550.0,977.0,68,77,3,5,18.0,31.0
2019,3104205,100.0,92.6,0.0,5.5,0.0,1.9,49.0,1.128,12,72,1,3,3.0,35.0
2019,3104502,94.2,90.1,5.8,8.5,0.0,1.4,57.0,1.033,11,141,1,5,3.0,47.0
2019,3104908,93.4,83.8,6.6,9.0,0.0,7.2,80.0,544.0,34,31,3,1,9.0,15.0
2019,3105103,85.7,73.3,14.1,25.8,0.2,0.9,494.0,484.0,106,44,1,2,19.0,18.0
2019,3106507,98.8,95.1,0.0,1.5,1.2,3.4,84.0,390.0,40,40,3,2,12.0,12.0
2019,3107307,88.8,89.5,11.2,7.3,0.0,3.2,231.0,1.564,29,173,2,6,9.0,57.0
2019,3108255,93.1,88.2,2.8,7.6,4.1,4.2,225.0,352.0,41,29,4,1,12.0,12.0
2019,3108602,91.1,89.2,8.9,6.6,0.0,4.2,159.0,1.049,28,91,2,5,9.0,33.0
2019,3108909,97.3,81.3,1.4,14.6,1.3,4.1,71.0,602.0,14,84,1,3,3.0,24.0
2019,3109006,80.3,76.6,12.7,12.8,7.0,10.6,237.0,856.0,13,49,1,2,8.0,25.0
2019,3110301,81.8,88.7,0.0,3.8,18.2,7.5,11.0,341.0,9,29,1,2,3.0,12.0
2019,3112307,96.7,88.1,0.0,4.6,3.3,7.3,63.0,1.74,11,114,1,5,3.0,50.0
2019,3113404,97.5,82.9,2.5,10.7,0.0,6.4,45.0,2.857,10,256,1,16,3.0,95.0
2019,3113800,78.1,95.9,18.8,0.0,3.1,4.1,33.0,75.0,24,9,2,1,9.0,3.0
2019,3114204,96.3,81.6,0.0,9.3,3.7,9.1,27.0,784.0,12,81,1,5,3.0,30.0
2019,3116001,93.3,93.7,2.2,2.8,4.5,3.5,46.0,149.0,13,24,1,1,3.0,9.0
2019,3116100,85.4,95.3,9.9,2.9,4.7,1.8,192.0,432.0,26,69,2,5,6.0,20.0
2019,3116159,97.0,89.6,3.0,5.1,0.0,5.3,99.0,508.0,12,52,1,2,3.0,22.0
2019,3117836,98.9,90.9,1.1,7.0,0.0,2.1,98.0,286.0,24,52,2,3,6.0,15.0
2019,3118809,95.5,86.2,2.0,10.5,2.5,3.3,204.0,805.0,54,89,4,6,12.0,37.0
2019,3119302,97.5,90.9,0.0,2.4,2.5,6.7,40.0,988.0,11,78,1,4,3.0,32.0
2019,3120300,89.8,87.4,4.1,9.5,6.1,3.1,49.0,256.0,11,23,1,1,3.0,9.0
2019,3120904,93.3,89.1,0.0,6.7,6.7,4.2,29.0,2.773,10,272,1,14,3.0,89.0
2019,3121001,98.8,91.3,1.2,1.7,0.0,7.0,81.0,171.0,13,19,1,1,3.0,6.0
2019,3121100,95.1,95.5,4.9,2.5,0.0,2.0,42.0,240.0,14,23,1,1,3.0,9.0
2019,3123106,94.0,86.1,0.9,10.2,5.1,3.7,121.0,140.0,25,16,2,1,6.0,6.0
2019,3124005,90.9,78.7,5.1,17.0,4.0,4.3,99.0,508.0,16,33,1,1,3.0,16.0
2019,3124104,97.4,80.9,2.6,13.5,0.0,5.6,37.0,2.586,12,162,1,7,3.0,78.0
2019,3124203,77.8,76.8,17.5,14.8,4.7,8.4,220.0,616.0,44,68,3,2,14.0,25.0
2019,3124302,97.2,80.6,2.8,13.0,0.0,6.4,73.0,1.164,16,76,1,3,3.0,38.0
2019,3125952,79.8,80.0,14.9,12.4,5.3,7.6,121.0,261.0,19,43,1,3,6.0,12.0
2019,3126000,91.0,89.5,8.5,9.0,0.5,1.5,214.0,708.0,19,38,1,1,6.0,21.0
2019,3126505,94.0,89.3,6.0,9.8,0.0,0.9,66.0,243.0,10,28,1,2,3.0,9.0
2019,3126703,98.8,89.1,0.0,5.9,1.2,5.0,86.0,759.0,9,72,1,3,6.0,27.0
2019,3127107,88.9,79.1,11.1,14.0,0.0,6.9,83.0,1.546,14,95,1,3,4.0,46.0
