Ano,Código_IBGE,Aprovação,Reprovação,Abandono,Matrículas,Docentes,Estabelecimentos,Turmas
2015,4102901,79.3,17.2,3.5,28,0,1,3
2015,4103040,88.6,5.7,5.7,120,0,2,6
2015,4103354,70.5,11.5,18.0,60,0,1,3
2015,4103453,81.8,18.2,0.0,38,0,1,3
2015,4103602,97.8,2.2,0.0,147,0,1,6
2015,4103909,74.0,2.0,24.0,58,19,1,3
2015,4104006,71.3,12.5,16.2,313,0,1,10
2015,4104204,92.0,1.5,6.5,481,0,4,19
2015,4104253,81.0,4.2,14.8,133,0,1,6
2015,4104303,94.4,5.1,0.5,222,0,1,8
2015,4104402,87.6,5.6,6.8,178,0,3,8
2015,4104428,93.3,4.4,2.3,43,0,1,3
2015,4104451,84.6,5.8,9.6,54,0,1,3
2015,4104659,96.6,3.4,0.0,32,0,1,3
2015,4104709,88.9,3.7,7.4,28,0,1,3
2015,4104808,97.8,0.9,1.3,237,0,4,12
2015,4104907,90.7,7.5,1.8,113,0,2,6
2015,4105003,89.6,10.4,0.0,48,0,1,3
2015,4105201,86.2,13.8,0.0,159,0,1,6
2015,4105300,71.1,17.8,11.1,49,0,1,3
2015,4105409,88.3,8.3,3.4,189,20,3,10
2015,4105706,87.5,0.0,12.5,32,0,1,3
2015,4106001,67.6,8.8,23.6,31,0,1,3
2015,4106209,98.4,1.6,0.0,57,0,1,3
2015,4106456,86.8,8.8,4.4,103,38,3,9
2015,4106506,94.7,3.9,1.4,152,0,4,10
2015,4106803,90.5,5.4,4.1,75,0,1,3
2015,4107009,89.5,10.5,0.0,39,18,1,3
2015,4107108,88.4,10.7,0.9,235,0,1,7
2015,4107124,95.2,4.8,0.0,44,33,1,3
2015,4107207,89.3,6.6,4.1,125,0,2,6
2015,4107546,98.0,0.0,2.0,53,0,2,5
2015,4107603,70.6,15.7,13.7,48,0,1,3
2015,4107736,88.1,7.1,4.8,49,0,1,2
2015,4108403,97.6,0.0,2.4,45,0,1,3
2015,4108502,84.6,3.8,11.6,79,34,1,4
2015,4108650,84.4,6.3,9.3,64,0,1,3
2015,4108700,90.0,0.0,10.0,36,0,1,3
2015,4108957,90.4,9.6,0.0,104,0,1,3
2015,4109302,89.7,5.1,5.2,41,2,1,3
2015,4109401,71.1,6.0,22.9,212,0,2,10
2015,4109500,74.4,22.7,2.9,203,14,4,21
2015,4109609,85.9,14.1,0.0,68,0,1,3
2015,4110078,80.8,6.8,12.4,73,0,1,3
2015,4110102,84.4,15.6,0.0,182,23,1,6
2015,4110201,93.5,1.3,5.2,82,15,1,3
2015,4110508,96.6,0.7,2.7,147,0,2,6
2015,4110706,92.7,1.5,5.8,342,0,4,14
2015,4110805,67.6,26.8,5.6,138,8,1,6
2015,4111258,85.2,3.5,11.3,110,0,1,6
2015,4111407,93.8,1.8,4.4,112,0,1,5
2015,4111506,96.4,0.0,3.6,31,0,1,3
2015,4111803,80.8,1.3,17.9,78,0,1,3
2015,4112009,74.2,11.7,14.1,115,0,1,5
2015,4112504,76.5,6.6,16.9,186,40,3,12
2015,4112959,71.9,9.4,18.7,27,5,1,2
2015,4113205,93.7,3.8,2.5,455,0,5,20
2015,4113254,81.5,4.6,13.9,107,0,2,6
2015,4113304,97.1,0.0,2.9,72,0,2,6
2015,4113452,100.0,0.0,0.0,39,0,1,3
2015,4113700,84.3,15.7,0.0,107,0,1,4
2015,4114302,72.4,25.9,1.7,176,0,1,7
2015,4114401,85.0,12.2,2.8,147,0,3,9
2015,4114500,59.4,15.9,24.7,69,0,1,3
2015,4115408,86.6,13.4,0.0,74,0,1,3
2015,4115739,97.6,2.4,0.0,40,9,1,3
2015,4116059,85.3,7.4,7.3,68,0,1,3
2015,4117057,85.0,9.4,5.6,218,0,5,17
2015,4117271,88.0,4.8,7.2,212,0,3,12
2015,4117305,79.1,9.6,11.3,467,0,8,27
2015,4117602,81.4,13.6,5.0,61,0,2,6
2015,4117701,92.0,5.3,2.7,415,0,3,14
2015,4117800,83.0,17.0,0.0,53,0,1,3
2015,4117909,98.0,2.0,0.0,216,0,1,7
2015,4118204,96.6,3.4,0.0,29,0,1,3
2015,4118501,91.2,8.8,0.0,75,0,1,3
2015,4118709,96.1,3.9,0.0,75,0,1,3
2015,4119301,83.4,5.4,11.2,240,0,4,12
2015,4119509,71.6,13.1,15.3,624,22,2,18
2015,4119608,87.5,5.2,7.3,323,0,6,20
2015,4120150,84.2,5.3,10.5,19,0,1,3
2015,4120606,88.6,5.6,5.8,928,0,7,35
2015,4120903,91.5,1.7,6.8,291,0,5,18
2015,4121000,89.9,4.3,5.8,72,0,1,3
2015,4121208,88.9,3.7,7.4,411,0,4,17
2015,4121406,98.9,1.1,0.0,93,0,1,5
2015,4121505,85.1,8.1,6.8,147,0,2,6
2015,4121703,89.1,2.9,8.0,269,0,3,14
2015,4121752,79.6,20.4,0.0,50,0,1,3
2015,4121802,86.0,4.7,9.3,43,0,1,3
2015,4121901,80.0,10.0,10.0,46,0,1,3
2015,4122008,79.6,16.5,3.9,100,0,1,4
2015,4122156,80.6,15.1,4.3,748,0,4,47
2015,4122206,85.8,10.8,3.4,202,0,2,9
2015,4122305,89.5,7.5,3.0,233,0,2,9
2015,4122651,91.9,6.7,1.4,150,0,2,9
2015,4123303,86.4,13.6,0.0,25,0,1,3
2015,4123857,88.5,5.4,6.1,268,0,4,17
2015,4123907,93.4,2.5,4.1,133,0,1,5
2015,4124020,78.9,15.8,5.3,17,0,1,1
2015,4124103,70.9,12.8,16.3,139,0,2,6
2015,4124707,67.2,16.4,16.4,68,0,1,5
2015,4124806,97.3,1.3,1.4,80,0,1,3
2015,4125100,82.3,5.8,11.9,326,0,3,13
2015,4125506,96.3,2.8,0.9,225,0,1,7
2015,4125605,88.1,8.9,3.0,365,0,3,16
2015,4125704,93.5,6.5,0.0,48,0,2,6
2015,4126207,91.8,0.0,8.2,64,0,2,5
2015,4126306,72.7,5.8,21.5,141,0,1,4
2015,4126678,32.6,67.4,0.0,39,0,1,3
2015,4127007,72.9,27.1,0.0,60,0,1,3
2015,4127601,84.7,3.8,11.5,239,0,1,10
2015,4127700,95.6,4.4,0.0,319,27,1,9
2015,4127858,78.9,21.1,0.0,39,0,1,3
2015,4127882,98.1,1.9,0.0,51,0,1,3
2015,4127965,84.0,2.7,13.3,219,135,3,11
2015,4128104,94.7,5.3,0.0,101,0,1,3
2015,4128203,85.4,4.9,9.7,39,0,1,3
2015,4128500,81.8,12.1,6.1,34,0,1,3
2015,4128633,87.5,9.2,3.3,153,0,1,7
2015,4200101,78.4,4.7,16.9,202,0,2,12
2015,4200408,90.0,10.0,0.0,155,0,1,6
2015,4200903,66.7,28.6,4.7,83,0,1,4
2015,4201000,98.4,0.0,1.6,65,0,1,3
2015,4201505,69.6,0.0,30.4,24,0,1,3
2015,4202305,42.9,57.1,0.0,14,585,1,2
2015,4202800,90.1,6.6,3.3,91,0,2,6
2015,4203105,87.5,12.5,0.0,24,0,1,2
2015,4203402,73.3,12.0,14.7,78,0,1,6
2015,4203501,94.4,5.6,0.0,115,0,1,5
2015,4203600,79.2,16.7,4.1,47,0,1,3
2015,4203709,94.6,0.0,5.4,38,0,1,2
2015,4203808,96.4,2.9,0.7,143,0,1,6
2015,4204202,64.9,22.3,12.8,203,0,3,11
2015,4204301,94.0,6.0,0.0,50,0,1,3
2015,4204558,64.3,21.4,14.3,15,0,1,2
2015,4204806,92.7,7.3,0.0,58,0,1,3
2015,4204905,79.4,17.5,3.1,57,0,1,3
2015,4205001,87.1,5.5,7.4,165,0,2,11
2015,4205100,94.1,0.0,5.9,36,0,1,2
2015,4205175,64.5,3.2,32.3,31,0,1,2
2015,4205308,90.6,1.9,7.5,54,0,1,3
2015,4205456,97.4,2.6,0.0,37,0,1,2
2015,4205506,82.1,5.1,12.8,39,0,1,3
2015,4207205,92.0,1.6,6.4,132,0,2,8
2015,4207304,78.5,10.1,11.4,79,0,1,3
2015,4207650,81.5,16.7,1.8,55,16,1,3
2015,4207684,68.2,18.2,13.6,158,0,1,7
2015,4207700,90.9,0.0,9.1,22,0,1,3
2015,4208104,93.1,6.9,0.0,163,0,3,9
2015,4208401,96.7,1.3,2.0,154,0,3,8
2015,4208906,82.6,13.5,3.9,158,0,1,7
2015,4209102,75.8,16.7,7.5,237,0,2,10
2015,4209151,93.0,0.0,7.0,73,0,2,5
2015,4209300,86.0,3.7,10.3,107,0,1,16
2015,4209409,84.8,10.3,4.9,230,0,3,14
2015,4209706,100.0,0.0,0.0,8,0,1,1
2015,4210209,89.7,5.1,5.2,38,0,1,3
2015,4210605,88.2,10.9,0.9,121,0,2,6
2015,4210902,87.9,0.0,12.1,33,0,1,3
2015,4211801,100.0,0.0,0.0,42,0,1,2
2015,4212007,94.9,1.7,3.4,58,0,1,3
2015,4212106,97.7,0.0,2.3,44,0,1,3
2015,4212205,93.4,3.9,2.7,79,0,1,4
2015,4212650,91.7,8.3,0.0,212,0,2,11
2015,4212700,94.1,3.9,2.0,50,16,1,2
2015,4214003,85.7,7.1,7.2,30,0,1,3
2015,4214201,93.5,2.2,4.3,48,0,1,3
2015,4214607,92.2,7.8,0.0,51,0,1,2
2015,4214805,86.6,9.7,3.7,373,0,1,14
2015,4215075,91.4,5.7,2.9,70,22,1,3
2015,4215653,90.7,9.3,0.0,380,0,1,12
2015,4215679,95.8,2.3,1.9,215,0,1,8
2015,4216255,86.8,13.2,0.0,55,0,1,2
2015,4216305,94.4,0.0,5.6,36,0,1,2
2015,4216701,78.9,11.1,10.0,88,0,2,6
2015,4216800,87.5,8.3,4.2,271,0,3,13
2015,4216909,100.0,0.0,0.0,53,0,1,2
2015,4217204,97.7,2.3,0.0,180,0,1,7
2015,4217303,94.7,2.6,2.7,77,0,2,6
2015,4217501,77.8,13.9,8.3,71,0,2,6
2015,4218004,90.7,4.0,5.3,150,0,1,5
2015,4218707,74.4,5.6,20.0,125,0,1,6
2015,4219705,92.5,3.8,3.7,55,31,1,3
2015,4300109,65.9,31.8,2.3,46,0,1,3
2015,4300406,74.7,17.3,8.0,435,27,5,25
2015,4300802,92.3,5.1,2.6,38,12,1,3
2015,4302055,85.7,14.3,0.0,56,5,1,2
2015,4302253,97.6,1.2,1.2,83,0,1,4
2015,4302378,92.1,5.5,2.4,172,0,1,7
2015,4302501,93.8,6.2,0.0,35,0,1,3
2015,4302808,80.5,13.4,6.1,218,0,3,14
2015,4303004,70.6,23.5,5.9,82,0,1,6
2015,4303509,84.4,12.8,2.8,110,0,1,4
2015,4304200,73.4,12.7,13.9,76,0,1,3
2015,4304358,58.2,23.0,18.8,123,8,1,4
2015,4304507,85.0,9.4,5.6,513,0,5,24
2015,4304655,85.2,10.2,4.6,89,0,1,7
2015,4304705,64.4,6.7,28.9,43,0,1,3
2015,4304853,95.0,0.0,5.0,38,0,1,3
2015,4305108,80.8,16.2,3.0,414,0,2,18
2015,4305124,78.3,0.9,20.8,115,0,1,6
2015,4306205,78.7,9.6,11.7,93,0,1,6
2015,4306601,81.9,17.1,1.0,109,0,1,4
2015,4306767,68.6,15.7,15.7,234,0,1,10
2015,4306908,90.5,2.9,6.6,143,0,1,7
2015,4307005,96.8,3.2,0.0,253,0,1,9
2015,4307104,80.0,17.5,2.5,46,0,1,3
2015,4307500,71.2,24.7,4.1,74,2,1,4
2015,4308102,86.8,12.4,0.8,135,9,1,5
2015,4308300,80.6,7.5,11.9,105,5,1,6
2015,4308508,90.2,9.8,0.0,306,0,2,8
2015,4309209,73.8,19.5,6.7,490,0,2,16
2015,4309654,72.9,11.4,15.7,299,0,2,12
2015,4310538,78.0,6.7,15.3,165,13,1,8
2015,4311007,93.8,0.0,6.2,33,0,1,3
2015,4311106,88.3,7.8,3.9,105,0,2,5
2015,4311155,80.4,14.3,5.3,58,0,1,3
2015,4311205,84.3,15.3,0.4,277,0,1,11
2015,4311304,98.8,1.2,0.0,167,0,1,8
2015,4311601,85.7,14.3,0.0,28,0,1,2
2015,4311718,92.0,7.1,0.9,114,0,2,10
2015,4311734,83.1,12.3,4.6,65,20,1,4
2015,4311775,90.9,0.0,9.1,44,0,1,3
2015,4312500,84.3,14.6,1.1,87,0,1,6
2015,4313375,74.1,18.5,7.4,56,0,1,3
2015,4313409,88.5,1.5,10.0,275,0,1,11
2015,4313706,92.9,7.1,0.0,236,0,1,9
2015,4314407,58.5,32.5,9.0,422,0,3,21
2015,4314605,81.4,14.9,3.7,161,0,2,8
2015,4314779,98.5,0.0,1.5,69,10,1,2
2015,4315107,92.2,7.8,0.0,52,31,1,3
2015,4315404,50.3,41.6,8.1,185,17,2,9
2015,4315701,81.4,9.3,9.3,116,10,1,5
2015,4316105,92.3,0.0,7.7,12,259,1,1
2015,4316907,64.5,33.9,1.6,64,0,1,3
2015,4316972,87.5,10.0,2.5,42,11,1,3
2015,4317103,82.4,0.0,17.6,54,13,1,3
2015,4317202,91.5,7.7,0.8,255,16,1,10
2015,4317301,83.6,1.8,14.6,106,0,1,7
2015,4317509,82.2,17.8,0.0,74,18,1,3
2015,4317608,91.2,4.1,4.7,147,0,1,7
2015,4317707,86.0,11.6,2.4,180,0,2,11
2015,4317806,86.2,12.0,1.8,454,6,1,16
2015,4318002,85.3,10.3,4.4,156,0,2,11
2015,4318101,91.6,2.4,6.0,84,10,2,6
2015,4318200,82.9,6.3,10.8,106,0,1,5
2015,4318408,83.4,11.0,5.6,149,21,1,6
2015,4318507,58.1,37.2,4.7,138,26,2,8
2015,4318614,89.8,3.4,6.8,56,9,1,3
2015,4318804,75.4,18.8,5.8,405,0,2,20
2015,4318903,75.6,15.6,8.8,45,37,1,3
2015,4319208,86.7,0.0,13.3,32,19,1,3
2015,4319604,82.9,14.3,2.8,36,10,1,3
2015,4319737,73.5,1.0,25.5,101,9,1,8
2015,4319802,87.3,11.3,1.4,510,8,1,19
2015,4320503,91.1,8.9,0.0,374,7,1,13
2015,4320859,76.9,15.4,7.7,52,33,1,3
2015,4321204,84.3,3.9,11.8,53,55,1,3
2015,4322400,89.3,1.9,8.8,168,21,3,13
2015,4322608,86.1,3.6,10.3,275,8,3,14
2015,4323002,75.8,20.1,4.1,799,121,3,32
2015,5000609,81.3,8.4,10.3,228,17,1,6
2015,5000856,72.3,12.8,14.9,51,35,1,3
2015,5001102,73.4,25.4,1.2,521,0,4,27
2015,5001243,97.7,0.0,2.3,46,7,1,3
2015,5001904,78.8,8.1,13.1,98,0,1,4
2015,5002308,100.0,0.0,0.0,8,0,1,3
2015,5002407,89.5,7.5,3.0,139,21,2,7
2015,5002605,92.3,3.8,3.9,52,24,1,6
2015,5002704,76.5,10.9,12.6,236,50,2,12
2015,5003207,57.1,14.3,28.6,13,0,1,3
2015,5003454,83.3,9.1,7.6,135,84,3,9
2015,5003488,88.0,6.4,5.6,119,0,2,6
2015,5003702,79.4,13.6,7.0,486,67,3,19
2015,5003751,100.0,0.0,0.0,17,0,1,3
2015,5003801,80.5,19.5,0.0,87,7,1,5
2015,5004007,91.7,8.3,0.0,38,23,1,3
2015,5004403,100.0,0.0,0.0,28,52,1,3
2015,5004502,79.1,9.7,11.2,194,"3,330",3,11
2015,5004700,66.0,12.4,21.6,102,0,1,5
2015,5004908,86.1,11.1,2.8,45,0,1,3
2015,5005103,76.9,23.1,0.0,37,21,1,3
2015,5005608,65.8,19.6,14.6,307,0,2,12
2015,5005806,81.6,9.2,9.2,203,0,3,9
2015,5006200,83.6,8.4,8.0,428,6,2,17
2015,5006606,83.5,9.0,7.5,"1,038",0,5,39
2015,5007802,92.3,7.7,0.0,38,0,1,3
2015,5007901,81.7,6.8,11.5,564,0,3,30
2015,5008008,59.7,27.8,12.5,67,0,1,3
2015,5008305,75.0,8.8,16.2,81,0,1,5
2015,5008404,83.3,7.6,9.1,67,7,2,6
2015,5100102,86.5,5.6,7.9,129,0,2,8
2015,5100201,84.8,15.2,0.0,255,0,1,17
2015,5100250,83.0,10.0,7.0,283,0,6,17
2015,5100300,50.0,0.0,50.0,35,0,1,3
2015,5100508,76.4,15.5,8.1,161,0,3,9
2015,5101258,67.3,22.8,9.9,103,0,2,7
2015,5101407,69.3,9.6,21.1,406,0,1,23
2015,5101605,69.8,17.0,13.2,54,0,2,5
2015,5101704,65.0,11.0,24.0,342,0,5,23
2015,5101803,80.5,19.5,0.0,266,0,4,17
2015,5101852,100.0,0.0,0.0,117,0,1,6
2015,5101902,67.1,28.7,4.2,239,0,2,22
2015,5102504,71.0,13.4,15.6,"1,009",12,4,53
2015,5102603,80.3,19.7,0.0,381,0,5,28
2015,5102637,74.0,16.9,9.1,508,0,4,18
2015,5102678,57.7,15.3,27.0,297,0,2,15
2015,5102694,70.5,24.4,5.1,75,0,1,6
2015,5102702,100.0,0.0,0.0,26,0,1,1
2015,5102793,81.2,11.1,7.7,213,0,1,15
2015,5102850,75.4,21.4,3.2,135,0,2,8
2015,5103007,66.9,5.6,27.5,302,0,2,19
2015,5103056,48.1,10.2,41.7,128,0,3,9
2015,5103205,73.3,10.6,16.1,189,0,4,13
2015,5103254,57.3,10.9,31.8,694,0,2,40
2015,5103304,86.2,1.0,12.8,201,0,2,14
2015,5103353,81.6,9.0,9.4,383,29,5,28
2015,5103379,71.9,7.3,20.8,324,0,2,17
2015,5103502,79.7,14.3,6.0,139,39,3,9
2015,5103858,85.7,14.3,0.0,105,44,3,7
2015,5103908,77.8,20.6,1.6,256,0,6,17
2015,5103957,81.8,4.5,13.7,24,0,1,2
2015,5104104,82.1,16.3,1.6,250,16,1,18
2015,5104203,58.0,34.0,8.0,52,0,1,3
2015,5104542,55.7,29.5,14.8,62,13,1,4
2015,5104609,58.3,19.0,22.7,305,0,1,11
2015,5104807,68.6,31.4,0.0,35,0,1,3
2015,5104906,80.0,13.0,7.0,234,40,3,16
2015,5105002,88.8,10.3,0.9,112,0,1,5
2015,5105101,72.2,24.3,3.5,169,0,4,14
2015,5105150,82.9,10.8,6.3,696,0,3,31
2015,5105200,70.6,25.1,4.3,247,0,5,15
2015,5105309,30.0,70.0,0.0,12,8,1,1
2015,5105507,74.0,15.4,10.6,111,0,1,6
2015,5105606,63.4,31.1,5.5,196,0,2,14
2015,5105622,89.1,9.9,1.0,104,0,2,8
2015,5105903,62.6,15.6,21.8,155,6,1,7
2015,5106109,78.5,6.2,15.3,569,0,5,34
2015,5106158,63.7,10.8,25.5,234,0,1,10
2015,5106216,87.0,1.4,11.6,230,0,2,17
2015,5106224,88.4,10.3,1.3,225,0,1,11
2015,5106232,81.8,18.2,0.0,56,0,1,5
2015,5106240,74.1,4.7,21.2,90,6,1,3
2015,5106265,71.0,7.1,21.9,161,0,1,10
2015,5106281,54.4,21.3,24.3,139,0,1,8
2015,5106299,94.3,4.7,1.0,111,0,1,4
2015,5106307,73.5,18.1,8.4,87,18,3,7
2015,5106422,70.1,22.2,7.7,359,0,2,18
2015,5106505,70.8,24.8,4.4,327,0,2,16
2015,5106778,82.1,9.4,8.5,125,0,2,9
2015,5106802,84.4,12.5,3.1,67,6,2,5
2015,5106828,82.9,9.9,7.2,297,0,4,23
2015,5107008,68.6,16.2,15.2,209,0,4,12
2015,5107040,80.2,10.3,9.5,128,0,3,8
2015,5107065,83.0,17.0,0.0,233,0,2,11
2015,5107107,89.8,4.2,6.0,126,546,3,10
2015,5107263,96.4,3.6,0.0,28,22,1,3
2015,5107297,78.6,0.0,21.4,57,19,1,6
2015,5107305,66.3,2.2,31.5,86,32,1,4
2015,5107354,67.1,15.0,17.9,177,37,2,9
2015,5107578,59.0,4.9,36.1,62,5,2,5
2015,5107602,72.1,8.0,19.9,319,18,2,18
2015,5107701,79.0,14.3,6.7,121,0,2,8
2015,5107776,58.7,23.3,18.0,226,410,3,15
2015,5107800,66.9,19.7,13.4,788,0,10,43
2015,5107925,66.7,18.3,15.0,131,0,1,5
2015,5107941,73.9,3.9,22.2,205,0,2,12
2015,5107958,66.4,12.4,21.2,418,0,7,29
2015,5108055,88.6,7.4,4.0,457,0,2,21
2015,5108352,72.9,20.3,6.8,182,0,1,10
2015,5108402,48.7,21.4,29.9,230,0,1,6
2015,5108907,69.6,5.1,25.3,82,0,1,4
2015,5108956,76.3,7.9,15.8,36,0,1,3
2015,5200175,97.6,2.4,0.0,45,0,1,5
2015,5201108,84.1,11.2,4.7,258,39,2,11
2015,5203104,90.6,3.8,5.6,55,0,1,3
2015,5205109,89.1,9.4,1.5,140,0,2,7
2015,5205307,95.3,0.0,4.7,43,9,1,6
2015,5205406,93.1,5.3,1.6,546,20,1,17
2015,5205901,88.9,11.1,0.0,11,46,1,2
2015,5206206,92.2,5.9,1.9,184,0,1,7
2015,5206404,98.4,0.0,1.6,64,9,1,4
2015,5207907,94.6,5.4,0.0,310,20,1,18
2015,5208004,90.3,6.4,3.3,394,35,5,25
2015,5208301,85.1,13.5,1.4,72,7,1,3
2015,5209705,77.8,22.2,0.0,27,116,1,1
2015,5210208,83.3,16.3,0.4,279,0,1,9
2015,5212303,92.0,0.0,8.0,37,94,1,3
2015,5212501,96.2,2.9,0.9,218,52,3,11
2015,5213087,92.2,3.4,4.4,117,26,1,6
2015,5213509,92.5,1.9,5.6,51,64,2,4
2015,5213806,86.9,11.1,2.0,180,172,1,11
2015,5214051,85.9,6.4,7.7,84,31,1,7
2015,5214861,98.2,0.0,1.8,68,26,1,4
2015,5215306,91.9,0.0,8.1,121,29,1,15
2015,5215603,77.9,9.1,13.0,353,0,2,15
2015,5217104,92.3,7.7,0.0,30,64,1,3
2015,5217302,88.1,8.7,3.2,133,26,1,6
2015,5217609,85.8,7.8,6.4,149,26,1,6
2015,5218300,90.6,5.7,3.7,54,40,1,3
2015,5218904,95.3,0.0,4.7,46,34,3,8
2015,5219456,80.0,5.7,14.3,36,7,1,3
2015,5219803,92.5,3.0,4.5,67,0,1,5
2015,5221577,94.6,0.0,5.4,40,0,1,3
2015,5221809,91.3,5.9,2.8,426,8,1,16
2015,5222302,94.3,5.7,0.0,128,13,1,5
2015,5300108,79.2,16.8,4.0,"2,061",0,12,72
2016,1100015,71.4,0.0,28.6,7,22,1,1
2016,1100023,91.4,8.6,0.0,537,51,1,19
2016,1100031,76.5,0.0,23.5,17,6,1,3
2016,1100049,83.2,5.3,11.5,95,19,5,15
2016,1100064,97.3,1.1,1.6,459,55,1,15
2016,1100072,96.2,0.0,3.8,80,36,2,6
2016,1100080,82.7,2.7,14.6,109,29,1,4
2016,1100098,84.2,0.0,15.8,20,19,1,3
2016,1100114,86.0,1.5,12.5,419,49,3,16
2016,1100122,87.4,1.1,11.5,173,54,4,13
2016,1100130,79.1,12.9,8.0,183,4,1,6
2016,1100189,99.0,1.0,0.0,115,14,1,4
2016,1100205,78.1,8.7,13.2,"1,264",124,10,55
2016,1100254,95.8,0.0,4.2,71,28,1,3
2016,1100304,93.3,0.0,6.7,15,8,2,5
2016,1100338,86.4,0.0,13.6,391,41,2,13
2016,1100502,97.3,2.7,0.0,156,12,1,8
2016,1100700,82.3,8.8,8.9,115,10,1,4
2016,1100924,89.7,0.0,10.3,59,26,1,3
2016,1101005,77.4,0.8,21.8,120,10,1,5
2016,1101450,100.0,0.0,0.0,4,3,1,2
2016,1101476,84.4,0.0,15.6,48,28,1,3
2016,1101492,100.0,0.0,0.0,7,1,1,1
2016,1200013,93.5,3.3,3.2,133,11,2,5
2016,1200054,80.5,9.8,9.7,41,4,1,3
2016,1200104,95.0,0.0,5.0,207,18,1,11
2016,1200138,82.8,0.0,17.2,179,17,8,18
2016,1200179,77.8,9.1,13.1,207,21,2,8
2016,1200203,90.0,4.0,6.0,"1,199",74,16,54
2016,1200302,79.4,5.6,15.0,382,48,13,31
2016,1200328,93.5,0.0,6.5,199,16,1,17
2016,1200336,85.1,0.0,14.9,87,22,3,10
2016,1200385,90.2,0.0,9.8,286,20,4,14
2016,1200401,91.9,3.9,4.2,680,91,16,40
2016,1200427,88.2,0.9,10.9,469,38,10,38
2016,1200435,100.0,0.0,0.0,166,6,2,6
2016,1200450,96.0,3.2,0.8,267,43,7,20
2016,1200500,82.7,1.1,16.2,376,28,19,29
2016,1200609,87.3,3.4,9.3,485,53,13,40
2016,1200708,93.4,0.7,5.9,158,22,11,14
2016,1200807,87.9,8.3,3.8,673,47,8,28
2016,1300029,93.5,0.0,6.5,107,25,2,10
2016,1300060,90.1,9.9,0.0,280,27,3,15
2016,1300086,89.3,0.6,10.1,306,49,4,21
2016,1300102,90.3,9.7,0.0,93,35,1,6
2016,1300144,75.3,0.0,24.7,98,11,1,11
2016,1300201,87.9,0.0,12.1,66,18,1,6
2016,1300300,76.6,0.4,23.0,781,25,2,43
2016,1300409,75.9,0.5,23.6,195,38,1,19
2016,1300508,84.5,0.7,14.8,"1,174",52,7,61
2016,1300607,84.7,7.8,7.5,779,57,2,36
2016,1300631,83.2,2.4,14.4,454,43,2,24
2016,1300680,81.5,2.7,15.8,438,11,1,33
2016,1300706,84.3,8.4,7.3,301,11,2,24
2016,1300805,87.0,11.0,2.0,437,40,5,35
2016,1300839,86.3,3.2,10.5,250,25,2,19
2016,1300904,83.9,4.3,11.8,94,11,1,4
2016,1301001,83.9,0.9,15.2,321,38,2,19
2016,1301100,93.0,1.1,5.9,954,53,3,56
2016,1301159,92.0,0.8,7.2,792,80,6,45
2016,1301209,82.8,1.9,15.3,744,79,2,67
2016,1301308,87.0,0.0,13.0,184,36,1,11
2016,1301605,90.6,0.0,9.4,212,23,2,24
2016,1301654,85.3,9.5,5.2,95,11,1,8
2016,1301704,86.1,4.3,9.6,557,59,5,32
2016,1301803,72.0,5.3,22.7,75,9,1,5
2016,1301852,83.9,1.4,14.7,"1,779",126,4,91
2016,1301902,92.0,1.1,6.9,"1,825",64,4,111
2016,1302009,85.7,2.0,12.3,48,21,1,5
2016,1302108,92.4,0.0,7.6,198,49,4,16
2016,1302207,88.4,0.0,11.6,129,18,2,7
2016,1302306,84.9,1.0,14.1,192,42,3,12
2016,1302405,81.7,0.0,18.3,323,35,2,22
2016,1302504,87.5,5.5,7.0,"1,363",64,6,75
2016,1302553,92.8,0.0,7.2,522,25,1,44
2016,1302603,82.3,0.1,17.6,"1,229",42,3,56
2016,1302702,80.4,3.9,15.7,"1,127",59,3,59
2016,1302801,70.2,27.6,2.2,362,24,2,25
2016,1302900,73.2,26.0,0.8,903,11,2,49
2016,1303007,89.4,0.5,10.1,651,35,4,37
2016,1303106,82.4,0.9,16.7,565,11,1,39
2016,1303205,84.9,1.4,13.7,73,22,1,5
2016,1303304,81.2,0.0,18.8,188,27,2,11
2016,1303403,88.7,1.1,10.2,"1,813",73,4,125
2016,1303502,60.6,39.4,0.0,33,7,1,3
2016,1303536,69.6,10.8,19.6,609,19,2,28
2016,1303569,80.9,0.0,19.1,232,35,1,10
2016,1303601,92.6,0.0,7.4,194,28,3,18
2016,1303700,88.5,11.3,0.2,404,63,4,20
2016,1303809,81.9,2.2,15.9,"1,112",174,9,86
2016,1303908,91.6,2.2,6.2,948,71,5,40
2016,1303957,94.5,3.9,1.6,129,27,2,14
2016,1304005,79.8,7.9,12.3,366,44,2,27
2016,1304062,81.6,0.6,17.8,"1,088",71,4,47
2016,1304104,91.6,7.2,1.2,83,35,1,4
2016,1304203,84.2,2.0,13.8,638,65,4,47
2016,1304237,83.0,4.7,12.3,357,30,2,19
2016,1304260,77.0,23.0,0.0,191,48,3,14
2016,1304302,87.9,0.9,11.2,215,26,1,14
2016,1304401,91.3,6.4,2.3,345,39,3,22
2016,1400027,74.3,10.9,14.8,185,46,6,19
2016,1400050,86.8,5.0,8.2,261,58,8,24
2016,1400100,82.2,12.2,5.6,433,89,8,27
2016,1400159,85.9,6.3,7.8,277,57,8,23
2016,1400175,86.5,3.1,10.4,534,97,10,36
2016,1400209,93.3,3.9,2.8,541,75,6,27
