UF,Município,Código IBGE,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
SC,Otacílio Costa,4211751,2651313.21,3268665.7399999998,3723969.06,4641897.34,5587067.340000001,5849156.82,7512671.79,8592178.96,8309082.98,10063911.83,11190546.629999999,12471641.270000001,13621093.19,13306019.059999999,16062643.430000002,17403702.93,10836422.49
SC,Ouro,4211801,427746.38,675149.13,886694.58,1166275.86,1407085.76,1544057.4200000002,1789710.1700000002,2144719.51,2160045.01,2604069.8,2780506.59,2968049.76,3142005.67,3374274.48,4041195.7399999998,5119279.51,3036508.74
SC,Ouro Verde,4211850,221934.51,308421.47,387363.01999999996,372953.62000000005,435508.86999999994,499639.64,661793.5299999999,748800.64,719038.38,853535.31,845627.51,873004.51,992059.2799999999,1027166.34,1273828.69,1549236.0699999998,976209.67
SC,Paial,4211876,134278.64,187097.33000000002,240776.87999999998,269110.21,274919.57999999996,343372.22,532140.61,538187.7000000001,536341.08,567225.19,600635.24,709610.06,818406.71,860110.9999999999,1058227.71,1241587.65,887688.33
SC,Painel,4211892,219421.40999999997,230874.12000000002,337360.89999999997,385958.10000000003,514291.93999999994,491033.31,566225.1900000001,574399.9299999999,624428.37,621048.4400000001,765676.35,777192.7599999999,885839.89,967133.5,1107582.15,1172028.36,802576.1900000001
SC,Palhoça,4211900,10431773.0,15336943.0,18788212.65,22359649.07,26030479.619999997,30249530.869999997,33937513.199999996,38512981.19,39640422.57,43545482.35,48236076.510000005,55396090.37,63307927.61,71899576.64,87487076.34,115423831.99,75260978.33
SC,Palma Sola,4212007,1034919.57,1278475.79,1389106.29,1605457.27,1759285.44,2018025.07,2626625.71,2962408.25,3108875.48,3398819.9000000004,3614920.2600000002,4261636.38,4277579.840000001,4384816.82,5414213.9,6302747.6899999995,4241188.82
SC,Palmeira,4212056,400229.8,479192.91,690533.88,801327.9299999999,986574.91,981256.16,1101023.5,1216487.56,1262434.22,1391217.29,1328325.31,1447589.8299999998,1582810.6500000001,1534484.7,1888465.29,2098721.57,1333090.98
SC,Palmitos,4212106,1685877.3299999998,2185179.9899999998,2294949.7199999997,2925295.1,3211330.63,3557911.86,4068968.84,4282982.67,4296780.77,4693275.359999999,5217980.68,5626345.850000001,5907849.46,6043063.200000001,7356394.289999999,8988126.85,5810832.7
SC,Papanduva,4212205,1304681.0,1778263.25,2094598.3900000001,2657785.96,3303278.08,4331461.6899999995,5004656.67,5136450.88,5689208.13,6300681.0,7378031.93,7995082.08,8272506.14,8166606.53,9948937.709999999,10744085.7,7378384.220000001
SC,Paraíso,4212239,724303.7999999999,849857.62,923706.17,1084043.65,1015699.79,1177206.8,1388509.25,1483490.4,1563587.57,1874811.51,1887703.59,2141792.6599999997,2364186.61,2271430.9899999998,2753962.35,3240103.94,2032648.53
SC,Passo de Torres,4212254,882259.8799999999,1029758.41,1306024.37,1518021.6199999999,1889030.2,2112184.48,3600291.55,3943553.5,4485916.720000001,5315951.14,6114080.680000001,7710000.250000001,8654861.21,9008451.16,11222228.48,14060173.41,9914488.56
SC,Passos Maia,4212270,857325.83,1061112.47,1165081.69,1520420.8,2039590.22,2192790.69,2389216.5900000003,2532479.1900000004,2111236.62,2826677.36,2550735.78,2862148.1199999996,2767567.87,2625828.12,3080503.39,2771967.1900000004,2112146.0799999996
SC,Paulo Lopes,4212304,1008270.0,1352594.02,1376970.4,1631767.5500000003,1870616.4000000001,1887211.68,2260964.23,2422077.29,2465438.64,2654072.43,3158636.8200000003,3710668.16,4391395.87,4644434.7299999995,5819110.41,8674409.93,5625721.25
SC,Pedras Grandes,4212403,360298.21,419643.49,482323.64,672474.17,705015.0399999999,858706.1699999999,889570.64,941400.13,1021298.1299999999,1030487.9299999999,1223659.09,1357532.55,1619304.08,1773615.42,2036164.99,2432813.35,1533335.49
SC,Penha,4212502,3282433.7299999995,4352338.77,5187604.53,6434030.2,8149488.12,9434643.36,11278167.37,12191766.86,12531215.1,13834810.64,15242652.67,16753572.139999999,19265880.76,21994413.38,27956331.99,34230696.4,23111221.29
SC,Peritiba,4212601,307869.56,395740.63,461211.60000000003,612450.0599999999,685407.15,738291.0100000001,957295.66,1074842.6400000001,1083935.3699999999,1170876.62,1259374.27,1386615.67,1608975.3699999999,1676753.93,2030561.63,1996466.11,1489176.07
SC,Pescaria Brava,4212650,,,,,,,,3065182.5999999996,3172093.2499999995,4263984.53,4783298.58,5253654.2299999995,5733925.88,5799007.37,7116256.27,8242142.34,5630039.87
SC,Petrolândia,4212700,621110.5,768965.9099999999,954218.67,1104652.31,1188359.58,1307819.86,1896840.6500000001,2041131.5,2221909.0300000003,2417716.73,2676923.13,2982287.88,3256054.77,3285997.9599999995,4029074.1799999997,5045137.96,3208302.36
SC,Pinhalzinho,4212908,1711083.1300000001,2670986.09,3097195.7,3839269.7099999995,4478163.0,4834817.85,5989120.12,6197387.0200000005,6265490.19,6948155.33,7434343.009999999,8760353.22,9442635.68,9829832.290000001,12275428.94,15095187.95,10044673.43
SC,Pinheiro Preto,4213005,329998.39999999997,408662.33,517281.6,616652.26,822029.3300000001,933156.11,981598.78,1101958.22,1083675.3900000001,1245776.3199999998,1304617.97,1496162.89,1711460.26,1642866.29,2068957.5599999998,2632343.25,1788148.74
SC,Piratuba,4213104,924957.4600000001,1140754.62,1379959.1900000002,1637570.33,1955312.8699999999,2332866.0900000003,2735272.89,3050623.29,3049950.9099999997,3508041.6000000006,3739029.49,4138185.63,4641652.390000001,4657760.0,5682900.16,6489742.989999999,4185563.4999999995
SC,Planalto Alegre,4213153,278600.76,339141.06,434372.72000000003,535218.8099999999,545885.0700000001,540181.63,649881.3099999999,778274.79,896069.08,983857.4999999999,1025095.87,1187265.94,1251505.71,1254996.08,1572817.14,2070992.4200000002,1357006.13
SC,Pomerode,4213203,4384454.430000001,6048078.499999999,6840311.75,8143131.92,9887207.77,11080137.0,13402001.299999999,15328268.0,15815841.87,17930510.349999998,19844437.45,22052282.8,23316106.339999996,23593944.419999998,28913265.740000002,33948189.58,21368036.4
SC,Ponte Alta,4213302,556145.24,720829.78,993022.3500000001,1260115.06,1437316.8,1461227.74,1626804.54,1830578.5000000002,1794388.8000000003,2174206.1399999997,2207592.67,2537431.92,2654389.6,2840026.0399999996,3081648.5700000003,3511680.31,2272477.23
SC,Ponte Alta do Norte,4213351,640262.4400000001,760654.3799999999,836438.3,1030120.99,1040361.7599999999,1100226.42,1567505.43,1521037.4899999998,1433118.02,1641787.59,1665844.42,1901746.5000000002,2079173.52,2233351.4,2670206.4,2877891.62,1900660.4
SC,Ponte Serrada,4213401,1764683.68,2333172.89,2443501.9499999997,2870874.83,3447537.33,3792181.7900000005,4656672.21,4826708.52,4915365.37,5365169.44,5817983.449999999,5721054.7,5839932.09,6100934.18,7134133.290000001,9095826.049999999,5947826.1899999995
SC,Porto Belo,4213500,1803366.04,2466470.78,3405490.55,4084670.97,5306132.33,6231457.68,7892049.930000001,9597610.89,9836258.14,10794075.62,12171324.86,13351757.149999999,15281201.440000001,16130264.22,19305003.97,24799686.939999998,18311662.55
SC,Porto União,4213609,2519506.9299999997,3488140.63,4350823.2700000005,5827378.359999999,7013350.720000001,7222010.37,9006010.39,10059673.27,9698479.44,10669616.76,10862764.430000002,12273475.690000001,12259205.73,10838002.2,12908948.06,14072446.16,9315061.33
SC,Pouso Redondo,4213708,1264280.83,1813559.08,2231183.0700000003,2933297.5599999996,3402326.28,3713975.4499999997,4343116.46,4967061.51,5036488.67,5875969.14,6055818.669999999,6769881.57,7035895.92,7401214.779999999,9063158.67,10821724.67,7459817.63
SC,Praia Grande,4213807,641364.64,905696.26,1176789.28,1695290.97,2137323.19,2304722.98,2704162.21,2897768.06,3102808.56,3723839.8900000006,3713971.9499999997,4550238.25,4886159.54,4765910.28,5853460.279999999,6854056.100000001,4186974.17
SC,Presidente Castelo Branco,4213906,206509.30000000002,273291.26,350951.29,418971.26999999996,418037.16000000003,494005.43,588682.78,576307.77,566744.16,646266.48,669289.77,707464.52,827840.42,987655.64,1229386.56,1491226.4500000002,932092.82
SC,Presidente Getúlio,4214003,1575206.71,2336019.1700000004,2760346.4899999998,3405992.51,4064518.7399999998,4567134.970000001,5526708.21,6261244.02,6347068.52,7024821.93,7560991.04,9506589.34,10767048.04,10416884.1,13157175.39,15026181.86,10147504.42
SC,Presidente Nereu,4214102,222050.56,317113.38,432748.66,505306.72,628668.7,716771.5399999999,803460.14,891055.08,757147.57,1009026.5400000002,1022555.28,1086224.6300000001,1243500.1,1162048.85,1458346.5699999998,1683696.58,1074453.8299999998
SC,Princesa,4214151,515195.48,634461.79,638654.3600000001,805729.1900000001,916415.1000000001,998349.69,1296648.48,1409922.07,1455728.78,1178659.71,1336010.04,1415025.26,1524367.79,1624207.43,2008332.1199999999,2537463.88,1613886.57
SC,Quilombo,4214201,1103124.01,1413875.43,1654840.34,1720106.18,2054764.32,2369154.9,2613359.46,2970359.03,3099197.99,3228400.11,3470200.48,4013634.12,4479666.59,4504461.98,5548682.2,6872024.390000001,4592504.57
SC,Rancho Queimado,4214300,130808.74999999999,178540.61000000002,304197.04,392960.4199999999,429150.25,476948.62,580762.13,667423.61,739360.66,895292.06,1047043.87,1082006.17,1230321.83,1408287.85,1646607.19,1895655.1800000002,1428688.91
SC,Rio Fortuna,4214904,483118.3,613791.4,730280.01,843045.18,967586.6299999999,1036311.3500000001,1143738.36,1500779.9999999998,1619747.19,1906798.0,2118044.47,2218158.6300000004,2549376.79,2541082.65,3219469.7600000002,3973238.2399999998,2523544.35
SC,Rio Negrinho,4215000,8433999.950000001,11796839.74,12752650.57,14835173.24,17225641.34,18413045.77,21308017.080000002,22357601.94,23469803.43,25374770.110000003,26926303.86,28876595.59,31066031.78,31235327.049999997,37696403.51,43150530.69,26143709.73
SC,Rio Rufino,4215059,299856.85,407113.74000000005,504460.88999999996,649565.45,644803.82,703086.75,834271.52,926644.7000000001,690773.2699999999,701656.62,827441.4800000001,1078198.6099999999,1234763.99,1231698.82,1716536.5699999998,2235050.21,1379243.22
SC,Rio das Antas,4214409,1008664.34,1233312.58,1423807.32,1748614.96,1813057.8299999998,2077176.27,2831527.17,3541321.6999999997,3910913.72,4527266.9799999995,4678092.16,5224875.1899999995,5553474.53,5500052.79,6683725.97,8056506.649999999,5228721.04
SC,Rio do Campo,4214508,640688.41,836402.7099999998,1150548.47,1249012.37,1508512.1900000002,1424819.2,1505599.08,1573420.03,1690550.9300000002,1891208.01,2239086.5300000003,2519895.64,2858349.88,3028876.23,3680117.03,4504561.29,2727409.39
SC,Rio do Oeste,4214607,803308.9099999999,1079473.4200000002,1344658.46,1602655.82,1918666.35,2090793.1300000001,2357127.5300000003,2578342.46,2641933.52,2884031.8800000004,3150803.6199999996,3411938.1399999997,3705031.42,3762874.36,4598702.8,5387417.15,3465930.2800000003
SC,Rio do Sul,4214805,5203951.26,8247655.21,10944532.63,13926990.01,16921402.400000002,18453221.9,21342400.59,24161244.569999997,23566798.3,26624930.82,27987209.62,31468535.509999998,34087373.230000004,34443989.64,41883884.400000006,50140386.25,30100580.32
SC,Rio dos Cedros,4214706,1108011.5799999998,1473501.38,1811596.7400000002,2033833.42,2577078.2399999998,2691709.54,3345048.4600000004,4157682.1300000004,3822371.3,4517936.069999999,4892967.319999999,5373931.26,5727939.27,6160188.670000001,7568352.3,8312934.37,6637330.14
SC,Riqueza,4215075,616023.12,826604.5,920970.73,971898.6900000001,1086624.99,1367487.79,1412093.99,1541342.42,1585117.9200000002,1614393.38,1865341.17,2015794.82,2172423.12,2195483.31,2612606.73,3272687.94,2058086.54
SC,Rodeio,4215109,961229.3099999999,1216478.1400000001,1593896.5100000002,1828948.98,2193288.7399999998,2625087.94,3231447.3,3710585.6199999996,3995037.18,4508764.5600000005,4999397.09,5472310.859999999,6067327.86,6573685.37,8080456.23,9884983.24,6488600.55
SC,Romelândia,4215208,512105.17000000004,722048.46,776692.8899999999,928879.9799999999,965974.9,999918.66,1047504.23,1111826.93,1069623.96,1056113.42,1009791.64,1303790.47,1341479.35,1206481.51,1498777.68,1855377.2,1189745.1400000001
SC,Salete,4215307,1088337.97,1497052.91,1768433.84,1915885.78,2084918.28,1997323.44,2176645.23,2595813.79,2435447.48,2954168.6599999997,3325576.45,3827713.53,3981568.05,4310748.07,5240187.88,6418330.430000001,4128915.19
SC,Saltinho,4215356,416324.28,540536.82,696432.3,910271.73,1093501.36,1114512.84,1307326.81,1434080.33,1460309.67,1513821.7,1726625.26,1768338.45,1929179.91,2031054.46,2412061.06,2759092.3,1725338.26
SC,Salto Veloso,4215406,588417.41,916251.7,1150805.85,1549632.39,1850393.94,2088199.1500000001,2433995.54,2575025.4699999997,2483244.65,2861775.2600000002,2891367.9299999997,3596576.94,4176079.59,4167238.08,4893276.3,5884355.29,3489966.4499999997
SC,Sangão,4215455,578042.22,921945.0599999999,1351152.49,1743812.14,2108587.16,2597046.37,2957501.8,3586704.26,3867383.06,4387748.41,3818170.7600000002,4455637.82,4506245.43,4062559.36,5199678.79,6169856.600000001,4407242.93
SC,Santa Cecília,4215505,2715588.9899999998,3235971.6,3612855.01,4041356.1,4498917.22,4957976.13,5596500.74,5866301.85,6062861.83,6964868.409999999,7292943.71,8349383.039999999,9600071.11,9100497.58,11091503.309999999,13204889.879999999,8208528.290000001
SC,Santa Helena,4215554,343015.01999999996,510133.36999999994,425571.26,449384.5,518338.38,602950.88,680700.75,735635.98,711195.91,695141.4199999999,841450.83,1089494.79,1194922.86,1120245.31,1386130.55,1541715.89,1074215.98
SC,Santa Rosa de Lima,4215604,328379.74,370929.17,418646.27999999997,483998.2299999999,565323.78,563141.36,718427.86,991174.89,973400.1600000001,1094879.65,1124937.99,1285642.15,1396094.03,1404838.68,1722512.1,2094458.32,1273304.37
SC,Santa Rosa do Sul,4215653,892029.0700000001,1118909.14,1327308.12,1587149.41,1888206.1400000001,2015475.3599999999,2350249.93,2738314.35,2992595.6799999997,3683403.44,3751871.25,4877656.58,5937362.430000001,5825475.73,7299154.8100000005,10923051.47,6918717.609999999
SC,Santa Terezinha,4215679,1819080.8,2209055.84,2472817.0,2964312.65,3309669.68,3496369.73,3627393.06,3816206.9000000004,3599395.04,3964127.9,4332084.0,4443138.0200000005,4522610.76,4450704.28,5303597.2,6101350.25,3563840.4
SC,Santa Terezinha do Progresso,4215687,350330.33,445347.92,445570.88999999996,528416.33,583978.6699999999,586348.99,764389.3,917072.94,853032.72,898280.86,954566.84,1066308.88,1199449.68,1254338.9500000002,1545858.57,1973683.8,1180570.0899999999
SC,Santiago do Sul,4215695,169214.49,188555.94999999998,213682.30000000002,249602.25,317292.05,317015.33,417566.82,446264.67,544917.71,591281.1599999999,729998.9400000001,774608.19,913195.4500000001,951895.4500000001,1128458.62,1244086.99,817250.3400000001
SC,Santo Amaro da Imperatriz,4215703,2093375.33,2928598.83,3634646.67,4452120.35,4846426.39,5894787.72,6805240.53,7880435.99,7822746.12,9815556.26,10513853.63,12422066.64,13985435.3,14059805.940000001,17898902.950000003,25405470.189999998,15774445.930000002
SC,Saudades,4217303,680139.71,990576.78,1210124.46,1432486.33,1766340.57,1963450.82,2278648.06,2552455.24,2819013.4,3194904.21,3634241.15,4011217.03,4491176.03,5041484.67,6119464.19,6699771.5600000005,4958969.93
SC,Schroeder,4217402,1135765.4000000001,1878819.74,2435376.1900000004,3026236.7800000003,3888058.5,4495837.71,5449703.13,6350781.289999999,6847677.6,7871010.68,8980300.85,10163267.9,10732738.69,11542316.969999999,14537579.11,18827883.77,11275034.9
SC,Seara,4217501,1436717.39,1975759.7,2443753.83,2872075.4,3430578.54,3634508.04,3952818.6,4370409.73,4319932.93,5261049.6899999995,5894463.32,6444891.34,7431518.539999999,7772861.930000001,9738365.200000001,12233267.809999999,7897844.89
SC,Serra Alta,4217550,287641.34,377973.86000000004,490870.32,640461.32,762818.75,780404.3699999999,878893.6699999999,947211.42,1027562.7399999999,1130472.4200000002,1200418.31,1281009.64,1456522.5,1544705.46,1907405.68,2620473.32,1612524.18
SC,Siderópolis,4217600,1092470.2999999998,1443827.0,1809288.68,1978111.02,2095119.88,2374323.91,2841625.63,3224285.89,3456763.9200000004,3937243.32,4377811.9399999995,4673564.4,5296918.29,5451239.93,6610560.76,7999577.66,5446589.71
SC,Sombrio,4217709,3784094.83,5058870.28,6273449.5,7726358.9799999995,9107188.05,9779030.28,11985947.67,12138286.92,13894522.170000002,16264207.559999999,18174766.8,20310568.56,21002354.21,20904364.71,24499766.68,27940710.04,19128484.259999998
SC,Sul Brasil,4217758,390642.44,465335.21,514205.09,628757.1,724464.7899999999,766887.94,856116.4099999999,884441.43,957714.74,1032511.05,1229193.3,1326325.43,1410858.8599999999,1489596.74,1798468.3800000001,2092655.52,1346885.85
SC,São Bento do Sul,4215802,13303603.79,20816419.78,21138503.419999998,23749030.840000004,26496463.069999997,28682585.279999997,33004158.55,35952345.83,37466119.12,41538884.88,44142711.92,48897318.99,53210315.39,53458434.85,64254645.04,70251499.48,46358088.89
SC,São Bernardino,4215752,475430.37999999995,571540.55,656688.16,765913.5,793098.08,804002.9700000001,1611420.98,1982233.47,1862377.4400000002,2063443.38,2125388.1599999997,1349833.6199999999,1404426.0999999999,1468276.7499999998,1771508.3099999998,2214714.53,1433291.79
SC,São Bonifácio,4215901,183340.08,282135.11,325395.23,523913.04,504163.07,730668.4700000001,648075.12,714486.35,682545.11,687908.97,789753.4,812627.5900000001,932375.6,908496.31,1056986.34,1380245.29,967463.0499999999
SC,São Carlos,4216008,986702.56,1359267.19,1935700.6999999997,2029232.9799999997,2456602.5,2168610.66,2441169.65,2730117.7,2576253.95,3182045.0,3415562.11,3730772.1499999994,4227255.010000001,4536079.88,5642828.19,6658128.9799999995,4170427.6
SC,São Cristovão do Sul,4216057,724563.4000000001,940638.5900000001,1140378.74,1186287.1099999999,1517129.1300000001,1635819.5,2059126.39,2344970.76,2468103.95,2790989.52,3233692.72,3508472.99,3663052.72,3823070.0900000003,4595674.13,4408956.09,2774775.2199999997
SC,São Domingos,4216107,452320.98000000004,648791.55,948405.06,1112055.17,1255865.98,1456471.4,1784049.15,2398906.67,2491660.79,2662162.46,2924310.71,3376948.9299999997,3647718.6799999997,3805213.4499999997,4766472.9399999995,5448426.39,3497687.48
SC,São Francisco do Sul,4216206,5323381.61,7219436.220000001,8355317.0600000005,10452271.95,12259548.92,14655992.440000001,16266257.709999999,18795280.95,18870665.93,21188087.2,23778565.549999997,26192050.930000003,28519423.41,29581652.169999998,36241368.46,43833334.68,28224825.7
SC,São Joaquim,4216503,2567223.4099999997,3220514.21,3914656.5700000003,4831875.609999999,6003013.1899999995,6065125.01,6480691.760000001,7869371.3100000005,7265072.53,8865916.389999999,9677565.04,10561359.93,11497927.14,12007292.62,14775054.66,17472964.04,11129000.629999999
SC,São José,4216602,24619421.46,30756881.8,36407255.11,41791114.47,47420848.97,50201138.12,56786194.58,60842964.85,62023934.65,68286211.9,75181008.27,85632032.62,93308919.78,97503752.37,121616078.14,149453051.23,97982997.50000001
SC,São José do Cedro,4216701,1404095.58,1579985.04,1974935.0999999999,2484115.09,2942886.5,3203956.69,3637374.04,4121465.62,4775642.16,5147601.46,5746931.89,6294445.660000001,7185808.71,7225673.9,8898253.21,10796148.93,6869250.68
SC,São José do Cerrito,4216800,1391198.07,1678664.6500000001,1803736.0,2277230.7,2315253.0,2514852.36,2729785.1399999997,2873094.42,2636719.97,2744364.39,2999135.8,3062665.13,2994487.45,2693181.3,3163182.06,3957017.58,2411698.6799999997
SC,São João Batista,4216305,2671107.87,3765027.27,4877675.95,5948832.66,7272246.18,8651949.66,10484139.58,11564624.05,11736747.03,14281324.489999998,15888492.159999998,17754732.04,19910039.26,20033325.87,24325138.499999996,28400680.669999998,18129303.080000002
SC,São João do Itaperiú,4216354,304423.76,387994.88999999996,504545.98,629057.13,696003.94,857571.3,903314.3899999999,1083141.08,1221059.26,1421770.66,1502756.12,1879213.48,2051908.98,2483908.26,3353177.4699999997,4029946.36,2770130.92
SC,São João do Oeste,4216255,575135.64,693803.8400000001,829514.0499999999,963394.4299999999,1070231.96,1292689.48,1428505.8900000001,1689392.81,1776918.3399999999,2021132.24,1814322.97,2172876.04,2423818.1,2533070.4,3157833.52,3854631.55,2039688.0499999998
SC,São João do Sul,4216404,942512.47,1482970.9000000001,2042200.3299999998,2025132.48,2170818.08,2422042.69,3295774.17,3794530.8400000003,3603575.79,4195357.39,4581541.99,5312140.13,5703675.789999999,5829039.49,7177281.31,8418322.629999999,5648370.05
SC,São Lourenço do Oeste,4216909,2011211.32,2511570.69,3112407.77,4516240.35,4845130.3,5765302.09,11325921.82,12707108.5,12603818.780000001,14179117.73,14585078.57,15792821.01,17225616.92,17771248.03,21987813.56,26991268.020000003,17627532.19
SC,São Ludgero,4217006,1143663.97,1631791.6900000002,1905190.59,2145979.23,2572718.41,2894340.29,3513596.68,3908104.63,4316222.8100000005,4716822.359999999,5091481.04,6137350.77,6668549.33,7145457.39,8757559.33,10337187.65,7329337.33
SC,São Martinho,4217105,212246.50999999998,295051.72,397619.2,444982.31,531575.05,591006.78,701137.75,922887.6799999999,902603.2200000001,944350.1900000001,968871.3799999999,1106885.46,1311546.6199999999,1371958.12,1617773.7,2057538.5999999999,1423357.73
SC,São Miguel DOeste,4217204,3108242.3200000003,4438218.09,4877855.32,6023362.38,6982631.630000001,8637934.04,10204496.299999999,11033603.19,11576565.31,13422286.209999999,15012504.92,16657807.749999998,18040586.73,18797920.47,23314309.869999997,28148355.35,18723139.85
SC,São Miguel da Boa Vista,4217154,171864.11,222454.83,296077.82,368950.61,352324.99,327535.53,423217.81,530502.22,551960.11,550742.97,608745.8,643371.15,697654.5400000002,831168.3300000001,998974.88,1359534.31,787681.85
SC,São Pedro de Alcântara,4217253,366391.61,577456.73,682928.22,836241.89,990578.02,1066878.28,1352600.48,1496453.39,1491541.54,1683911.1300000001,1764670.3399999999,2089135.27,2381549.77,2583633.4899999998,3479657.61,4401785.149999999,2595522.4099999997
SC,Taió,4217808,2001686.21,3364965.71,3917735.2399999998,4513848.65,4869289.67,5425365.65,6270097.359999999,6975076.96,7250515.96,8569230.02,9127874.23,10207513.77,10967104.44,11369638.5,13570432.230000002,16445114.190000001,10776589.92
SC,Tangará,4217907,928636.36,1219650.18,1457568.8199999998,2190691.96,2525040.2800000003,2582835.57,2718957.9099999997,2891966.95,3157983.97,3676631.91,3812724.0300000003,4192494.4800000004,4621033.33,4616219.659999999,5835334.619999999,6693511.509999999,4523186.13
SC,Tigrinhos,4217956,234417.03,339015.56,383773.08,433577.57,447450.36,435351.64999999997,513127.27,648789.34,681636.58,818811.4600000001,815748.31,907155.02,1098092.9000000001,1266118.7799999998,1559788.5100000002,1953872.17,1354510.8800000001
SC,Tijucas,4218004,3965704.5,4575042.81,5644198.55,6856303.92,8120043.609999999,9480335.33,11614748.43,12893236.729999999,14803214.7,16456128.170000002,18125968.150000002,21249771.3,22977593.949999996,24611825.310000002,30652108.35,35207574.95,26506825.020000003
SC,Timbé do Sul,4218103,465027.05999999994,656191.23,909942.74,1047629.0599999999,1178398.32,1448878.63,1713316.42,1825444.89,1958532.24,2063673.54,2371422.53,2496855.14,2855784.6300000004,2805056.13,3467481.77,3568828.04,2324377.73
SC,Timbó,4218202,3810524.51,5612400.16,6657738.13,7936847.350000001,9624813.83,10846825.66,12678643.95,14183232.29,14632807.26,16278222.790000001,17589549.46,20032980.57,22613221.22,22657487.37,27486208.5,30438502.400000002,19776669.82
SC,Timbó Grande,4218251,1682072.3499999999,2149082.83,2383327.16,2764431.8,3138711.4299999997,3331862.02,4409995.68,4579957.75,4340192.42,4980015.71,5433777.5,5649296.84,6410426.0600000005,5990432.31,7457390.760000001,8993200.799999999,5180284.14
SC,Treviso,4218350,142643.46000000002,250191.99000000002,344967.94,371552.5,415873.97,577624.5599999999,615652.94,860093.9099999999,1163251.8699999999,1370543.24,1692149.13,1885530.6300000001,2001656.1199999999,2025079.51,2403834.8,2546496.29,1652801.1199999999
SC,Treze Tílias,4218509,875848.3,1237832.01,1472270.06,1854557.94,2167537.71,2585170.05,3040506.4200000004,3705126.7,4002844.1599999997,4562023.58,5016723.84,5862287.96,6430983.52,6820477.170000001,8373136.050000001,10403515.61,6753559.99
SC,Treze de Maio,4218400,718927.8099999999,958903.01,1109438.0799999998,1252212.87,1446830.67,1583372.7699999998,2048827.89,2241048.0100000002,2465713.4600000004,2751992.07,2878753.43,3179605.52,3753807.31,3958231.1199999996,4731375.7,5891875.58,3903345.65
SC,Trombudo Central,4218608,868314.34,1070361.8699999999,1236109.1400000001,1703194.65,2036499.85,2240142.45,2786688.1199999996,3073515.95,3257141.4099999997,3670678.8800000004,3812420.6599999997,4149147.7300000004,4518491.1899999995,4467161.64,5436613.1,5944170.87,3799172.3499999996
SC,Três Barras,4218301,4437857.14,5148998.9399999995,5215820.09,6573386.25,7606837.88,7978109.9799999995,9539987.86,10010768.24,10102825.06,11226284.120000001,11478489.1,12542135.71,13960431.209999999,13906835.49,16983177.5,19763160.689999998,12960525.940000001
SC,Tubarão,4218707,5894338.7299999995,8942756.370000001,11436603.41,13508228.29,15564944.07,18131169.65,21070438.619999997,23859246.41,24799554.84,27564500.25,28606980.12,31707790.740000002,35349273.0,44724397.52,45992023.26,46993699.449999996,29246013.549999997
SC,Tunápolis,4218756,491565.84,601464.13,693783.64,805129.4,840671.23,1064287.18,1269541.69,1359587.95,1430929.8,1501091.77,1719009.4,1875072.9999999998,1964239.9300000002,2075597.79,2515197.22,2901386.0000000005,1846122.2299999997
SC,Turvo,4218806,1048112.25,1476977.2999999998,1655012.1700000002,2162082.96,2615958.29,3779603.97,4215988.28,4724485.69,4534019.64,4866236.9799999995,5495175.85,5932441.819999999,6604449.890000001,6257137.92,7540229.149999999,8766419.780000001,5416318.28
SC,União do Oeste,4218855,361878.43,444983.69999999995,500529.42000000004,588640.75,639134.87,692734.65,859344.05,971593.06,1039022.87,1110895.43,1152855.41,1181689.9400000002,1220649.1300000001,1190221.85,1452370.73,1788636.67,1310012.41
SC,Urubici,4218905,702153.16,1081051.52,1351325.51,1919382.4400000002,2106298.83,2644399.47,3135844.9,3492228.99,3591420.27,4209437.08,4759710.01,5366561.07,5816092.26,5801008.29,6904894.91,8365140.79,5525948.15
SC,Urupema,4218954,135207.53,187813.82,229751.45,312327.57,351193.05000000005,440318.05,486772.51,534830.75,536021.88,575299.12,655566.14,678151.58,772360.5499999999,901580.8200000001,1195095.71,1364027.76,929929.33
SC,Urussanga,4219002,1524836.56,2002951.5900000003,2365889.08,2844463.65,3403933.62,3991763.45,4460884.03,5245108.9,5449288.64,6396050.34,6822903.95,7617735.2700000005,8018598.0600000005,8147796.420000001,9989185.77,11973188.69,7572900.920000001
SC,Vargem,4219150,346220.64,482015.99,541385.49,588441.1,700472.57,804114.6799999999,880806.99,896191.4400000001,1138932.04,1252681.61,1218242.99,1310057.38,1234358.84,1219599.67,1554586.31,1997322.55,1195519.42
SC,Vargem Bonita,4219176,370696.79,403454.41,620189.6699999999,702187.73,890467.43,1108976.72,1332418.5999999999,1591683.24,1769068.48,1728228.09,1842746.8800000001,2048854.1,2127321.9299999997,2114884.89,2566831.89,2998816.05,1915435.63
SC,Vargeão,4219101,556723.62,743396.92,841309.9400000001,961093.54,1228220.1099999999,1408824.52,1705729.92,1947452.93,1919059.67,2025512.5199999998,2212210.63,2244909.1,2152542.88,2094280.6400000001,2825574.67,3425800.8,2251962.36
SC,Vidal Ramos,4219200,780632.0399999999,919515.1000000001,1214910.31,1347752.41,1629246.88,1918008.6,2459307.2600000002,2774126.92,2816472.96,3000953.4899999998,3044971.44,3172341.98,3410427.6699999995,3254142.94,3934155.92,4499995.73,2870959.45
