Código_IBGE,Ano,Populacao
1507300,2009,67208
4214805,2015,67237
2915601,2015,67249
2516201,2022,67259
2402006,2015,67259
3515103,2015,67296
2906006,2012,67305
2915601,2016,67305
1508001,2022,67305
1501782,2020,67332
2904605,2020,67335
2305233,2019,67337
4208302,2020,67338
2305407,2016,67345
4104907,2011,67353
2915601,2017,67356
2707701,2008,67359
2102325,2012,67378
2605202,2015,67381
4122404,2020,67383
4205902,2017,67392
3519709,2009,67392
2908408,2021,67394
2303501,2010,67395
2610905,2019,67395
2402600,2008,67416
2601201,2008,67458
4202305,2018,67458
4317202,2010,67460
4307906,2013,67465
2904605,2021,67468
2305407,2017,67486
2802106,2013,67491
2303501,2012,67503
5208608,2017,67507
3135209,2009,67516
2915601,2008,67517
2914604,2012,67527
3530508,2010,67532
2906006,2010,67534
3126109,2018,67540
3515509,2013,67543
3537602,2018,67548
2402006,2018,67554
4201406,2018,67578
3135100,2012,67581
2906006,2008,67582
5204508,2009,67588
4104907,2012,67613
3126109,2013,67617
5105259,2020,67620
2104800,2015,67626
3135209,2018,67628
4105508,2008,67637
2908408,2014,67651
1505064,2013,67652
2313401,2008,67663
3550605,2008,67669
2105401,2018,67673
2609907,2015,67676
2309607,2014,67678
3530508,2022,67681
4322608,2009,67682
3126109,2019,67683
1506500,2016,67686
2609907,2013,67689
4104907,2008,67708
4104907,2010,67712
3550605,2009,67715
2105401,2017,67726
2604007,2008,67727
2610905,2020,67735
2503209,2019,67736
3135209,2019,67742
2402006,2016,67747
3306107,2022,67753
3515103,2016,67788
2707701,2009,67797
2915601,2009,67803
3126109,2020,67822
2908408,2022,67825
3126109,2014,67833
3515509,2014,67836
2605202,2016,67839
3135209,2020,67852
3305505,2008,67853
3526803,2018,67859
3135100,2010,67863
2916401,2010,67866
2402600,2009,67869
2908408,2016,67875
3135209,2013,67875
4207502,2018,67923
1505304,2014,67939
3135100,2008,67941
2402006,2019,67952
2802106,2014,67953
2303501,2009,67956
3126109,2021,67956
3135209,2021,67958
2311801,2009,67960
3512803,2016,67960
3145208,2009,67967
2305407,2018,67972
5219753,2013,67993
2601201,2009,68000
3501905,2022,68008
2305407,2019,68018
2516201,2013,68030
4307906,2014,68030
2503209,2017,68033
3126109,2015,68040
2910057,2011,68061
3135209,2014,68065
2610905,2021,68067
2604007,2009,68070
4104907,2009,68071
2906006,2009,68101
3515509,2015,68120
3124104,2016,68133
2908408,2015,68146
5213103,2020,68154
2305407,2020,68162
4122404,2021,68165
2105401,2019,68203
4214805,2016,68217
2402006,2017,68222
2402600,2010,68224
4201406,2019,68228
3126109,2016,68236
2609907,2016,68236
3135209,2015,68247
3126109,2022,68248
3515103,2017,68270
2605202,2017,68281
2903904,2013,68282
3537602,2019,68284
1505304,2022,68294
2908408,2017,68303
2305407,2021,68303
4211306,2013,68337
2707701,2010,68341
2402006,2020,68343
3537602,2022,68344
3515509,2016,68399
1100304,2008,68405
2802106,2015,68405
3135209,2016,68420
3126109,2017,68423
3526803,2019,68432
2516201,2014,68434
2605202,2018,68448
2104800,2016,68458
4205902,2018,68465
4202305,2019,68481
3530508,2008,68481
2407104,2010,68484
1304062,2021,68502
3164704,2013,68518
3135100,2009,68527
2305233,2020,68529
4307906,2015,68562
2402600,2011,68580
3135209,2017,68584
4127106,2008,68584
2313401,2009,68588
3530508,2013,68590
1501782,2021,68597
1504703,2009,68600
2903904,2018,68609
1502202,2018,68616
2102325,2013,68626
4105508,2009,68629
4322608,2022,68653
3515509,2017,68670
2601201,2010,68673
3530508,2014,68695
3530508,2009,68718
2105401,2020,68723
2402006,2021,68726
2503209,2020,68767
2904605,2013,68776
2609907,2017,68776
3530508,2018,68788
3530508,2015,68797
2309607,2015,68800
2802106,2018,68804
2516201,2015,68822
3515509,2018,68823
1506500,2017,68836
2802106,2016,68846
3515103,2018,68856
4317202,2011,68862
4201406,2020,68867
2605202,2019,68875
2104800,2018,68876
2707701,2011,68885
3530508,2019,68885
2301109,2008,68886
5107925,2011,68894
3530508,2016,68897
2903904,2014,68922
2303501,2013,68926
1506708,2016,68934
3522604,2011,68934
2609907,2018,68939
2707701,2012,68952
3530508,2020,68980
3526803,2020,68990
3530508,2017,68994
5219753,2014,69000
3537602,2020,69001
2402600,2012,69005
3124104,2017,69010
2904605,2014,69022
1505304,2015,69024
1502202,2019,69027
4204301,2011,69048
3164704,2014,69057
4307906,2016,69066
2916401,2011,69067
5208608,2018,69072
3530508,2021,69072
3512803,2017,69086
3515509,2019,69116
4317202,2012,69127
2903904,2019,69148
4322608,2013,69154
2313401,2010,69156
2516201,2018,69161
2802106,2019,69184
4214805,2017,69188
2516201,2016,69196
5101803,2022,69210
2104800,2017,69232
2105401,2021,69233
3146107,2008,69251
2904605,2015,69255
1505064,2014,69267
4127106,2009,69278
2802106,2017,69278
2605202,2020,69292
3522604,2012,69317
3501905,2013,69322
4208302,2021,69323
2601201,2011,69346
3305505,2009,69374
2311801,2010,69377
1500404,2022,69377
3515103,2019,69385
3515509,2020,69402
4207502,2019,69425
1502202,2020,69431
2516201,2019,69444
4303905,2020,69458
2609907,2019,69459
4204301,2012,69462
2904605,2016,69473
5213103,2021,69477
4118501,2008,69478
4202305,2020,69486
4201406,2021,69493
3146107,2009,69495
2303501,2014,69498
4322608,2014,69521
2903904,2015,69526
2104800,2019,69527
3526803,2021,69533
4307906,2017,69542
2102325,2014,69548
2516201,2017,69554
2802106,2020,69556
3519709,2010,69567
3164704,2015,69574
1507953,2008,69581
3509205,2013,69584
2301109,2009,69616
2910057,2012,69628
4205902,2019,69639
2903904,2020,69662
5105259,2021,69671
2904605,2017,69677
3515509,2021,69680
2305233,2021,69688
2301109,2010,69694
3537602,2021,69697
2605202,2021,69701
4204301,2010,69720
2313401,2011,69723
2516201,2020,69723
2103208,2008,69734
1506500,2018,69746
4204301,2008,69766
2301109,2011,69771
2503209,2021,69773
4105508,2010,69776
3501905,2014,69808
1502202,2021,69828
5205497,2018,69829
5204508,2010,69830
3556701,2013,69845
4322608,2015,69859
1100304,2009,69866
2309607,2016,69877
2601201,2012,69880
4307906,2022,69885
3515103,2020,69901
2916401,2012,69903
4127106,2010,69906
2802106,2021,69919
3115300,2008,69955
1504703,2010,69964
2609907,2020,69969
4303905,2021,69981
5219753,2015,69988
2516201,2021,69997
2309706,2008,70018
3135100,2013,70041
3146107,2010,70042
2303501,2015,70047
2104800,2020,70065
3164704,2016,70066
4203204,2013,70068
1505304,2016,70071
5213103,2022,70073
5208608,2019,70084
4104907,2013,70086
4203006,2008,70088
2903904,2016,70090
4214805,2018,70100
2903904,2021,70151
4118501,2009,70160
4322608,2016,70179
3124104,2018,70200
3115300,2011,70201
3501905,2015,70280
3115300,2010,70354
2301109,2012,70363
4204301,2009,70393
1502202,2022,70394
3515103,2021,70402
2102325,2015,70417
2301000,2008,70439
3164704,2018,70450
4104907,2014,70454
2609907,2021,70466
4202305,2021,70471
3135100,2014,70472
4322608,2017,70481
3539301,2011,70482
1301209,2022,70496
3115300,2009,70507
2904605,2022,70512
2313401,2012,70527
3164704,2017,70533
2309607,2022,70534
4127106,2011,70535
2103208,2009,70537
3124104,2019,70552
2706307,2011,70556
4211306,2014,70565
2303501,2016,70574
2407104,2011,70587
3146107,2011,70589
3524006,2022,70616
2903904,2017,70618
3115300,2012,70630
2104800,2021,70692
3135100,2022,70699
3509205,2014,70710
4203006,2009,70720
2706307,2012,70738
3501905,2016,70742
1506708,2017,70764
4205902,2020,70793
2311801,2011,70794
2907202,2013,70796
3522604,2010,70796
1506500,2019,70801
4104907,2015,70810
1505064,2015,70835
3539301,2012,70869
3135100,2015,70886
3146107,2012,70886
4207502,2020,70900
2309607,2017,70911
2906006,2018,70912
3539301,2008,70912
4105508,2011,70922
5219753,2016,70950
3164704,2019,70956
3539301,2010,70976
3512803,2018,70998
4203006,2010,71027
4214805,2019,71061
2110005,2015,71067
5208608,2020,71075
1505304,2017,71078
2303501,2017,71079
4311403,2008,71111
4322608,2018,71117
4104907,2018,71151
4104907,2016,71159
4127106,2012,71176
3515509,2022,71186
1506708,2018,71187
5107925,2012,71190
2309607,2018,71193
3501905,2017,71193
2906006,2019,71206
3556701,2014,71217
2102325,2016,71227
3135100,2018,71265
3135100,2016,71279
2110005,2008,71314
2110005,2016,71329
1504703,2011,71329
4203006,2011,71334
2907202,2018,71366
5205497,2019,71376
2906006,2022,71377
2301000,2009,71400
3164704,2020,71445
2110005,2009,71455
3539301,2009,71470
4104907,2019,71484
2910057,2022,71485
2906006,2020,71487
2303501,2018,71499
4204301,2013,71499
4104907,2017,71501
2907202,2014,71504
2906006,2013,71507
4207502,2022,71549
3124104,2020,71551
4322608,2019,71554
2706307,2010,71560
4307906,2018,71570
2706307,2022,71574
2110005,2017,71576
3135100,2019,71648
3135100,2017,71653
4118501,2010,71654
4317202,2013,71665
4122404,2022,71670
2407104,2012,71670
3501905,2018,71700
2311801,2012,71723
2102325,2018,71723
3519709,2011,71742
2303501,2019,71743
2301109,2013,71749
2906006,2021,71754
1506138,2010,71782
3164704,2022,71796
3509205,2015,71805
4104907,2020,71809
1301209,2010,71818
3524303,2022,71821
2707701,2013,71834
1506500,2020,71837
2309706,2009,71839
3522604,2008,71850
3527108,2011,71853
4105508,2012,71855
2402600,2013,71856
4203006,2012,71886
5219753,2017,71887
2604007,2010,71888
2906006,2014,71900
3164704,2021,71915
5208806,2022,71916
4201406,2022,71922
4205902,2021,71925
4317202,2014,71961
2907202,2019,71969
4322608,2020,71973
2102325,2017,71979
3524303,2011,71989
4214805,2020,72006
3135100,2020,72018
3522604,2022,72022
2914604,2013,72041
5208608,2021,72045
3522604,2013,72048
5204508,2011,72071
4204301,2014,72073
2907202,2022,72085
2601201,2013,72102
2313401,2013,72110
3205101,2013,72115
4104907,2021,72125
5219753,2022,72134
1505304,2018,72160
2907202,2015,72172
3501905,2019,72195
2706307,2008,72202
2309607,2019,72203
4311403,2009,72208
3145208,2010,72224
2303501,2020,72232
3550704,2008,72236
4317202,2015,72240
2301109,2014,72248
3519709,2012,72249
3512803,2019,72252
3527108,2012,72260
4203204,2014,72261
3306107,2011,72268
2906006,2015,72271
4311403,2010,72273
3524303,2012,72305
4307906,2019,72331
4311403,2011,72338
4207502,2021,72346
1505064,2016,72347
2102325,2019,72358
4322608,2021,72373
3135100,2021,72374
2402600,2014,72374
2906501,2022,72382
2914604,2018,72386
2103208,2010,72406
4300406,2022,72409
2110005,2018,72440
2208007,2008,72477
2301000,2010,72481
1507953,2022,72493
4300406,2021,72493
4317202,2016,72504
3124104,2021,72512
3522604,2014,72514
3527108,2010,72518
3524303,2010,72536
2907202,2020,72545
3556701,2015,72550
2706307,2009,72564
3527108,2008,72568
4205902,2022,72570
4214805,2022,72587
1504703,2012,72597
3524303,2008,72614
2601201,2015,72625
2303501,2022,72626
3305505,2010,72640
4204301,2015,72642
3522604,2009,72657
2110005,2019,72667
2601201,2014,72672
3501905,2020,72677
3306107,2012,72679
2303501,2021,72706
2601706,2011,72719
1507953,2009,72720
2301109,2015,72727
2914604,2014,72730
4317202,2017,72753
4211306,2015,72772
3171303,2011,72786
2907202,2016,72798
2313401,2014,72803
1506708,2019,72817
1506500,2021,72856
2309706,2010,72860
2311405,2011,72866
3509205,2016,72875
2402600,2015,72878
2110005,2020,72887
5205497,2020,72890
4317202,2018,72919
2311801,2022,72928
4214805,2021,72931
2304103,2011,72959
2914604,2019,72967
3522604,2015,72967
2110005,2010,72978
2102325,2020,72983
2601706,2012,72996
1506500,2022,73019
2208007,2009,73021
4300406,2020,73028
4104907,2022,73044
2919553,2013,73061
4307906,2020,73061
3524303,2009,73084
2907202,2021,73092
2706307,2018,73096
1505304,2019,73096
2402600,2018,73099
2304103,2012,73102
2110005,2021,73105
2906006,2016,73118
3501905,2021,73145
4118501,2011,73148
2601201,2016,73154
3306107,2013,73154
3527108,2009,73183
2301109,2016,73188
2309607,2020,73188
2311405,2010,73192
4311403,2012,73201
4204301,2016,73206
2706307,2019,73218
3115300,2013,73232
4317202,2019,73254
3205101,2014,73318
3171303,2012,73333
2706307,2020,73337
3169307,2011,73339
3146107,2013,73349
3171303,2008,73362
2402600,2016,73370
2601706,2010,73374
2914604,2015,73380
2907202,2017,73382
3522604,2016,73410
3205101,2022,73423
2311801,2013,73436
3306107,2014,73445
2906006,2017,73448
2706307,2021,73452
2313401,2015,73468
3512803,2020,73474
3171303,2010,73478
2402600,2019,73497
2311405,2009,73517
2914604,2020,73524
2706307,2013,73532
3539301,2022,73545
1709500,2008,73548
2301000,2011,73562
4317202,2020,73575
4300406,2019,73589
2601706,2008,73590
2102325,2021,73595
5204508,2012,73616
2301109,2017,73629
3550704,2009,73631
5219753,2018,73636
2930501,2008,73655
3539301,2013,73656
2601201,2017,73667
1304203,2022,73669
3146107,2014,73700
5208608,2022,73708
3115300,2014,73712
4203006,2022,73720
2706307,2014,73725
3306107,2015,73725
3550605,2010,73736
4307906,2021,73758
4204301,2017,73766
1505064,2017,73802
2311405,2012,73812
2601201,2018,73844
3522604,2017,73844
2402600,2017,73849
3556701,2016,73855
2930501,2009,73859
2104800,2022,73872
2706307,2015,73878
2309706,2011,73881
4317202,2021,73882
3509601,2008,73885
2402600,2020,73886
3169307,2012,73894
4118501,2012,73901
1100304,2010,73902
2914604,2016,73915
3509205,2017,73921
2311405,2008,73929
3146107,2018,73994
2208007,2010,73994
3306107,2016,73997
1505304,2020,74016
2601706,2009,74028
3146107,2015,74036
3306107,2010,74044
2706307,2016,74049
2914604,2021,74050
2607208,2008,74059
2301109,2018,74084
2304103,2013,74103
2304103,2010,74104
4204301,2018,74106
2313401,2016,74107
3539301,2014,74128
3136207,2011,74142
2309607,2021,74145
2304285,2022,74170
3115300,2015,74171
3171303,2009,74171
4300406,2018,74173
2302800,2022,74174
2606200,2008,74182
2304103,2014,74188
2806701,2008,74190
2706307,2017,74208
3306107,2017,74237
2311801,2014,74243
2402600,2021,74268
4127106,2013,74270
2304103,2015,74271
2103208,2011,74274
4203006,2013,74276
3146107,2019,74281
3101607,2011,74298
3522604,2018,74299
2601201,2019,74338
2304103,2016,74350
3146107,2016,74356
1709500,2009,74357
5205497,2021,74370
3550704,2010,74397
3120904,2008,74409
1506708,2020,74419
2606200,2009,74424
2304103,2017,74426
4203204,2015,74434
2301000,2012,74465
2914604,2017,74483
2930105,2022,74490
3205101,2015,74499
2110005,2011,74501
3101607,2008,74505
2914604,2022,74507
2301109,2019,74547
2606408,2008,74548
3146107,2020,74558
3169307,2010,74558
3136207,2008,74576
3539301,2015,74587
5006606,2008,74601
1505064,2018,74602
3115300,2016,74609
4204301,2019,74641
2916401,2013,74652
3136207,2012,74655
3146107,2017,74659
3512803,2021,74662
3115300,2018,74691
2313401,2017,74719
3136207,2010,74731
3120904,2011,74734
5219753,2019,74744
2305233,2022,74754
3101607,2010,74756
1504703,2013,74768
3522604,2019,74773
3527108,2022,74779
3101607,2012,74804
2601201,2020,74822
3146107,2021,74824
3146107,2022,74824
2707701,2018,74838
2302800,2011,74847
3169307,2008,74859
3509601,2009,74863
3509601,2010,74866
3509601,2011,74869
3120904,2010,74892
2601706,2013,74902
2304103,2008,74904
1505304,2021,74921
2930105,2011,74937
2110005,2012,74943
3519709,2022,74957
3513405,2022,74961
4211306,2016,74964
2208007,2011,74967
2301109,2020,74975
2304103,2018,74982
3306107,2008,74993
3120904,2012,75014
2311801,2015,75018
3115300,2017,75025
2301901,2022,75033
3539301,2016,75035
3524303,2013,75041
4127106,2022,75042
4203006,2014,75048
3120904,2009,75051
3506102,2011,75052
4127106,2014,75054
3506102,2012,75069
2304103,2019,75074
2910057,2013,75103
5107925,2013,75104
2806701,2009,75104
2301109,2022,75112
3527108,2013,75117
2707701,2019,75120
3115300,2019,75123
3556701,2017,75129
2313401,2018,75140
3137601,2022,75145
2304103,2020,75159
3550704,2011,75163
2103208,2012,75167
4204301,2020,75167
2601706,2014,75186
2606200,2010,75206
2302800,2012,75209
3101607,2009,75214
2606408,2009,75229
3522604,2020,75234
2304103,2021,75241
3519709,2013,75241
2304103,2009,75249
2707701,2014,75267
2601201,2021,75295
5220454,2008,75297
3136207,2009,75320
4105508,2013,75360
2930105,2008,75392
2301109,2021,75392
2707701,2020,75394
2309706,2012,75411
4319901,2011,75430
3524303,2014,75436
2930105,2012,75437
2916401,2014,75440
2110005,2013,75444
4317509,2009,75445
2601706,2015,75462
2916401,2018,75470
3539301,2017,75474
2208007,2012,75481
3169307,2022,75485
2607208,2009,75512
4108403,2008,75517
4215802,2011,75520
2930105,2010,75525
3144805,2008,75530
3115300,2020,75540
4215802,2008,75543
2407104,2013,75548
2311405,2013,75565
2930501,2010,75584
3527108,2014,75612
4317509,2008,75627
3509601,2012,75637
3509205,2018,75638
2707701,2015,75645
4317103,2021,75647
4319901,2022,75648
3205101,2016,75652
2707701,2021,75662
4204301,2021,75683
3522604,2021,75683
2707701,2016,75688
2604007,2011,75706
2601706,2016,75729
3306008,2008,75754
2311801,2016,75762
2110005,2014,75762
3169307,2009,75776
4127106,2015,75809
4203006,2015,75812
3306107,2009,75819
3524303,2015,75820
5219753,2020,75829
4317509,2010,75842
3519709,2014,75845
4319901,2012,75861
2606200,2012,75902
3305505,2011,75906
1505064,2019,75919
3539301,2018,75930
4208302,2022,75940
5006606,2009,75941
3115300,2021,75942
2313401,2019,75946
2601706,2017,75986
2606200,2011,75987
1506708,2021,75995
1709500,2010,76006
4215802,2010,76017
2707701,2017,76019
2208007,2013,76042
3306008,2009,76075
3527108,2015,76092
1504703,2014,76096
3503901,2011,76112
2930105,2009,76113
4307708,2022,76137
2916401,2019,76147
3171303,2013,76147
3306107,2018,76163
2916401,2015,76184
2601706,2018,76185
2301000,2013,76186
4311403,2013,76187
2606408,2010,76196
3524303,2016,76196
2302800,2010,76200
4317509,2012,76205
4215802,2012,76215
2103208,2013,76217
4317509,2011,76239
2208007,2014,76309
4108403,2009,76311
4317103,2020,76321
3506102,2010,76341
3550704,2012,76344
3506102,2022,76373
2311405,2014,76386
2304103,2022,76390
2108603,2008,76391
1200203,2008,76392
3539301,2019,76409
2919553,2014,76420
3171303,2022,76430
3519709,2015,76432
2302800,2013,76439
2601706,2019,76439
4105508,2014,76456
2311801,2017,76475
3145208,2011,76482
1506138,2011,76501
4215802,2009,76514
3306107,2019,76523
2604007,2012,76527
2313401,2020,76537
2208007,2015,76544
4127106,2016,76550
3527108,2016,76562
3524303,2017,76563
4203006,2016,76571
4203204,2016,76592
3144805,2009,76608
2910057,2014,76624
4300406,2012,76644
1301209,2011,76646
3556701,2022,76663
2601706,2020,76687
2302800,2014,76724
3169307,2013,76734
4319901,2010,76738
3171303,2014,76745
2208007,2016,76749
4202305,2022,76773
3205101,2017,76776
2916401,2020,76795
2407104,2014,76801
3509205,2019,76801
3524303,2018,76864
3306107,2020,76869
5219753,2021,76871
2302800,2008,76873
3539301,2020,76877
2916401,2016,76881
2311801,2018,76884
4317509,2022,76917
2208007,2017,76928
2601706,2021,76930
3205101,2018,76954
3306008,2010,76963
4317202,2022,76963
2301000,2014,76967
2103208,2014,76972
2302800,2019,76997
2302800,2015,76998
1200203,2009,77004
3519709,2016,77005
3527108,2017,77021
4317103,2019,77027
1502152,2022,77079
2313401,2021,77111
4211306,2017,77137
4300406,2011,77140
2606408,2011,77164
3529302,2011,77173
2311405,2015,77174
2108603,2009,77182
3306107,2021,77202
2930501,2012,77211
1505064,2020,77214
4118501,2013,77230
2302800,2020,77244
2302800,2016,77261
3524303,2019,77263
4127106,2017,77276
3503901,2012,77279
4319901,2008,77282
1301209,2012,77305
3556701,2018,77308
2930501,2011,77309
3513405,2011,77312
3171303,2015,77318
4203006,2017,77323
3539301,2021,77330
3169307,2014,77340
1504703,2015,77385
2916401,2021,77408
3200607,2008,77414
1506138,2012,77415
3506102,2008,77430
3170404,2008,77433
3506102,2018,77436
3528502,2008,77443
3136207,2013,77474
2302800,2021,77484
3506102,2013,77487
3506102,2019,77496
3527108,2018,77510
5220454,2009,77511
2302800,2017,77514
4105508,2015,77515
3305505,2012,77522
2806701,2010,77530
2916401,2017,77533
4317509,2021,77544
3529302,2012,77546
2302800,2009,77552
3506102,2020,77555
5006606,2010,77558
3506102,2014,77558
3519709,2017,77566
4317509,2020,77568
3513405,2012,77575
1507953,2010,77577
2601201,2022,77586
4317509,2019,77593
3139409,2008,77598
3506102,2021,77612
3101607,2013,77618
3305554,2008,77618
4317509,2018,77620
3506102,2015,77627
3506102,2009,77630
3509601,2022,77632
3524303,2020,77652
1709500,2011,77655
3529302,2008,77682
2103208,2015,77684
3506102,2016,77695
3529302,2010,77698
2301000,2015,77717
2309706,2013,77723
5107925,2014,77735
4311403,2014,77761
3506102,2017,77761
4317103,2018,77763
2601102,2011,77794
3120904,2013,77824
2606408,2012,77845
3306008,2011,77851
3171303,2016,77863
4203006,2018,77863
5204508,2013,77899
3169307,2015,77921
2311405,2016,77931
3509205,2020,77934
1100304,2011,77937
2606200,2013,77945
2208007,2018,78002
4300406,2017,78003
3527108,2019,78013
2109908,2011,78020
2407104,2015,78021
2108603,2010,78029
3524303,2021,78029
3136207,2014,78040
4319901,2009,78045
2302800,2018,78049
2910057,2015,78058
4300406,2010,78062
4108403,2010,78080
1200203,2010,78089
3170404,2009,78125
3170404,2010,78134
4127106,2018,78135
4118501,2014,78136
3170404,2011,78144
3101607,2014,78176
2311801,2019,78194
2208007,2019,78222
3529302,2009,78222
3205101,2019,78239
4300406,2016,78244
3306008,2012,78256
3519709,2018,78262
1100049,2008,78263
2601102,2012,78270
3171303,2018,78286
2606200,2014,78287
3306008,2022,78346
2103208,2016,78348
3120904,2014,78373
3171303,2017,78381
2612505,2008,78410
2208007,2020,78431
2301000,2016,78438
3169307,2016,78474
4311403,2015,78486
1505064,2021,78488
4300406,2015,78499
3527108,2020,78503
3503901,2010,78517
1709500,2012,78525
4105508,2016,78553
3136207,2015,78583
2930105,2018,78588
4203006,2019,78595
3139409,2009,78605
2606200,2015,78618
2208007,2021,78627
1504703,2016,78629
3513405,2010,78634
2311405,2017,78658
3200607,2009,78658
1100049,2009,78675
3170404,2012,78703
3101607,2015,78712
4319901,2013,78718
3306008,2013,78723
3556701,2019,78728
4203204,2017,78731
2109908,2012,78733
4300406,2014,78768
1100049,2010,78817
3305554,2009,78819
2601102,2010,78836
4317509,2013,78836
2917508,2008,78842
3171303,2019,78846
2108603,2011,78876
3519709,2019,78878
2311801,2020,78882
2607208,2010,78894
3120904,2015,78900
4317509,2014,78908
3169307,2018,78913
2606200,2016,78940
1100049,2011,78959
3503901,2008,78960
2103208,2017,78965
3101607,2022,78970
4127106,2019,78974
4317509,2015,78976
3527108,2021,78978
4300406,2009,78984
3306008,2014,78998
4215802,2013,78998
3169307,2017,78999
3305554,2010,78999
1506138,2013,79010
4118501,2015,79011
2917508,2009,79013
2930105,2019,79015
3529302,2022,79033
3509205,2021,79034
4317509,2016,79040
4300406,2013,79054
2309706,2014,79077
2311405,2018,79081
3509601,2013,79091
3136207,2016,79100
3168705,2008,79100
4317509,2017,79101
2601102,2008,79104
2402600,2022,79115
2301000,2017,79128
2103208,2018,79145
4319901,2014,79152
3528502,2009,79155
4310207,2011,79160
2919553,2015,79162
5217609,2008,79162
4311403,2016,79172
1200203,2011,79174
3145208,2012,79174
5006606,2011,79174
3305554,2011,79179
2911709,2008,79190
2407104,2016,79211
2917508,2010,79215
3101607,2016,79222
3306008,2016,79230
2606200,2017,79249
4107652,2008,79255
3306008,2015,79264
4211306,2018,79285
2604007,2022,79293
2604007,2013,79308
4203006,2020,79313
1100049,2012,79330
3136207,2018,79387
3171303,2020,79388
2911709,2011,79394
4310207,2012,79396
2910057,2016,79401
3120904,2016,79401
3306008,2017,79402
4310207,2008,79412
2917508,2011,79417
3513405,2008,79418
3305505,2013,79421
2930105,2020,79424
3144805,2010,79440
4310207,2010,79440
2606200,2018,79455
3519709,2020,79479
3101607,2018,79481
3169307,2019,79482
2613909,2008,79484
3550605,2022,79484
3205101,2020,79500
2311306,2008,79505
2601706,2022,79507
4105508,2022,79527
4300406,2008,79548
2311801,2021,79550
4319901,2015,79560
2301000,2018,79563
2108603,2012,79566
3139409,2010,79568
4105508,2017,79571
2917508,2012,79580
3136207,2017,79590
1100304,2012,79616
5205109,2008,79618
3120904,2018,79625
2911709,2010,79640
5217609,2009,79651
2103208,2019,79675
2910057,2018,79685
5204508,2014,79705
3101607,2017,79707
3555406,2011,79718
4310207,2009,79719
2407104,2018,79743
3550605,2011,79757
2606200,2019,79758
2412005,2008,79776
4127106,2020,79792
2930105,2021,79813
3168705,2009,79813
1200203,2012,79819
4311403,2017,79819
1504703,2017,79825
3555406,2008,79834
4108403,2011,79850
4118501,2016,79869
5107958,2008,79870
2613909,2011,79871
2601102,2009,79877
3120904,2017,79878
2911709,2009,79886
3136207,2019,79910
3171303,2021,79910
1506138,2014,79917
2911709,2012,79936
4319901,2016,79946
2806701,2011,79956
3513405,2009,79957
4215802,2014,79971
3509601,2014,79982
3101607,2019,79996
4203006,2021,80017
2407104,2017,80031
3169307,2020,80032
4319901,2020,80037
2606200,2020,80055
3519709,2021,80062
4303004,2022,80070
2613909,2010,80082
3556701,2020,80111
3120904,2019,80129
3305554,2012,80138
3136207,2022,80187
2604007,2014,80194
2103208,2020,80195
2301000,2022,80243
2930105,2013,80258
2301000,2019,80271
2613909,2009,80294
5107925,2015,80298
4319901,2017,80311
2612505,2009,80330
2606200,2021,80345
3120904,2022,80352
2108603,2013,80365
1200203,2013,80377
2309706,2015,80378
3550704,2013,80379
2917508,2018,80394
3555406,2010,80407
3513405,2013,80408
2930501,2018,80411
3136207,2020,80416
5006606,2012,80433
2930501,2022,80435
2311306,2009,80447
2606408,2013,80450
2613909,2012,80489
3101607,2020,80494
4319901,2021,80514
2917508,2019,80518
3529302,2013,80528
3139409,2011,80530
3169307,2021,80561
2601102,2013,80577
4127106,2021,80588
3305554,2022,80596
3555406,2012,80604
3120904,2020,80616
2917508,2020,80635
2910057,2017,80657
3550605,2012,80661
2103208,2021,80705
4118501,2017,80710
4108403,2012,80727
3205101,2021,80735
2412005,2009,80737
2917508,2021,80749
3513405,2014,80749
2930105,2016,80769
2407104,2019,80792
1506138,2015,80797
2930105,2014,80810
4307708,2011,80810
3557105,2008,80819
4203204,2018,80834
3509601,2015,80847
3528502,2010,80856
2930501,2019,80861
4307708,2012,80862
4107652,2009,80868
3136207,2021,80903
3168705,2010,80903
3200607,2010,80905
3305505,2014,80915
2108603,2014,80917
3503901,2009,80922
2301000,2020,80935
4215802,2015,80936
2311306,2010,80946
1200203,2014,80953
5217609,2010,80954
3101607,2021,80973
1504703,2018,80988
4307708,2010,80990
3529302,2014,80990
2806701,2012,81011
2101608,2008,81027
2606200,2022,81042
2604007,2015,81054
2311405,2019,81082
3513405,2015,81082
3120904,2021,81085
2910057,2019,81089
3555406,2009,81096
5205109,2009,81109
4307708,2008,81131
4307708,2009,81170
2606408,2014,81182
4317103,2012,81198
4319901,2018,81198
2930105,2017,81218
2309706,2022,81238
3305554,2013,81260
3557105,2009,81279
2930501,2020,81286
2906501,2008,81306
1301209,2013,81325
3503901,2013,81326
2101608,2009,81329
2930105,2015,81330
2103208,2022,81386
4105508,2018,81393
3513405,2016,81406
2108603,2015,81438
3529302,2015,81439
2311306,2011,81445
1507300,2010,81451
3306008,2018,81453
3139409,2012,81455
4211306,2019,81475
5204508,2015,81477
2101400,2008,81497
2313401,2022,81506
3556701,2021,81516
1200203,2015,81519
3550704,2022,81540
3536505,2008,81544
4303004,2021,81552
3168705,2022,81579
2301000,2021,81581
2309706,2016,81627
4204301,2022,81646
1506138,2016,81647
2930501,2021,81693
3170404,2013,81693
3509601,2016,81693
2906501,2009,81699
3550704,2014,81718
